genes,H1299_polyA_S2-24h-A,H1299_polyA_S2-24h-B
HNRNPA3P15,0.0,0.0
SCARNA16,0.381,0.36
NIP7,23.461,22.211
IARS2P1,0.0,0.0
AC067969.1,0.0,0.0
RNU6-873P,0.0,0.0
SNHG16,14.149000000000001,15.533
SIT1,0.0,0.0
AC006452.1,0.0,0.0
AC087392.3,0.255,0.23
AC003002.3,0.499,0.402
SNHG18,0.0,0.0
AL450998.3,0.0,0.0
BHLHE23,0.0,0.0
JADE3,5.138999999999999,4.55
AC067750.1,0.319,0.35
AL590065.1,0.0,0.0
AC010271.2,0.797,0.45799999999999996
AC016831.6,0.0,0.0
AC005050.2,0.0,0.0
TMEM54,29.951,29.928
AC005104.1,0.0,0.203
AL139327.2,0.0,0.0
KCNK6,1.409,1.55
MIR3191,0.561,0.0
AC111188.1,0.0,0.0
CGGBP1,13.145,13.324000000000002
LUM,0.016,0.0
RF00019,0.0,0.0
AC009570.1,0.114,0.18100000000000002
KRT18P8,0.034,0.07200000000000001
ATXN3L,0.02,0.040999999999999995
PLOD3,36.292,37.414
RF00432,0.0,0.0
AC099521.1,0.147,0.066
SHROOM4,0.0,0.0
RBM39,28.156,28.63
AC010967.1,0.0,0.0
AC131206.1,1.5830000000000002,1.556
AC074043.1,0.07200000000000001,0.076
AC092651.1,0.228,0.503
RPL17P20,0.0,0.0
ATAD3C,0.22,0.22399999999999998
AC105206.3,0.0,0.0
GOLGA8H,0.26899999999999996,0.354
KCNJ18,0.0,0.0
LRRC27,0.456,0.539
ADORA2A,1.681,1.617
AP001962.1,0.0,0.0
AL110292.1,0.0,0.098
ATP8A2,0.0,0.0
LIPG,0.02,0.01
SKP1P1,3.181,3.12
PPP4R2,8.717,8.638
AL355483.1,0.36,0.0
UCN3,0.0,0.0
DUXAP8,1.1640000000000001,1.226
AC010422.1,0.392,0.248
AL356441.2,0.049,0.0
MTHFD2P4,0.0,0.0
OR7E22P,0.0,0.018000000000000002
RPL5P25,0.055,0.0
COL4A2-AS1,0.0,0.0
LINC00839,19.528,18.838
TTC21B,5.876,5.933
Z93930.2,0.435,0.29
ZNF592,4.277,4.055
COQ8B,9.392999999999999,8.633
FOLR2,0.0,0.0
MIR2278,0.0,0.0
HECW1,0.009000000000000001,0.016
RF00019,0.754,0.0
STAB2,0.0,0.0
MTUS1,0.8440000000000001,0.841
Z82190.2,8.772,8.3
AC009065.5,0.214,0.452
CD52,0.0,0.0
ABHD17AP1,0.13699999999999998,0.529
AC025475.1,0.0,0.0
MIR659,2.1959999999999997,0.46299999999999997
C2orf78,0.0,0.015
AC134349.1,0.609,0.6409999999999999
ZNF608,0.763,0.72
MITF,0.142,0.075
COL7A1,0.341,0.381
RPSAP23,0.0,0.0
LGMN,13.335,13.5
AC144530.1,0.537,0.485
CCDC14,6.256,5.952000000000001
RF00019,0.0,0.0
HNMT,0.0,0.0
LYNX1-SLURP2,0.0,0.0
IRS2,0.021,0.039
PCCA,0.772,0.727
APLN,0.251,0.16699999999999998
NRXN1,0.0,0.0
ECE1,27.655,27.031
PSMD6-AS2,0.633,0.375
SRA1,25.44,25.9
CICP8,0.0,0.0
AL671883.3,0.0,0.03
SYT8,0.0,0.0
AC003973.2,1.11,1.177
AP000593.3,0.0,0.0
MIR644A,0.0,0.0
RAB4B,2.003,1.8359999999999999
RPL5P2,0.0,0.0
GALNT15,0.013000000000000001,0.0
AC016745.2,0.0,0.026000000000000002
AC023908.3,0.797,0.574
RGS7,0.0,0.0
PSMC2,50.006,48.31399999999999
SNUPN,7.8229999999999995,8.226
AC083843.3,1.077,0.9690000000000001
POLR1E,38.705999999999996,37.029
TCF23,0.0,0.0
AC073111.4,0.649,0.315
SLC25A2,0.03,0.032
AC092445.1,0.0,0.0
RN7SL465P,0.0,0.149
AP000902.2,0.0,0.0
CCL25,0.043,0.0
CBX3P4,0.131,0.13699999999999998
RPL7P4,0.233,0.12300000000000001
AC074117.1,2.7969999999999997,2.907
AC132938.2,0.0,0.066
MINAR1,0.08800000000000001,0.026000000000000002
MTND4P31,0.0,0.0
AC068860.1,0.0,0.0
AC244093.5,0.0,0.0
PADI1,0.017,0.0
NACAP7,0.0,0.0
CALN1,0.0,0.0
ARF6,29.107,30.62
AC011447.4,0.0,0.40399999999999997
PCDHGB9P,0.037000000000000005,0.059000000000000004
PROK1,0.0,0.0
FAM215B,0.0,0.0
TKTL2,0.016,0.0
AP000842.3,0.0,0.12
WDR73,4.542,4.333
AC106786.1,0.627,0.836
AC093843.2,0.0,0.0
AC021945.1,0.594,0.381
AC106782.5,0.0,0.266
INTS4P1,0.065,0.08
KLF18,0.0,0.0
SSR1,22.054000000000002,22.072
AC131097.3,0.0,0.0
RPL7AP11,0.053,0.11199999999999999
SLC52A1,0.022000000000000002,0.046
YWHAZP3,6.005,6.263
HSD3BP1,0.0,0.0
STXBP4,1.61,1.6380000000000001
LINC02197,0.0,0.0
AC020658.5,0.0,0.0
AC239860.1,0.134,0.0
ASPDH,0.0,0.0
TRAPPC12-AS1,0.7040000000000001,0.988
PPP2R3C,9.354,9.026
LINC01693,0.0,0.0
HSPH1,42.982,42.229
AC024941.2,0.17300000000000001,0.182
AC009502.2,0.0,0.0
RF00017,0.0,0.0
AC113430.1,0.0,0.0
UGT2B25P,0.0,0.0
AC074397.1,0.0,0.044000000000000004
RF00019,0.444,0.467
FLT3LG,0.107,0.131
AC105213.1,0.0,0.0
AL157387.1,0.0,0.0
ABCA9-AS1,0.013999999999999999,0.0
AC015908.7,0.064,0.067
AL133492.1,0.0,0.0
ATP6AP1,11.870999999999999,11.599
TLR7,0.0,0.0
OR51AB1P,0.0,0.0
S100A4,1.126,1.162
AL139353.2,0.071,0.025
FAF2,22.953000000000003,23.105
MIR299,0.0,0.0
AC083939.1,0.0,0.0
GINS3,3.773,3.9560000000000004
MSLNL,0.0,0.019
TSPAN32,0.0,0.0
HCN1,0.081,0.085
OGFRP1,0.7929999999999999,0.85
Z93930.1,0.0,0.0
COX6B1P1,0.0,0.0
EFCAB1,0.0,0.0
UBAC1,19.253,18.152
HTR7P1,3.313,3.678
FOXRED1,7.035,7.14
RN7SKP95,0.0,0.0
ABCA7,0.82,0.96
MIR4666A,0.0,0.0
AC025449.2,0.11900000000000001,0.125
MMP19,0.027000000000000003,0.0
DNASE2,13.359000000000002,13.788
FNTB,4.901,4.835
MIR6826,3.0439999999999996,3.6630000000000003
AC025259.3,0.0,0.0
PPBP,0.0,0.0
AL031651.1,0.0,0.0
AL158819.1,0.0,0.0
EXOSC1,7.694,6.856
MCUB,10.08,10.376
AMZ2P1,1.325,1.419
AL359555.2,0.0,0.0
CCNY,8.797,9.647
AL162727.3,0.0,0.0
AL008628.1,0.0,0.0
AC010542.2,0.083,0.0
AC017081.1,0.052000000000000005,0.0
ZNF418,1.262,1.4240000000000002
USF1P1,0.0,0.0
GNB1L,0.975,1.085
NADK2,3.22,3.284
ANKRD49,3.333,3.609
TRAP1,37.025,35.893
MOB1A,24.031,24.125
AC009963.1,0.0,0.0
MIR19A,0.0,0.0
GTF3C1,16.842,17.109
PHKA1,11.232999999999999,11.067
CSNK2A2,13.533,14.024000000000001
DCT,0.011000000000000001,0.0
AC025370.1,0.0,0.077
MIR4458HG,0.0,0.0
AC093311.1,0.0,0.0
AC012048.1,0.0,0.0
AC093520.1,0.0,0.025
CLCA3P,0.07400000000000001,0.131
ERAP2,0.155,0.157
CYP21A1P,0.0,0.068
AC005722.2,0.0,0.0
WNT2,0.009000000000000001,0.01
AC244394.1,0.691,0.728
AL391361.2,0.0,0.0
RNU6-483P,0.0,0.0
AC074367.1,0.0,0.04
AL683842.1,0.0,0.0
CPB2,0.025,0.052000000000000005
AL157407.1,0.0,0.0
CLDND2,0.498,0.36200000000000004
LONRF1,4.12,3.639
PPIAP34,0.0,0.27399999999999997
ACP6,0.561,0.573
LPAL2,0.0,0.0
RNF139-AS1,0.368,0.33
RF00566,0.0,0.0
AC013467.2,0.0,0.054000000000000006
HSD17B8,4.784,4.689
AL109840.1,0.47600000000000003,1.003
CCN3,0.44,0.46399999999999997
IL20RB,0.82,0.873
MTRNR2L11,0.0,0.0
HTR3C,0.0,0.0
NPM1P47,0.0,0.0
FRG2HP,0.0,0.0
NUDT2,20.69,20.493000000000002
DAOA,0.0,0.0
AC005040.2,0.0,0.0
EHD1,13.059000000000001,12.727
SDR42E1P4,0.0,0.0
GFM2,11.385,11.866
TMEM8A,21.358,20.898000000000003
AC073621.1,0.0,0.0
SSTR2,0.109,0.111
NDUFA5P3,0.0,0.0
AP000889.1,0.0,0.0
ITGB2-AS1,0.017,0.018000000000000002
RN7SL650P,0.0,0.15
TNFSF9,0.6779999999999999,0.742
DHCR24,34.149,33.696999999999996
LINC01686,0.0,0.0
MRPL4,29.816999999999997,29.903000000000002
AL731577.1,0.0,0.0
PHTF1,6.481,6.25
NCF1B,0.0,0.0
AL355377.2,0.0,0.0
AP000350.3,0.0,0.0
RN7SL556P,0.0,0.0
AC007448.4,0.076,0.179
EBF4,0.0,0.036000000000000004
DAP3P1,0.536,0.081
AL132796.2,0.0,0.0
ADAMTS17,0.0,0.0
LINC00604,0.0,0.0
PXDC1,15.897,16.525
SFTPA1,0.0,0.0
AC105020.4,0.0,0.08
AC006160.1,0.04,0.084
MCTP2,0.0,0.0
RN7SL630P,0.0,0.0
AL049767.1,0.0,0.0
TCIM,0.046,0.048
AC004597.1,0.0,0.0
AC241377.3,0.0,0.0
ZNF324,1.275,1.569
AC104462.1,0.0,0.0
PPIAP78,0.087,0.092
RF02103,7.401,6.377000000000001
RNU6-919P,0.0,0.0
AL358113.1,2.345,2.23
AC008592.2,0.0,0.0
SKOR1,0.028999999999999998,0.01
RN7SL809P,0.574,0.907
EXOC3L2,0.0,0.0
WDR33,9.572000000000001,9.779
KRT26,0.0,0.0
MYCBP2,3.3160000000000003,3.411
AL442128.2,0.187,0.19699999999999998
SHC4,0.091,0.069
AC004381.3,0.0,0.0
SLC25A5,215.93200000000002,209.34599999999998
AC099788.1,0.0,0.0
AL021877.2,0.0,0.0
VCAN-AS1,0.0,0.0
NCOR1,18.951,19.542
CCDC115,9.068999999999999,8.066
AC021087.2,0.0,0.0
SPATA13,1.271,1.2229999999999999
CASZ1,0.515,0.6809999999999999
AL162588.1,0.0,0.106
AC068724.1,0.0,0.084
AL355075.1,0.91,0.575
FAM222B,4.158,4.362
CLDN24,0.0,0.0
MYEF2,7.46,7.818
LINC00856,0.0,0.0
FOCAD-AS1,0.10099999999999999,0.0
AC105265.4,0.0,0.0
RF00019,0.0,0.0
MRPL49,23.186999999999998,22.526
AL354892.1,1.018,0.804
AL353752.1,0.0,0.0
PRXL2C,7.895,7.475
NEK4P2,0.126,0.044000000000000004
TM4SF1,254.34799999999998,254.03
CPEB4,4.12,4.098
AC006064.2,0.64,0.613
MIR1973,0.0,0.0
SNORA22,0.636,0.335
IKZF5,3.213,3.365
RPL17P25,0.0,0.0
MRPS30,6.688,7.2829999999999995
AL662890.1,0.3,0.253
ASIC2,0.0,0.0
AC012182.1,0.048,0.1
IL23A,0.579,0.99
GMCL2,0.262,0.138
ABHD6,2.8139999999999996,2.9010000000000002
TRAV36DV7,0.0,0.0
SUMO2P3,0.0,0.156
UTS2R,0.0,0.0
PDE3A,0.086,0.11199999999999999
AL136982.1,0.063,0.091
AC073288.2,0.064,0.0
CHAMP1,3.65,4.228
AC110285.2,0.517,0.545
AP005435.1,0.0,0.0
AHNAK2,44.876999999999995,47.001999999999995
AC131935.2,0.0,0.0
AC079380.1,0.0,0.0
RNU6-174P,0.0,0.0
SPINK6,0.0,0.0
BMPR1B-DT,0.0,0.0
AL031733.1,0.0,0.0
PIGPP2,0.0,0.0
RNU6-520P,0.0,0.0
TSPAN4,11.323,11.079
DOCK9-DT,0.0,0.111
AC136475.2,0.7609999999999999,0.34299999999999997
MESTIT1,0.0,0.044000000000000004
NRK,0.0,0.0
TRGV8,0.0,0.0
AC021752.1,0.048,0.017
SH3RF3-AS1,0.0,0.0
ZNF397,3.471,3.708
NIPA2P4,0.0,0.0
AC104002.3,0.0,0.0
AC011498.1,0.0,0.107
MIR4263,0.0,1.6219999999999999
TM4SF4,0.04,0.042
G0S2,195.64,195.028
TNKS2-AS1,0.8959999999999999,1.002
RN7SKP80,0.151,0.0
AC073878.1,0.0,0.0
Z97180.1,3.45,2.725
FAM214B,6.13,5.968999999999999
SNORD68,6.341,8.815
CRYZP1,0.045,0.047
AC018512.1,0.47600000000000003,0.49200000000000005
AC010969.2,1.662,1.861
SLCO1A2,0.159,0.203
EIF5P1,1.4880000000000002,1.203
MIR517A,0.0,0.0
AC108120.1,0.0,0.045
LINC00163,0.0,0.0
POSTN,0.008,0.0
P2RY10,0.0,0.0
AC025280.1,0.0,0.0
AC027013.1,0.0,0.0
STRADB,3.943,4.181
DENND4C,3.4989999999999997,3.5
C19orf48,29.694000000000003,28.771
RAB30,0.745,0.6679999999999999
CHMP2A,23.436999999999998,22.048000000000002
LINC02028,0.0,0.006
ABCC10,4.537,4.42
AGTPBP1,7.29,7.351
AL162430.1,0.098,0.052000000000000005
DYNLL1P4,0.16,0.0
AL137246.2,0.0,0.0
ALOXE3,0.011000000000000001,0.012
RMDN2,0.48,0.491
RNU6-519P,0.395,0.0
AC008914.1,0.0,0.0
AC005154.1,0.0,0.0
RCC2P6,0.575,0.461
PARP9,1.244,1.085
AL390728.4,10.395999999999999,11.132
URB1,10.65,10.707
ORC2,10.932,11.683
PAICSP5,0.0,0.0
EGOT,0.0,0.0
TSLP,0.06,0.042
SNORA17B,1.463,2.089
AC007448.2,0.0,0.0
AL365436.1,0.0,0.363
AC026784.1,0.0,0.0
LSR,6.05,6.356
PTK7,0.797,0.879
LINC01226,0.0,0.0
AC106782.2,0.902,1.131
ACAA2,12.792,12.440999999999999
MIR4783,0.0,0.0
AC074091.1,12.274000000000001,11.634
DUOXA1,0.0,0.0
MIR3198-2,37.817,40.669000000000004
RNU4-78P,0.0,0.0
INSL5,0.0,0.0
SH3RF2,3.145,3.2739999999999996
CDK7,21.693,19.485
CCT6P1,4.465,4.5680000000000005
ZNF556,2.1,1.946
MOB3C,1.3,1.2819999999999998
CLRN2,0.0,0.0
ZNF529-AS1,2.521,2.474
AC104333.1,0.0,0.0
MRNIP,2.951,3.3089999999999997
CCSAP,2.186,2.266
AC009065.8,0.054000000000000006,0.171
SYCP2,8.99,10.710999999999999
SLC22A4,0.861,0.544
AC093583.1,0.0,0.0
RPL22P1,45.521,50.732
HECW2-AS1,0.053,0.027999999999999997
ZYG11AP1,0.0,0.0
RCC2-AS1,0.13699999999999998,0.14400000000000002
KRT17P5,0.0,0.0
ANKRD20A5P,1.601,1.705
SYNC,0.318,0.28300000000000003
AC069454.1,0.091,0.0
FAM99A,0.0,0.0
AC010168.1,0.259,0.13699999999999998
AC068724.4,0.036000000000000004,0.038
RN7SL604P,0.0,0.0
SNRPCP10,0.0,0.0
AC010904.2,0.0,0.0
AL035420.1,0.0,0.0
RF00024,0.09699999999999999,0.102
AL049651.1,0.0,0.0
AC117498.1,0.0,0.0
CDA,0.10400000000000001,0.16399999999999998
MOGAT3,0.0,0.0
AC093063.1,0.0,0.0
AC116025.2,0.769,0.405
AC007823.1,0.109,0.086
SERGEF,2.78,2.219
AC005822.1,1.5659999999999998,1.476
IQSEC2,1.033,1.074
AC009123.1,0.0,0.0
GRAMD4P8,0.0,0.0
SYNPR-AS1,0.0,0.0
PIGF,2.8080000000000003,3.281
AC017037.3,0.0,0.0
AC104958.1,0.0,0.0
C9orf16,23.458000000000002,21.8
AC080023.2,3.483,2.805
AC011131.1,0.0,0.0
AC022424.1,0.0,0.0
FUT5,0.0,0.0
ZNF710-AS1,0.073,0.10800000000000001
RF00019,0.0,0.0
AC078788.2,0.0,0.0
NSMCE4A,11.017000000000001,10.614
AC068790.9,0.113,0.016
LINC02458,0.0,0.01
AC244205.2,0.0,0.0
AC040173.1,0.0,0.035
AL022099.1,0.0,0.0
MIR4310,0.0,0.0
MIR4482,0.609,1.923
UCN,3.109,3.048
CCDC158,0.0,0.0
RPP14,4.02,3.96
TCAF2P1,0.081,0.062
BTBD17,0.0,0.0
TOMM20P3,0.0,0.0
FKBP6,0.0,0.0
AC068473.5,2.221,2.5340000000000003
AC111006.1,0.055,0.0
KCTD18,2.231,2.194
AC026979.1,0.0,0.0
RPL27A,57.836999999999996,58.262
PCNA,264.746,254.577
AC100791.2,0.0,0.0
IQGAP1,38.099000000000004,38.048
AC016712.1,0.564,0.35600000000000004
AP000593.4,0.0,0.0
EEF1AKMT3,2.249,2.492
C11orf86,0.036000000000000004,0.076
GAL3ST4,0.483,0.591
RNU6-343P,0.8190000000000001,0.863
AL390964.1,0.0,0.0
RNF167,48.543,44.958
BOLA1,11.52,13.024000000000001
AC005920.1,0.0,0.0
AL160287.1,0.0,0.0
AL021937.3,0.0,0.0
AC012123.1,0.026000000000000002,0.054000000000000006
AL592295.2,0.0,0.0
LRRC34,0.0,0.0
DNAJB3,0.0,0.0
TPTEP2-CSNK1E,21.655,21.268
MAN1B1,13.604000000000001,13.904000000000002
DHX15,51.106,50.196000000000005
AL365181.4,0.0,0.0
NPM1P36,0.0,0.0
HFM1,0.022000000000000002,0.046
TVP23BP2,0.0,0.0
AC139149.1,0.08900000000000001,0.141
AC093225.1,0.0,0.0
AUXG01000058.1,0.032,0.073
HCG4,0.0,0.045
AL590556.1,0.0,0.09300000000000001
AC006116.11,0.141,0.162
AC018665.1,0.031,0.0
AP003068.4,0.159,0.0
MAP2K1P1,0.574,0.7929999999999999
UBE3A,8.673,8.57
OR1P1,0.0,0.0
GAPDHP76,0.0,0.0
IMPA1P1,0.044000000000000004,0.0
AL731559.1,0.0,0.0
AL049569.1,0.0,0.0
LMBRD2,1.143,1.053
VPS4B,17.084,16.744
ZNF682,1.0290000000000001,1.147
SERPINA6,0.0,0.0
KLF4,5.2010000000000005,5.22
SLC16A12,0.061,0.037000000000000005
TRMU,7.647,6.956
AL390294.1,0.0,0.0
RF02126,0.9129999999999999,1.173
RAB11FIP5,8.464,8.898
AL139317.1,0.0,0.0
HID1-AS1,0.0,0.0
AC078788.1,0.0,0.0
CLDN18,0.011000000000000001,0.0
DNAL1,2.758,2.8339999999999996
RNU5B-1,0.0,0.0
C9orf92,0.0,0.14300000000000002
MTCO2P11,0.0,0.0
C14orf39,1.018,1.073
RF00212,0.0,0.0
AC011726.3,0.0,0.0
BX470102.1,0.0,0.0
CTRL,0.706,0.755
PTPRB,0.545,0.614
AC017116.1,0.632,0.792
AC055876.5,0.0,0.0
ART3,0.0,0.0
SLC7A1,16.955,16.764
ZNF670-ZNF695,1.033,0.912
SEPT7P9,0.035,0.0
RILPL1,2.206,2.267
OR6C3,0.0,0.0
MKLN1-AS,1.1340000000000001,1.239
LDHAL6FP,0.0,0.0
SRGAP3-AS4,0.0,0.0
AC103746.1,0.376,0.198
BTF3L4P2,6.897,5.188
RPL37P18,0.0,0.0
OLFML1,0.0,0.0
RPL3,346.19699999999995,330.918
RPL12P32,0.0,0.0
KARSP2,0.0,0.0
THAP12P4,0.0,0.0
RPL5P31,0.0,0.0
CYP39A1,0.205,0.26
AL354707.3,0.9009999999999999,0.542
ZNF441,1.436,1.314
SMOC2,0.0,0.0
AC011242.1,0.0,0.0
TRIM65,13.045,13.187000000000001
HORMAD2-AS1,0.0,0.0
NEO1,1.88,1.781
DNM1,0.344,0.34600000000000003
LINC00866,0.0,0.0
AP000295.1,5.702000000000001,5.601
JHY,1.584,1.659
AP000708.1,0.0,0.0
KMT2D,15.401,16.287
AL138760.1,0.0,0.0
AL360181.4,0.0,0.0
AP003175.1,0.009000000000000001,0.0
PIK3CD,3.398,3.948
ARHGAP44,0.073,0.087
MC1R,8.318,7.829
AC005046.1,0.136,0.14400000000000002
COL4A3BP,1.854,1.7590000000000001
DDX10P2,0.196,0.20600000000000002
GP1BB,0.16,0.16399999999999998
AC087491.1,0.0,0.21899999999999997
DLGAP2-AS1,0.0,0.0
TDRP,4.835,4.919
TEX9,1.511,1.37
ZSCAN5A,0.8590000000000001,0.871
AC098848.1,0.0,0.0
AP003032.2,0.0,0.0
AC009299.3,0.039,0.027999999999999997
AL358472.5,0.067,0.071
RF02271,0.0,0.0
RNASEH1P2,0.43200000000000005,0.284
LINC02368,0.0,0.0
FAM214A,1.04,1.1640000000000001
AC092376.1,0.0,0.0
AL606462.1,0.0,0.05
AC073343.1,0.785,1.172
MTCO1P47,0.067,0.106
UTP6,9.209,9.533
FIRRE,0.076,0.138
EGLN2,17.745,17.102999999999998
FAM185A,2.092,1.776
OR7E35P,0.0,0.0
ARGLU1,12.003,12.129000000000001
CDC42,13.447000000000001,14.074000000000002
PSD2,0.009000000000000001,0.0
AC008079.1,0.002,0.002
AC025040.2,0.0,0.0
ZNRF2,5.535,5.723
AC025538.1,0.0,0.0
UBBP3,0.0,0.0
ZP4,0.0,0.0
AC006026.1,1.489,1.07
AC073310.1,0.0,0.043
LINC01850,0.0,0.0
KRT8P12,8.202,7.037000000000001
RNU6-1215P,0.0,0.0
NPAP1P2,0.0,0.0
AC009041.1,0.0,0.0
AC123788.1,0.0,0.0
ACER1,0.028999999999999998,0.031
AC090227.2,0.0,0.0
AL161757.5,0.0,0.0
GNAT3,0.0,0.0
AL359762.3,13.339,13.597000000000001
C15orf39,2.201,2.28
AC013643.2,0.0,0.0
AC023513.1,0.0,0.0
NAP1L2,0.418,0.528
PHBP16,0.045,0.0
MIR6778,1.751,1.229
RNU6-876P,0.0,0.0
LINC01560,1.8019999999999998,1.504
VDAC1P1,2.864,2.276
SH2D4B,0.0,0.0
TAAR1,0.0,0.0
MIR924,0.0,0.0
PRSS48,0.0,0.0
KCTD17,7.112,7.522
HS2ST1,7.973,8.14
LINC01087,0.848,0.83
NFU1P1,0.0,0.0
OR4A40P,0.0,0.0
AC003006.1,1.893,1.5619999999999998
AC107385.1,0.0,0.0
AP002761.1,0.0,0.0
AC117500.4,0.0,0.0
RF00019,0.0,0.0
AC011468.1,0.505,0.19899999999999998
ECHDC3,0.897,0.698
ZNF865,4.649,4.729
AC245297.2,0.075,0.0
AC079328.2,0.0,0.0
RPS18P6,0.0,0.196
SCRT1,0.0,0.0
LINC01275,0.405,0.233
SNORD3B-1,0.0,0.0
AL359745.1,0.0,0.0
FAM117B,1.7169999999999999,1.6780000000000002
AL358075.3,0.0,0.0
DIO3,0.0,0.0
SNORD42A,2.6630000000000003,3.8569999999999998
SLC9A2,0.228,0.18
AC083829.1,0.0,0.13699999999999998
CCND1,59.629,60.105
FBH1,9.057,10.043
AL049597.1,0.537,0.162
EIF3LP2,0.0,0.16699999999999998
HMX2,1.073,1.185
AC087359.1,0.0,0.0
VMAC,0.233,0.38799999999999996
MIR4714,0.0,0.0
FBLN2,6.712999999999999,7.377000000000001
AL590556.2,0.0,0.0
AC097104.1,0.038,0.02
ANO6,16.299,16.572
ZNF561-AS1,0.125,0.155
AC048338.1,19.969,19.118
RPL7P21,0.805,0.565
DIABLO,4.156000000000001,4.327
MAPK8IP1,4.312,4.285
AC005758.1,0.0,0.0
TECPR2,6.8660000000000005,7.355
AP003398.2,0.0,0.0
AC022001.3,0.0,0.075
KCNC3,0.081,0.086
CLEC12A,0.0,0.0
RHOG,18.47,18.15
BOD1P2,0.0,0.0
MYH15,4.143,3.832
DRD5P1,0.0,0.0
AC098934.3,2.467,2.362
ATP1A3,0.9640000000000001,1.15
AC015936.1,0.040999999999999995,0.0
ADAMTS5,0.009000000000000001,0.0
DHX38,42.098,41.648
AC044839.3,0.0,0.0
RHOQP3,1.166,1.228
AC084859.1,0.127,0.0
BCL9L,22.933000000000003,23.145
MIR5087,0.0,0.0
FO393415.2,0.0,0.0
KLF3P1,0.042,0.0
AL450384.1,0.6709999999999999,0.217
RYBP,2.9589999999999996,2.8739999999999997
IL22RA1,0.272,0.35
INO80E,15.296,15.133
HIST1H3PS1,0.102,0.32299999999999995
PLPPR2,7.186,6.664
AC004882.2,0.0,0.0
SLC25A5-AS1,0.348,0.469
AC092104.1,0.03,0.0
AC012313.7,0.0,0.0
CFAP46,0.0,0.0
RF00019,0.0,0.0
RF00012,0.0,0.0
BMF-AS1,0.0,0.0
SMARCD3,0.623,0.742
RN7SKP78,0.0,0.0
PTMAP5,9.351,8.728
ATP7A,1.361,1.192
OR8K5,0.0,0.0
BRD3OS,4.502,4.545
MAB21L4,0.0,0.0
C8orf86,0.0,0.0
AL359095.1,0.0,0.0
ZNF234,5.374,5.419
RF00017,0.0,0.0
AC125793.1,0.0,0.0
PTAR1,8.145,8.505
AC009276.1,0.0,0.0
ACTG1P17,0.040999999999999995,0.021
LINC02416,0.0,0.0
AC254562.3,0.33799999999999997,0.142
OR8J3,0.0,0.0
AC013799.1,0.0,0.0
UBR5,21.284000000000002,21.743000000000002
AC148477.5,0.0,0.0
RAB40A,0.032,0.011000000000000001
DPP4,0.064,0.067
RARS,59.645,60.74100000000001
SERPINH1,16.886,16.576
AC007216.4,0.152,0.16
RNU1-84P,0.0,0.0
UBOX5-AS1,0.0,0.0
NTAN1P2,0.7709999999999999,0.8590000000000001
AC092474.1,0.0,0.0
OSBPL9P4,0.0,0.0
LINC02489,0.12,0.0
AC112487.1,0.068,0.018000000000000002
WBP11,53.535,54.342
AC011481.1,148.335,149.745
ADGRL3-AS1,0.0,0.0
TGDS,3.48,3.5260000000000002
LAMP5-AS1,0.0,0.0
AC034238.2,0.0,0.0
KREMEN1,1.693,1.665
AC006273.1,0.0,0.0
RF00568,0.0,0.0
MRPL42P3,0.0,0.0
CADM3,0.0,0.0
AC092447.3,0.0,0.0
AC027313.1,0.153,0.135
UBE2F-SCLY,5.475,5.7170000000000005
CACNG4,0.036000000000000004,0.063
AP000787.2,0.0,0.0
AP001269.4,0.166,0.701
AL118516.1,5.151,4.086
TFE3,19.427,20.598000000000003
RN7SL586P,0.0,0.0
SELENOI,10.658,10.421
SF3B4,76.72,72.977
AC133041.1,0.0,0.0
RAMACL,1.1340000000000001,1.014
AL031429.1,0.0,0.0
PTH,0.0,0.0
AC068768.1,0.0,0.0
ASAP1,33.846,35.44
AC023983.1,0.0,0.0
ENOX1-AS1,0.0,0.0
AL132656.3,0.0,0.0
UBE2O,9.681000000000001,9.349
AC074183.1,0.3,0.45899999999999996
ZFYVE28,2.541,2.448
AC097515.1,0.8759999999999999,0.861
PKP3,1.7069999999999999,1.608
UBE2B,16.974,16.730999999999998
IFT74,4.499,4.2860000000000005
AC009974.2,0.0,0.0
TIAF1,0.631,0.715
AC062016.2,0.0,0.0
AL132633.1,0.0,0.0
MYL6P2,0.295,0.0
AF106564.1,0.434,0.40399999999999997
RFT1,6.447,6.7860000000000005
AC016831.4,0.0,0.0
RMRP,4.842,3.485
TIMP2,18.159000000000002,19.176
RPL21P93,0.0,0.0
AC064862.6,0.0,0.0
RF02138,0.342,0.24
MIR2117HG,0.0,0.0
ITGBL1,0.324,0.29100000000000004
ACO1,7.727,7.757999999999999
ENTPD6,15.902000000000001,15.593
AC055839.2,4.8580000000000005,4.343999999999999
AL356292.1,0.914,0.361
SMAGP,24.201,22.795
AC015982.1,2.657,1.4480000000000002
AL136226.1,0.0,0.0
MIR6893,4.013999999999999,2.602
AC018766.1,0.17600000000000002,0.185
RRNAD1,2.945,3.484
AL589986.1,0.0,0.0
AC008429.1,0.46,0.613
MIR4782,0.0,0.0
BRMS1,27.763,28.221999999999998
SNX2,7.095,6.872999999999999
ELOVL5,66.135,67.262
RF00019,0.0,0.0
AC068137.1,0.0,0.0
DNAH14,0.496,0.51
BAALC-AS1,0.769,0.613
MIR4525,0.0,0.0
KIAA0232,9.526,8.839
MUC1,0.7809999999999999,0.69
CLYBL-AS1,0.0,0.0
