genes,H1299_polyA_S2-36h-A,H1299_polyA_S2-36h-B,H1299_polyA_mock-36h-A,H1299_polyA_mock-36h-B
AC105137.2,0.308,0.55,0.0,0.335
AL354979.1,0.0,0.0,0.0,0.0
HMGB1P40,0.0,0.0,0.0,0.0
RPL27AP,0.14,0.0,0.39899999999999997,0.0
AC244453.1,0.0,0.0,0.0,0.0
RPL7L1P12,0.0,0.0,0.0,0.0
LIN54,3.384,3.52,3.487,3.576
RPL12P15,0.122,0.0,0.0,0.0
TRIM39-RPP21,18.854,18.934,19.049,19.033
AP006623.1,0.0,0.11199999999999999,0.126,0.032
OR2J2,0.0,0.0,0.0,0.0
AC104423.1,0.0,0.0,0.0,0.0
SNORD69,3.153,2.0069999999999997,0.0,0.856
APELA,0.0,0.0,0.0,0.0
GUCA1A,0.0,0.0,0.0,0.0
RF00156,1.19,2.02,1.133,1.9380000000000002
HPRT1,40.661,40.751,40.166,37.766999999999996
SP140,0.027000000000000003,0.021,0.10099999999999999,0.018000000000000002
PCNP,33.671,36.3,34.593,35.705
DZIP1L,2.9589999999999996,2.8489999999999998,3.4019999999999997,3.134
AL133215.1,0.355,0.452,0.507,0.0
AC009022.1,0.23800000000000002,0.259,0.22,0.32899999999999996
AC005329.1,0.442,0.606,0.777,0.369
AC006116.1,0.168,0.036000000000000004,0.08,0.121
VIL1,0.018000000000000002,0.022000000000000002,0.025,0.0
SNAP25-AS1,0.23399999999999999,0.114,0.35100000000000003,0.23
SIN3A,9.547,9.562999999999999,9.292,9.711
RPL31P35,0.0,0.0,0.0,0.0
MIR4312,0.0,0.0,0.0,0.0
MTND1P15,0.0,0.0,0.0,0.0
RPL23AP62,0.0,0.0,0.0,0.0
AC074029.3,0.0,0.248,0.0,0.0
AL096803.1,0.0,0.0,0.0,0.0
SDHCP3,0.24,0.764,0.0,0.26
NPEPL1,3.658,3.447,3.533,3.49
AC007342.3,0.0,0.0,0.0,0.0
AC010327.4,0.038,0.049,0.055,0.084
SLC25A25,4.021,4.071000000000001,4.39,4.018
AC017037.2,0.0,0.0,0.0,0.0
NBPF18P,0.0,0.0,0.0,0.057999999999999996
IFT27,3.077,3.0589999999999997,3.312,3.25
IL7R,0.524,0.424,0.418,0.33899999999999997
AL050327.1,0.0,0.0,0.0,0.0
RAD52,5.352,5.109,6.04,6.251
AC114488.3,0.0,0.0,0.0,0.0
RNU6-562P,0.0,0.0,0.0,0.0
AC079238.1,0.0,0.0,0.0,0.0
HEATR5A,3.033,3.125,3.2119999999999997,3.1639999999999997
HDAC9,3.719,4.069,3.951,3.9589999999999996
BOK-AS1,0.28300000000000003,0.12,0.135,0.102
CERKL,0.547,0.381,0.527,0.428
AC092447.2,0.091,0.11599999999999999,0.0,0.19699999999999998
HECW2,0.015,0.028999999999999998,0.037000000000000005,0.025
COX5BP3,0.0,0.0,0.0,0.0
AL137013.1,0.0,0.0,0.071,0.054000000000000006
CEACAM22P,0.057,0.0,0.027000000000000003,0.0
SPG11,3.267,3.417,3.642,3.63
AC114801.3,0.0,0.0,0.0,0.0
NEDD1,14.265,14.217,14.915,13.818
MYOM2,0.017,0.0,0.012,0.009000000000000001
TPI1P3,0.0,0.0,0.11699999999999999,0.08900000000000001
RFPL3S,0.034,0.043,0.048,0.147
AC073911.2,0.0,0.0,0.0,0.0
USP29,0.0,0.0,0.0,0.0
AL451065.1,0.0,0.0,0.0,0.0
CLEC16A,2.094,1.975,2.208,2.0780000000000003
AC010210.1,0.0,0.037000000000000005,0.040999999999999995,0.016
AP000721.1,23.288,25.3,23.724,22.1
SMIM26,14.703,16.576,15.275,16.022000000000002
AP002387.2,3.57,3.069,4.206,2.519
AP000437.1,0.0,0.0,0.042,0.0
AL109918.1,4.177,4.7330000000000005,4.968,4.707
RNU1-100P,0.0,0.0,0.0,0.0
EHMT2-AS1,0.024,0.06,0.0,0.0
FAM83E,0.14400000000000002,0.031,0.034,0.026000000000000002
RPL24P2,3.194,3.2539999999999996,3.285,1.942
RCBTB1,5.922000000000001,6.239,6.901,5.903
AC131571.1,0.0,0.0,0.0,0.016
CDH9,0.0,0.0,0.0,0.0
CFAP53,1.165,1.1440000000000001,1.473,1.12
GBA2,7.645,7.466,8.374,8.025
REXO1,20.945999999999998,19.864,20.275,20.0
LYPD5,0.034,0.044000000000000004,0.016,0.025
AC024075.1,3.446,3.822,2.699,3.017
AC103740.1,0.0,0.0,0.0,0.0
AC138466.1,0.0,0.198,0.0,0.0
RAB29,6.4510000000000005,6.315,6.194,6.059
ZNF571-AS1,0.193,0.161,0.2,0.18100000000000002
OR4K16P,0.0,0.0,0.0,0.0
AC093909.3,0.0,0.0,0.0,0.0
AC090607.5,0.0,0.0,0.0,0.0
HKDC1,0.013999999999999999,0.046,0.040999999999999995,0.062
RPS27AP18,0.0,0.0,0.0,0.0
PRKCD,3.43,3.9389999999999996,3.385,3.285
AC005144.1,0.0,0.0,0.0,0.0
PSMC1P5,0.0,0.0,0.0,0.0
MRPS21P8,0.0,0.0,0.0,0.0
BTF3P9,0.0,0.0,0.306,0.0
RNU6-398P,0.0,0.0,0.0,0.0
FARSA,78.781,82.363,78.52199999999999,78.17699999999999
AC105219.1,0.46399999999999997,0.039,0.353,0.235
AL157373.2,0.0,0.0,0.0,0.0
FOXC2-AS1,0.0,0.0,0.0,0.0
AL161668.4,0.0,0.0,0.0,0.0
AL355490.2,0.0,0.0,0.0,0.0
AC103876.1,0.0,0.0,0.0,0.0
PATL1,26.221999999999998,25.886,25.793000000000003,26.916999999999998
BSX,0.0,0.0,0.0,0.0
MIR224,0.0,0.0,0.0,0.0
MIR6859-4,4.463,6.251,4.461,3.8760000000000003
ZFP69B,6.7410000000000005,5.843,6.452000000000001,6.881
AC244669.1,0.932,1.117,0.94,0.655
AC020934.1,0.16399999999999998,0.0,0.0,0.0
SPATA46,0.0,0.0,0.0,0.0
CNEP1R1,2.804,2.238,2.614,2.7760000000000002
AL358777.1,0.21,0.245,0.38799999999999996,0.371
IPO7,63.104,63.306999999999995,66.209,66.307
GNG2,0.0,0.0,0.013999999999999999,0.031
C10orf67,0.0,0.0,0.0,0.0
RIN3,2.148,2.147,2.0780000000000003,2.119
ABHD11-AS1,0.45799999999999996,0.11699999999999999,0.39299999999999996,0.299
SYNJ2BP,6.774,6.127000000000001,6.817,7.1
AASDHPPT,17.147000000000002,16.543,16.908,16.804000000000002
FAM91A3P,0.191,0.182,0.307,0.155
AP003680.1,0.0,0.0,0.0,0.0
MIR16-1,0.0,0.0,0.0,0.0
FNBP1P1,1.5830000000000002,1.6669999999999998,1.7819999999999998,1.5859999999999999
AC006435.5,0.0,0.0,0.0,0.0
SAMD12,1.042,1.02,1.1159999999999999,1.208
LINC00299,0.0,0.0,0.0,0.0
ZNF433,1.38,1.217,1.633,1.348
RF00423,0.0,0.0,0.0,0.0
ANKMY1,1.052,1.165,1.186,1.137
AC005842.1,0.0,0.0,0.0,0.0
AC016816.1,0.0,0.0,0.0,0.0
C4BPA,0.0,0.0,0.0,0.0
SYDE1,30.299,30.629,29.125999999999998,28.19
LINC02503,0.0,0.0,0.0,0.0
FAM166A,0.034,0.0,0.096,0.0
AL031432.3,0.125,0.159,0.35700000000000004,0.272
TNFSF13B,0.02,0.0,0.027999999999999997,0.022000000000000002
MARCH4,30.884,32.549,29.47,32.372
AL353747.1,0.0,0.0,0.0,0.0
AC073848.1,0.0,0.0,0.0,0.0
AP006587.6,0.0,0.0,0.0,0.0
TRANK1,0.1,0.095,0.078,0.076
HSF5,0.0,0.0,0.021,0.0
AL022238.1,0.0,0.0,0.0,0.0
TRA2B,18.772000000000002,18.63,18.085,18.985
LINC01856,0.0,0.0,0.0,0.0
LRP2BP,0.040999999999999995,0.042,0.08199999999999999,0.063
HSPE1P14,0.0,0.0,0.0,0.0
NDUFB10P1,0.0,0.0,0.0,0.0
RNU6-188P,0.0,0.0,0.0,0.0
AL450996.1,0.0,0.0,0.07200000000000001,0.0
OTOP3,0.0,0.0,0.0,0.0
AC099811.3,0.0,0.0,0.0,0.0
AC023194.3,0.0,0.0,0.0,0.0
CHCHD2,198.425,203.507,197.299,188.175
AC109309.1,0.0,0.0,0.0,0.0
UBE2D2,42.941,43.358000000000004,41.583,41.707
AL031432.4,0.568,0.882,0.95,0.6920000000000001
AL365273.2,0.062,0.079,0.08800000000000001,0.134
KLF9,2.6860000000000004,2.793,2.596,2.9160000000000004
RNF219,2.752,3.261,3.238,3.307
LRRC8C-DT,0.349,0.33299999999999996,0.083,0.505
AC246793.1,0.0,0.05,0.0,0.042
MIR130B,0.0,0.0,0.0,0.0
AK2,31.485,30.754,29.664,31.660999999999998
UGT2A1,0.0,0.0,0.0,0.0
AC092013.1,0.183,0.0,0.0,0.0
AF129075.2,0.716,0.851,0.409,0.518
TARBP1,3.935,4.26,3.991,3.977
ZNF439,1.585,1.544,1.506,1.8090000000000002
AC012254.2,13.525,12.7,13.079,13.722999999999999
TSBP1,0.098,0.125,0.245,0.32
CTF2P,0.0,0.0,0.0,0.0
AL109933.4,0.0,0.0,0.0,0.0
MIR4326,0.0,0.0,0.0,1.117
COX6CP12,0.0,0.0,0.0,0.0
LHFPL4,1.328,1.344,1.475,1.4040000000000001
RPL23AP97,0.773,0.6559999999999999,1.104,0.28
L3MBTL1,0.371,0.303,0.379,0.358
EAPP,11.261,10.86,10.465,11.247
EGFLAM-AS4,0.0,0.0,0.0,0.0
ALG10,3.134,3.568,3.6510000000000002,3.9360000000000004
SNHG28,0.027000000000000003,0.0,0.019,0.0
ADAM3A,0.0,0.0,0.0,0.0
AL353621.1,0.25,0.0,0.0,0.0
AC026333.3,0.0,0.0,0.0,0.0
AC245036.5,0.0,0.0,0.0,0.0
RPS29P14,0.0,0.0,0.0,0.0
GCSHP3,1.785,2.471,2.549,2.191
AC091675.1,0.0,0.0,0.0,0.0
PPAT,11.292,11.339,12.142999999999999,11.036
TRPC5OS,0.02,0.0,0.0,0.0
CD28,0.0,0.0,0.0,0.0
Z72006.1,0.0,0.0,0.0,0.0
AL450063.1,5.721,4.751,2.487,4.32
TTLL5,5.367999999999999,5.497000000000001,5.169,5.385
STX18-AS1,0.308,0.253,0.284,0.22699999999999998
ZNF461,3.798,3.591,3.6460000000000004,3.5989999999999998
AC007619.1,0.147,0.188,0.21,0.48
LAMA5,4.066,3.5039999999999996,4.479,4.207
AP006621.2,0.855,0.544,0.9159999999999999,0.46399999999999997
RN7SL134P,0.0,0.0,0.0,0.0
RNY4P3,0.0,0.0,0.0,0.0
WDR91,2.515,2.562,2.8310000000000004,2.6
ARHGEF19-AS1,0.0,0.0,0.0,0.0
OR9A3P,0.0,0.0,0.0,0.0
RDX,22.396,23.879,23.478,24.198
SLCO2B1,0.0,0.0,0.0,0.0
AC096637.2,0.099,0.063,0.071,0.081
LINC01981,0.021,0.0,0.031,0.0
POR,23.445,22.691,23.369,23.511
AC005412.1,0.0,0.0,0.0,0.0
KCND2,0.0,0.013000000000000001,0.043,0.022000000000000002
MIB1,14.869000000000002,14.127,15.464,15.175999999999998
DISP1,0.615,0.524,0.757,0.777
AMH,8.516,8.852,9.845,9.474
CENPH,21.89,23.659000000000002,19.188,21.15
C9orf139,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
AC105219.3,0.0,0.0,0.0,0.0
ULK2,2.103,2.279,2.117,2.324
NAE1,23.25,22.523000000000003,23.017,23.088
LINC02370,0.0,0.0,0.0,0.0
CASC23,0.0,0.0,0.0,0.0
AL050321.1,0.0,0.0,0.0,0.0
SLC25A11,22.965,21.236,21.397,22.131
AC142086.6,0.0,0.044000000000000004,0.0,0.0
AC104590.1,0.0,0.04,0.045,0.068
KPNB1,184.19400000000002,187.02,176.327,182.96900000000002
RNU4-21P,0.0,0.0,0.0,0.0
BTF3L4P1,0.648,0.165,0.185,1.126
MIR3180-4,0.7929999999999999,0.505,0.0,0.861
KIAA0391,2.886,2.839,3.023,3.095
AC091057.1,3.367,3.736,3.5189999999999997,3.708
RPS13,136.418,134.03,138.417,131.22899999999998
AC112187.2,0.0,0.0,0.0,0.0
LINC02673,0.0,0.0,0.0,0.0
MMD,2.395,2.759,2.823,2.125
AC025279.1,0.013000000000000001,0.016,0.018000000000000002,0.0
FAM71E1,0.155,0.5429999999999999,0.44299999999999995,0.42100000000000004
PPAN,23.116,22.826,22.459,22.756999999999998
MIR6732,0.506,0.0,0.0,0.5489999999999999
AC104695.4,0.205,0.0,0.0,0.0
JAKMIP2,0.58,0.529,0.527,0.523
ALDH5A1,5.185,5.064,5.146,5.1160000000000005
SNHG1,34.942,35.998000000000005,36.531,35.566
CNKSR1,0.092,0.098,0.19699999999999998,0.15
BRD8,21.99,20.533,20.802,21.479
RF00012,0.0,0.0,0.0,0.0
PINX1,6.212000000000001,6.449,4.93,5.381
AC110619.1,0.0,0.0,0.0,0.0
TMEM178B,0.426,0.364,0.408,0.444
AC091965.4,0.0,0.0,0.0,0.0
ISM1-AS1,0.0,0.11900000000000001,0.0,0.0
AC016596.1,0.265,0.27,0.341,0.374
LINC01039,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
SNORA12,1.239,0.0,1.179,0.0
SAMM50P1,0.0,0.0,0.0,0.0
OR7E99P,0.0,0.0,0.0,0.0
ODF3,0.0,0.0,0.0,0.0
DCDC1,0.027999999999999997,0.0,0.026000000000000002,0.005
MIR3687-2,0.0,0.0,0.0,0.0
AC089999.2,0.105,0.134,0.0,0.0
ALPG,0.0,0.0,0.0,0.0
EEF1DP1,8.196,7.159,6.772,6.765
SLC8A1,0.626,0.7090000000000001,0.573,0.622
AC245088.1,0.0,0.0,0.0,0.0
AC020779.1,0.0,0.0,0.0,0.0
AL021937.1,0.0,0.0,0.0,0.0
DDX23,60.053000000000004,61.12,57.832,59.403999999999996
AC007262.2,0.008,0.0,0.0,0.0
ELK4,3.1289999999999996,3.138,3.241,3.495
RF00019,0.0,0.0,0.0,0.0
AC002074.1,0.0,0.0,0.0,0.0
AC005480.1,0.292,0.342,0.307,0.475
AP001554.1,0.0,0.0,0.0,0.0
VN1R74P,0.0,0.0,0.0,0.0
SNORD114-9,0.0,0.0,0.0,0.0
PTPN20CP,0.132,0.084,0.141,0.179
PRR14,10.629000000000001,10.311,11.272,11.283
TRMT10C,19.349,19.095,16.718,17.925
PINK1-AS,5.519,5.705,5.55,5.146
SAMD4B,43.757,42.637,42.451,44.879
AC090241.2,0.11900000000000001,0.106,0.22,0.129
RPL12P44,0.0,0.0,0.0,0.0
AC091839.1,0.0,0.0,0.0,0.0
AC093012.1,0.10400000000000001,0.198,0.0,0.055999999999999994
AC090525.2,0.053,0.034,0.0,0.057999999999999996
AC093833.1,0.0,0.0,0.157,0.0
AC093083.1,0.0,0.0,0.0,0.0
ZFP36,8.302999999999999,7.305,10.306,10.555
LY75,0.0,0.0,0.01,0.004
CBWD3,0.025,0.069,0.021,0.032
AC020917.1,0.0,0.0,0.09699999999999999,0.0
AC009220.1,0.441,0.0,0.0,1.198
OR10S1,0.0,0.0,0.0,0.0
FANCL,9.461,9.292,8.804,9.315
SPAST,5.039,5.261,5.233,5.242000000000001
SLC9B2,6.149,5.752000000000001,6.46,6.007999999999999
SUMO2P10,0.0,0.0,0.0,0.0
AC012531.2,1.7930000000000001,2.003,1.695,2.025
ATP6V1D,21.864,22.819000000000003,22.878,22.433000000000003
AC093274.1,0.0,0.0,0.0,0.0
MROH9,0.0,0.0,0.0,0.0
AL355987.3,3.5780000000000003,3.215,2.958,3.227
AC010768.3,0.0,0.0,0.0,0.0
MYO19,5.6579999999999995,5.568,5.622000000000001,5.558
AC007792.1,0.0,0.384,0.0,0.0
LINC02385,0.0,0.0,0.0,0.0
AL589765.2,0.07200000000000001,0.091,0.0,0.078
AL359538.1,0.0,0.0,0.0,0.019
KMT2E-AS1,3.958,3.675,3.886,3.76
IFNA7,0.0,0.0,0.0,0.0
CTNNA3,0.0,0.0,0.0,0.0
STARD7-AS1,2.403,2.5,2.435,2.16
OAZ2,7.516,7.224,7.254,7.138
HINT1P1,0.963,0.409,0.917,0.174
ZP3,8.378,8.674,8.658,8.011000000000001
DEFB136,0.0,0.0,0.0,0.0
RNU6-97P,0.0,0.0,0.0,0.0
DCLRE1CP1,0.129,0.16399999999999998,0.0,0.14
PTPN14,6.4,5.621,5.831,6.516
AL080276.2,0.537,0.21600000000000003,0.32299999999999995,0.461
RPL24P7,0.134,0.171,0.191,0.436
AC007128.2,0.696,0.506,0.379,0.396
AC083806.1,0.0,0.0,0.0,0.209
FCMR,0.0,0.0,0.0,0.0
COLGALT1,28.296999999999997,26.781999999999996,27.372,26.816999999999997
PCDHA8,0.067,0.078,0.08,0.091
RN7SL648P,0.0,0.0,0.28800000000000003,0.21899999999999997
AC011676.5,0.091,0.0,0.065,0.0
AC016493.1,0.0,0.0,0.0,0.0
PPIAP65,0.0,0.0,0.0,0.134
ELOCP24,0.0,0.0,0.0,0.0
AC010096.1,0.0,0.0,0.0,0.0
SERPINB1,2.311,2.4859999999999998,2.7310000000000003,2.4
RPL23AP69,0.0,0.0,0.0,0.14400000000000002
AC130448.2,0.0,0.0,0.0,0.0
AL138690.1,0.0,0.0,0.0,0.0
AC113192.5,0.0,0.0,0.0,0.0
ZBTB37,0.92,0.993,1.006,1.225
AP003733.1,0.0,0.0,0.0,0.0
NUP214,8.971,9.557,9.184,9.335
PPM1J,1.214,1.237,1.056,1.181
AC002059.2,1.103,1.054,0.0,1.198
MIR548AR,0.0,0.0,0.0,0.0
VPREB3,0.0,0.136,0.153,0.11599999999999999
AC097059.2,0.308,0.653,0.732,0.445
VSIR,0.212,0.195,0.26899999999999996,0.179
SNORA36B,0.0,0.295,0.0,0.0
MRPL33,27.949,29.057,27.836,30.127
SLC25A3,68.98,69.62899999999999,67.23899999999999,63.532
AL031597.1,0.0,0.179,0.201,0.0
NIP7P2,0.0,0.0,0.0,0.0
VSX1,0.0,0.0,0.0,0.0
WWOX,1.446,1.714,1.335,1.4069999999999998
NOC4L,18.267,18.441,17.593,17.45
UBALD1,6.811,6.047000000000001,7.096,7.266
MIR4794,0.0,0.0,0.0,0.0
AL356481.2,0.0,0.0,0.0,0.0
WDR97,0.006999999999999999,0.017,0.0,0.044000000000000004
TP53I3,11.603,12.468,12.072000000000001,11.57
LINC00482,0.0,0.0,0.039,0.0
RN7SL364P,0.0,0.0,0.0,0.0
E2F5,10.734000000000002,10.640999999999998,11.095999999999998,10.345999999999998
PDLIM2,1.435,1.146,1.431,1.3780000000000001
POMT2,8.059,8.107999999999999,7.933,8.104
AC011462.3,0.0,0.225,0.252,0.192
AC013564.1,0.0,0.0,0.0,0.0
AVPR2,0.054000000000000006,0.034,0.0,0.0
WDR41,1.7,1.97,2.003,1.661
AP001527.1,0.0,0.0,0.044000000000000004,0.0
GLUD1P8,0.0,0.0,0.0,0.0
HHEX,3.682,4.168,4.365,4.388999999999999
HLA-DQB1-AS1,0.0,0.0,0.0,0.0
FEN1,43.806000000000004,45.586000000000006,40.243,37.785
KRT17P2,0.0,0.0,0.0,0.0
AC090386.1,0.0,0.0,0.0,0.0
RASAL2-AS1,0.489,0.23,0.405,0.22399999999999998
SLC22A3,0.0,0.0,0.0,0.040999999999999995
AC105254.1,0.0,0.0,0.0,0.0
GYPC,0.0,0.0,0.0,0.0
GGNBP1,0.035,0.0,0.0,0.0
COL6A2,5.127999999999999,4.493,4.941,4.938
AC005410.1,0.0,0.0,0.0,0.0
COLQ,0.044000000000000004,0.07400000000000001,0.20800000000000002,0.095
RNU6-667P,0.595,0.0,0.0,0.0
AC116036.1,0.0,0.0,0.0,0.0
AL096701.1,0.133,0.0,0.095,0.0
HMGN2P4,0.637,1.217,0.0,0.865
AC012640.3,0.0,0.0,0.0,0.0
C7orf65,0.0,0.0,0.0,0.0
CYP4F10P,0.0,0.0,0.0,0.0
AL772284.1,0.0,0.0,0.0,0.0
RPL17P45,0.0,0.0,0.0,0.0
MIR3918,0.0,0.0,0.0,0.0
RNU6-756P,0.0,0.0,0.0,0.0
OR5P1P,0.0,0.0,0.0,0.0
CYCSP46,0.0,0.0,0.0,0.0
SHISA9,0.0,0.0,0.0,0.0
CCL8,0.0,0.0,0.0,0.0
RASGRF2,0.165,0.18899999999999997,0.141,0.203
PRDM11,2.077,1.8459999999999999,2.008,1.995
RD3,0.0,0.0,0.0,0.0
AL645949.2,0.0,0.0,0.0,0.0
PRELID3BP5,0.0,0.0,0.0,0.0
AC007899.1,0.078,0.0,0.11199999999999999,0.0
AP001056.1,0.0,0.0,0.0,0.0
PCCB,9.786,10.132,10.033999999999999,9.692
AC073195.1,1.3840000000000001,0.529,1.087,1.052
MIR7515HG,0.0,0.0,0.0,0.0
U62317.1,0.0,0.0,0.0,0.0
ASPN,0.0,0.0,0.0,0.0
ANAPC1,6.832999999999999,6.9879999999999995,6.806,7.084
DPH5,11.689,11.059000000000001,11.061,11.048
MIR29B1,0.0,0.0,0.0,0.0
AC087645.1,0.0,0.0,0.0,0.0
C17orf47,0.0,0.0,0.0,0.0
AC003685.2,0.0,0.0,0.439,0.0
AC008897.1,0.0,0.0,0.0,0.19
LINC02300,0.0,0.0,0.0,0.0
FBXL22,0.134,0.128,0.21600000000000003,0.255
SLC39A12-AS1,0.0,0.0,0.0,0.0
MRPL30P1,0.13,0.0,0.185,0.0
RNU6-570P,0.0,0.0,0.0,0.0
UBE2D3P3,0.0,0.0,0.0,0.0
SCAF11,18.815,18.59,19.929000000000002,19.994
KCNJ6,0.027999999999999997,0.038,0.051,0.046
RPSAP24,0.07,0.0,0.099,0.0
MAGEC3,0.0,0.0,0.0,0.0
AL391335.1,0.0,0.14400000000000002,0.0,0.0
AC090376.1,0.0,0.0,0.0,0.0
OR52B2,0.0,0.0,0.0,0.0
HNRNPA2B1,150.525,158.01,149.269,152.912
IGLV8OR8-1,0.0,0.0,0.0,0.0
AC025252.2,0.0,0.0,0.0,0.0
PEAR1,0.11,0.098,0.078,0.16699999999999998
AC107871.2,0.08199999999999999,0.0,0.0,0.0
BAZ2B,1.929,2.019,1.986,2.169
CGB3,0.138,0.044000000000000004,0.0,0.0
TLR1,0.067,0.085,0.115,0.131
ASB12,0.024,0.183,0.0,0.182
AC105384.1,0.0,0.0,0.0,0.0
PCDHGB3,0.5329999999999999,0.5820000000000001,0.685,0.5529999999999999
RBM14,30.031999999999996,29.366,29.391,30.464000000000002
GABRR1,0.0,0.0,0.0,0.0
ZDHHC4P1,0.0,0.0,0.0,0.0
MIR744,0.0,0.0,0.0,0.0
NDRG4,0.094,0.10400000000000001,0.126,0.109
FZD10,0.0,0.0,0.0,0.0
AC025627.2,0.0,0.0,0.0,0.0
AC016027.4,0.21899999999999997,0.27899999999999997,0.156,0.11900000000000001
GRIK5,0.109,0.154,0.086,0.171
SNORD13P1,0.0,0.0,0.0,0.0
RPL23AP26,0.0,0.0,0.0,0.0
AC138894.3,0.096,0.0,0.0,0.0
HTRA1,0.243,0.24,0.34700000000000003,0.439
SNORD4B,0.42100000000000004,0.537,0.0,0.915
LINC01239,0.213,0.361,0.54,0.59
AC022392.1,0.0,0.0,0.11699999999999999,0.0
FAM3C,14.265,13.886,15.675999999999998,15.584000000000001
AP001453.4,2.739,3.533,3.048,2.394
VTI1BP2,0.0,0.0,0.0,0.095
EIF3KP1,0.09300000000000001,0.11800000000000001,0.529,0.0
AC097510.1,0.0,0.0,0.0,0.0
MIR6511B2,0.0,0.0,0.0,0.0
NT5C3B,35.903,35.131,35.876999999999995,32.123000000000005
CATSPERG,0.059000000000000004,0.034,0.027999999999999997,0.022000000000000002
NR2F1,2.505,2.24,2.8339999999999996,2.9339999999999997
MTND4P14,0.0,0.0,0.128,0.0
OR7E159P,0.0,0.0,0.0,0.0
AC132068.1,0.0,0.0,0.0,0.0
LOXL3,1.531,1.266,1.093,1.4869999999999999
LRRFIP1,20.042,20.397000000000002,20.748,20.395
SLC22A15,0.057999999999999996,0.044000000000000004,0.099,0.05
ADRA1B,1.8319999999999999,1.891,2.617,2.073
AL034369.1,0.0,0.0,0.0,0.0
AC008655.2,0.0,0.0,0.0,0.0
NCALD,0.158,0.21100000000000002,0.11900000000000001,0.18
AC092436.2,0.0,0.0,0.0,0.0
LINC00397,0.0,0.0,0.0,0.0
AC010761.5,0.0,0.0,0.0,0.0
AP005242.2,0.0,0.066,0.0,0.0
SETP10,0.0,0.0,0.0,0.0
AC019294.2,0.049,0.031,0.139,0.132
AL157932.1,0.502,0.426,0.0,0.182
NANOGP10,0.0,0.0,0.0,0.0
AC117377.1,0.0,0.0,0.084,0.0
CCDC81,0.0,0.0,0.0,0.0
SIGLEC10,0.0,0.0,0.0,0.0
AP001922.3,0.0,0.0,0.0,0.0
TBC1D5,8.377,8.322000000000001,8.43,9.036
IMMP1LP1,0.0,0.0,0.0,0.0
MAPK6,23.293000000000003,22.871,24.74,23.22
RF00019,0.0,0.0,0.0,0.0
Z82198.2,0.0,0.0,0.0,0.0
LINC00032,0.0,0.0,0.0,0.0
LINC02540,0.0,0.0,0.0,0.0
RPL36AP10,0.0,0.0,0.0,0.0
AC011495.1,1.5590000000000002,0.529,1.0390000000000001,0.564
ACTR3B,2.69,2.207,2.734,2.778
CBFA2T3,0.01,0.013000000000000001,0.015,0.011000000000000001
SNX18P12,0.0,0.0,0.0,0.0
PNMA6B,0.556,0.515,0.506,0.32899999999999996
AC005154.2,0.065,0.185,0.166,0.166
ITLN2,0.0,0.0,0.0,0.0
ADGRL1,9.511000000000001,8.56,8.977,9.844
CFTRP1,0.0,0.0,0.0,0.0
AC090877.2,0.0,0.0,0.0,0.0
KRT80,21.166999999999998,22.013,19.723,21.379
CCDC96,2.351,2.144,1.7409999999999999,2.237
DNM1P47,0.068,0.086,0.10800000000000001,0.086
GOLGA6L17P,0.026000000000000002,0.0,0.0,0.0
PRMT6,1.666,1.7109999999999999,1.4,1.641
AC073107.1,0.65,0.7090000000000001,0.53,0.504
RN7SL176P,0.115,0.146,0.32799999999999996,0.125
AC113348.2,1.175,1.145,1.337,1.475
LIX1L,13.542,13.942,13.921,15.187999999999999
SAAL1,9.283999999999999,9.175,8.255,8.767999999999999
BICDL1,1.217,1.085,1.5959999999999999,1.153
OTUD5,14.75,13.684000000000001,14.815999999999999,15.94
PAIP1,11.526,11.099,11.349,10.860999999999999
ZNF624,1.204,0.759,0.698,0.737
AC068658.1,0.0,0.0,0.0,0.0
TAAR4P,0.0,0.0,0.0,0.0
SGCB,5.346,5.7010000000000005,5.23,5.76
XCL2,0.0,0.0,0.0,0.0
SRP14P1,0.0,0.0,0.0,0.371
PRDX2P1,0.0,0.0,0.0,0.0
RNU6-453P,0.0,0.0,0.0,0.0
AC005020.2,7.434,8.55,8.232000000000001,8.044
FBN2,4.367,4.42,4.708,4.312
WTAPP1,0.182,0.441,0.10400000000000001,0.17800000000000002
DRG2,6.189,5.428,5.654,5.8020000000000005
LINC00393,0.0,0.0,0.0,0.0
AL035701.1,0.08199999999999999,0.0,0.11699999999999999,0.0
AC007368.2,0.0,0.0,0.0,0.0
MRPL23-AS1,0.0,0.0,0.0,0.0
AC012506.4,0.0,0.0,0.0,0.0
COL19A1,0.0,0.0,0.0,0.006
AC011494.1,0.0,0.0,0.0,0.0
NUCB1-AS1,0.14,0.0,0.0,0.0
SDR16C6P,0.0,0.0,0.0,0.0
VPS4A,13.552999999999999,13.8,12.718,13.947000000000001
POLR3DP1,0.0,0.0,0.0,0.0
NTNG2,0.055,0.02,0.034,0.034
AC233280.19,0.0,0.0,0.0,0.0
AC008406.3,0.0,0.0,0.0,0.0
AL354761.1,0.0,0.0,0.0,0.0
CASTOR3,2.932,3.2030000000000003,2.988,3.447
CD4,0.0,0.0,0.0,0.0
AC093620.1,0.0,0.0,0.149,0.0
