genes,Calu3_polyA_series2-8h-S2-1,Calu3_polyA_series2-8h-S2-2
AL033528.2,0.391,0.135
FKBP4,56.16,58.645
AL359265.3,0.191,0.0
AC117453.1,0.0,0.0
ORMDL1,14.222999999999999,14.095
LINC01085,0.0,0.0
TIMM44,7.982,8.181000000000001
NR4A2,0.8109999999999999,0.9540000000000001
PLXNC1,0.16,0.12
RPL5P13,0.156,0.0
AL139300.1,17.291,17.379
RNU6ATAC30P,0.0,0.0
LINC2194,0.0,0.0
HNF1A-AS1,1.328,1.165
AC006238.1,0.0,0.0
AC096555.1,0.0,0.053
AC084871.4,0.0,0.0
AL121989.1,0.0,0.0
CELP,0.023,0.0
SLC44A5,1.046,0.8370000000000001
MIR4788,0.0,0.0
EIF4A2P3,0.5770000000000001,0.489
ZNF784,3.822,3.117
AL671277.1,0.502,0.461
TXNP5,0.0,0.182
AIP,43.758,48.092
AL714022.1,0.0,0.379
AL035412.1,0.042,0.043
ZNF292,3.697,2.9330000000000003
RNU6-672P,0.0,0.0
AC097372.2,0.11900000000000001,0.0
KRTAP17-1,0.0,0.0
RNA5SP161,0.0,0.0
OR2V1,0.0,0.0
AC008481.3,0.838,0.63
MIR1199,0.465,0.48100000000000004
AC011611.5,0.096,0.0
CDK18,2.424,2.147
AC074139.1,0.0,0.0
APOL2,40.847,38.824
AL357134.1,0.0,0.0
PHLPP1,2.65,2.386
LINC01961,0.0,0.0
PRPF40A,20.184,19.552
AC010867.1,0.0,0.0
AC090311.1,0.0,0.0
AL158175.1,0.0,0.0
CHST6,0.244,0.24600000000000002
DOK5,0.021,0.11
AL160408.5,0.0,0.0
AC112220.2,1.469,1.5190000000000001
COL6A3,0.023,0.038
AC012454.1,0.0,0.0
MAP3K11,10.470999999999998,10.222000000000001
CTSA,22.302,20.395
UTP15,6.937,7.409
GRAP,0.018000000000000002,0.0
MYOC,0.0,0.0
ME1,7.632999999999999,8.855
RN7SL519P,0.0,0.0
PSAT1,16.37,17.787
RARSP1,0.0,0.0
AC015911.10,0.0,0.0
AD001527.2,0.45899999999999996,0.8029999999999999
PPM1N,2.391,2.406
BTF3P11,0.0,0.0
MIR320C1,0.0,0.0
AL033504.1,0.0,0.0
AL355357.1,0.0,0.0
AC021739.1,0.0,0.0
CA3,0.122,0.151
AC092835.1,0.264,0.22399999999999998
MIR494,0.0,0.0
AL357497.1,0.0,0.0
AC016877.2,0.0,0.0
HSF2,7.256,6.233
IP6K3,0.0,0.0
RF00019,0.0,0.0
DNAJA1,246.917,256.175
RAP1GAP,5.794,5.4639999999999995
AC022417.1,0.0,0.044000000000000004
AL139384.2,0.062,0.032
EEF1A1P42,0.042,0.0
AL049737.1,0.0,0.0
SYT13,15.440999999999999,13.686
RPS27P16,0.276,0.0
SAPCD1,3.4619999999999997,3.8960000000000004
RNU6-1237P,0.0,0.0
RAI14,20.749000000000002,19.562
LINC00837,0.0,0.0
AP003174.2,0.0,0.0
AP001767.4,0.613,0.76
AC093106.1,0.0,0.163
C2CD4D,0.284,0.685
TRGV7,0.0,0.0
AL031666.1,0.061,0.095
BX664727.3,0.0,0.025
AC104078.1,0.0,0.032
MAPKAPK5-AS1,6.579,6.127999999999999
AC024475.4,0.0,0.04
AC004980.1,0.48100000000000004,0.5710000000000001
AC100757.2,0.0,0.0
PAXIP1-AS1,3.3139999999999996,3.8339999999999996
AL139393.2,2.4619999999999997,2.235
VN1R42P,0.0,0.0
PLCE1,0.287,0.248
LINC02658,0.0,0.0
MIR1244-4,0.0,0.0
AC040977.2,0.667,0.40299999999999997
CLPTM1L,24.441999999999997,24.429000000000002
AP000266.1,0.095,0.0
DLG1,8.977,7.847
AC090616.6,0.025,0.026000000000000002
FMO9P,0.0,0.0
SLX4,2.267,1.625
RNA5SP151,0.0,0.0
AC091736.1,0.0,0.376
TSPY26P,0.6559999999999999,0.721
AC011139.1,0.091,0.188
PRKCI,20.955,17.973
NSG2,0.0,0.0
AC083880.1,1.656,0.7490000000000001
CTDSPL2,3.7969999999999997,3.55
PRG2,0.03,0.016
TRIM45,1.052,1.115
AC093515.1,0.0,0.0
AC024145.1,0.071,0.07400000000000001
ZBTB26,2.593,2.411
SH3BP5-AS1,0.9079999999999999,0.7190000000000001
PPIAP75,0.34299999999999997,0.355
HPDL,12.41,16.21
NOMO3,0.7659999999999999,0.9109999999999999
BTN2A3P,1.6909999999999998,1.3030000000000002
SZT2-AS1,0.396,0.49200000000000005
CPSF3,17.596,18.835
RNU2-33P,0.0,0.0
DNAJB4,6.815,6.7379999999999995
AC245033.2,0.0,0.0
AC090643.2,0.0,0.0
AC004069.1,0.20199999999999999,0.209
EVPLL,0.217,0.225
PPP2R2B,0.0,0.009000000000000001
HINT3,6.83,6.856
KRAS,7.593,6.212999999999999
RNU7-136P,0.0,0.0
TMEM211,0.0,0.0
FAM216B,0.0,0.0
LIN37,2.494,2.559
AC009065.6,0.0,0.0
AL121894.1,0.0,0.0
AC006116.3,0.0,0.0
SHROOM3,7.057,5.89
AC097626.1,0.086,0.0
AKT1,15.397,15.908
GAS6,0.11,0.076
UBXN7,4.417,3.667
SERPINB9P1,0.19,0.078
KIR3DL3,0.0,0.0
MIR6801,0.0,0.363
AC021613.1,0.0,0.0
LRRC37A16P,0.0,0.015
RBMS1P1,2.539,1.288
UNC93B8,0.0,0.0
LST1,0.049,0.0
TRAPPC13,4.33,4.045
HLA-DRB6,1.17,1.6769999999999998
ABHD11,13.841,12.437000000000001
ARL14EP,6.606,6.45
INHBA-AS1,0.040999999999999995,0.011000000000000001
AC080089.1,0.0,0.0
LINC02100,0.9309999999999999,0.24100000000000002
RPS4X,273.60900000000004,289.943
LINC01035,0.0,0.0
AC025164.1,0.212,0.151
BRI3BPP1,0.0,0.146
THAP12P3,0.098,0.051
SSBP4,8.455,8.687000000000001
AC135012.1,0.0,0.0
AL139811.1,0.024,0.025
SLC23A2,2.6860000000000004,2.496
OR7E162P,0.0,0.0
NSUN3,1.382,1.28
ATG4C,5.581,5.441
TRHDE,5.599,5.004
YWHABP1,0.0,0.0
AC009248.2,0.0,0.0
PPIAP26,0.0,0.0
AC018904.2,0.0,0.0
NRN1,0.09699999999999999,0.0
IGHG1,0.0,0.0
UPK1B,36.262,36.55
SULT2B1,0.098,0.040999999999999995
GRID2IP,0.389,0.561
RNU4-47P,0.0,0.0
HNRNPA3P11,0.11900000000000001,0.12300000000000001
SLC25A36,13.835,12.501
HRASLS5,0.28800000000000003,0.228
RUSC1-AS1,0.63,0.489
AC009135.1,0.0,0.07400000000000001
FAM87A,0.0,0.0
MTND4P34,0.0,0.0
AC017048.3,0.068,0.141
BIN1,8.322000000000001,8.381
AL139022.1,0.0,0.0
RNA5SP49,0.0,0.0
PYGM,0.048,0.086
MED9,2.0540000000000003,2.029
RN7SL542P,0.0,0.0
AC112503.2,0.1,0.0
FAF2P1,0.043,0.0
MTCO3P11,0.0,0.0
MIR3122,0.0,0.0
AC000061.1,0.0,0.0
AC084357.2,0.0,0.0
PSMC4,106.969,112.93
RN7SKP62,0.0,0.0
AC022893.1,0.031,0.081
KCNS1,1.716,1.825
AL445231.1,0.085,0.11800000000000001
HMGB1P13,0.0,0.08900000000000001
SELENOW,32.253,34.927
TRIM71,0.0,0.006999999999999999
AC008691.1,0.0,0.013000000000000001
SCARNA17,3.654,1.79
HIST2H4B,0.0,0.0
KCNJ15,8.414,7.732
PHGDH,8.245,8.458
PDHB,19.903,21.555
AL160272.2,0.21899999999999997,0.21600000000000003
GALR3,0.0,0.0
RPS3AP37,0.0,0.0
AC099796.2,0.513,0.0
HNRNPA1P69,0.0,0.0
RNU6-1276P,0.0,0.0
TCF3P1,0.0,0.0
AP001267.1,0.046,0.096
AL139020.2,0.0,0.0
EID1,79.923,84.301
AC012213.1,0.36,0.516
SLC39A11,7.292000000000001,6.371
AL122008.3,0.0,0.033
RNF17,0.0,0.0
CLDN34,0.055999999999999994,0.0
AL355103.1,0.0,0.0
LGR4,17.902,15.332
AL139008.2,0.0,0.29
HAMP,0.019,0.0
NCLP1,0.027999999999999997,0.057999999999999996
AC012146.1,0.248,0.514
RPL30P4,1.83,3.784
AP001363.1,0.0,0.0
C8orf59,13.879000000000001,15.097999999999999
AL591848.4,0.11199999999999999,0.033
CAPN14,0.278,0.187
AL080317.3,0.09,0.053
LINC01138,0.40399999999999997,0.355
PGAM5,22.346999999999998,23.683000000000003
AC010468.1,0.068,0.14
PTCD1,2.412,2.715
RBAK-RBAKDN,3.247,3.4130000000000003
DENND2C,0.142,0.11599999999999999
PHYKPL,3.839,3.713
ALG6,4.273,3.627
AC005999.1,0.0,0.0
KIRREL1,5.791,5.013999999999999
AL009178.2,0.0,0.0
GALNT3,24.845,24.497
TMEM189-UBE2V1,37.424,36.13
AC025259.2,0.0,0.0
AC008522.1,0.095,0.158
RAB11B-AS1,1.15,0.941
GLRXP3,0.17300000000000001,0.0
AC007405.1,0.063,0.08199999999999999
RF00012,0.0,0.0
AL356276.2,0.0,0.513
MTND2P8,0.0,0.0
IFNLR1,0.9079999999999999,0.603
VDAC1,161.293,162.571
EMC6,41.325,57.132
RPSAP31,0.0,0.049
RF00100,0.0,0.0
TNS4,0.114,0.086
AP001160.4,0.145,0.3
TPTEP2,0.33799999999999997,0.342
TTLL12,16.27,16.368
IFNL2,7.138999999999999,4.7410000000000005
APH1B,2.34,2.031
OPRD1,0.018000000000000002,0.0
UTP14A,15.950999999999999,16.285999999999998
AL513497.1,0.292,0.275
HSPD1P12,1.14,1.232
USP10,17.304000000000002,16.305999999999997
RHBDL2,0.98,0.932
AC095038.2,0.0,0.0
AP001198.1,0.0,0.0
PABPC1P3,4.343999999999999,5.3660000000000005
AC044849.1,0.9359999999999999,0.32299999999999995
RPL31P50,0.0,0.0
AC006077.2,1.03,0.752
CPAMD8,0.185,0.135
MORF4L1P1,65.983,70.609
NDUFB10,76.264,92.641
EIF4A1P4,0.183,0.142
AC053513.1,0.225,0.233
OR11N1P,0.0,0.0
AL357140.3,0.0,0.0
AL357972.1,0.0,0.0
RNU1-108P,0.0,0.0
GDF1,0.9129999999999999,0.755
LINC02320,0.61,0.252
AC003989.1,0.0,0.0
AL445493.2,0.0,0.0
MIR6765,0.955,0.0
RHOBTB2,3.013,2.786
COMMD9,6.68,7.499
SELENOKP1,0.389,1.005
AL357033.2,0.0,0.0
PTPRF,43.996,38.533
DYDC1,0.0,0.0
LINC01800,0.0,0.0
MIR6815,1.8159999999999998,1.8780000000000001
SNF8,20.62,21.988000000000003
DYNLT3,20.752,19.406
Z98048.1,0.113,0.11699999999999999
AL358215.2,0.0,0.0
SEMA3E,3.92,3.911
CRYBA2,0.038,0.0
CTSE,33.228,34.688
SHC1P1,0.0,0.0
AC233728.1,0.0,1.839
MIR5690,0.0,0.0
MIR604,0.0,0.0
EXOC3,7.2379999999999995,6.945
RF00019,0.0,0.0
WASH8P,2.7430000000000003,2.963
LIN52,2.4,2.4819999999999998
RF00017,0.0,0.0
AC136443.1,0.078,0.081
LINC02352,0.057999999999999996,0.06
SNORD65C,0.0,0.0
ZNF317,6.441,5.526
LINC00701,0.0,0.0
LRRC8D,6.684,7.053999999999999
RPSAP17,0.063,0.065
TBC1D22A-AS1,0.0,0.028999999999999998
AD000671.1,25.611,30.518
POLR3E,6.814,6.297999999999999
RPS14P8,0.0,0.0
AL008729.2,0.11699999999999999,0.363
MIR6859-2,0.0,0.0
AC003070.2,0.287,0.0
CCDC116,0.131,0.039
MZT1,10.874,12.427
RRM2P2,0.255,0.17600000000000002
AC010487.2,0.0,0.47100000000000003
SNRNP200,28.114,24.77
AC004943.3,0.092,0.0
RNA5SP105,0.0,0.0
CEP63,3.323,3.745
AL122013.1,0.0,0.0
AC022905.1,0.0,0.0
RDH5,0.8540000000000001,0.73
ATP8B4,0.0,0.005
IRF5P1,0.0,0.0
ASIP,0.0,0.0
HTR4,0.008,0.0
NAP1L1,23.889,25.323
MAP4K1,0.099,0.057999999999999996
RNU7-97P,0.0,0.0
DPP10-AS1,0.0,0.0
AC021006.2,0.0,0.0
ROBO2,0.0,0.003
TUBBP6,0.042,0.129
PHETA1,6.327999999999999,6.459
AC103923.1,0.361,0.047
AL096869.2,0.0,0.0
PPM1F,2.838,2.544
AP001102.1,0.271,0.14
AC092685.1,0.08900000000000001,0.0
AC025470.1,0.0,0.0
AC027307.1,0.0,0.0
AC016772.1,0.0,0.0
STARD3NL,30.458000000000002,32.236999999999995
BCAS2P2,0.74,0.765
SNORD72,2.077,1.432
TARM1,0.0,0.0
AC104996.1,0.0,0.0
VAMP3,30.764,30.076
IFT74-AS1,0.0,0.28300000000000003
ABHD17AP3,0.09699999999999999,0.10099999999999999
LUZP1,3.427,3.1489999999999996
CHCHD4P3,0.135,0.21
BCL11A,0.166,0.13699999999999998
AC008738.6,0.0,0.0
SLC39A2,0.0,0.0
AL662907.2,0.016,0.0
SFTPD-AS1,0.0,0.0
MFSD4B,1.506,1.125
RPS3,302.14799999999997,342.805
AC092757.1,0.0,0.0
AC091948.2,0.0,0.0
RF02139,0.0,0.0
LINC01783,0.0,0.0
AC015727.1,0.0,0.11199999999999999
AC093162.2,0.0,0.0
AC012507.1,0.0,0.0
GPAA1P2,0.0,0.0
AC024940.4,0.0,0.0
CBY3,0.0,0.0
OR51V1,0.0,0.0
FAM172BP,0.102,0.105
BBS7,3.315,3.048
AL049795.1,0.408,0.253
SNORD114-26,0.0,0.7959999999999999
AL662791.2,0.0,0.0
KMT2E,5.532,4.133
SIRPAP1,0.094,0.129
AC123768.3,0.045,0.046
DENND4A,3.5980000000000003,3.0469999999999997
ACAA1,10.296,10.439
CCSER2,2.722,2.407
TMEM256-PLSCR3,9.509,9.767000000000001
AL451062.2,0.0,0.21100000000000002
ASB4,0.012,0.012
AL137129.1,21.346999999999998,19.372
AP003721.2,0.0,0.0
C20orf194,1.8090000000000002,1.442
GEMIN5,10.442,10.007
NDUFB4P12,0.71,1.6159999999999999
AC145423.3,0.9490000000000001,0.12300000000000001
CCNI2,0.998,1.159
RPL22L1,75.02,94.17399999999999
SH2D7,0.0,0.0
FABP7,0.0,0.0
BET1L,17.785,17.06
LINC01630,0.0,0.004
AC018645.2,5.398,6.432
COX6CP13,0.0,0.0
RTL6,9.27,8.467
SELPLG,0.17800000000000002,0.069
RNU4-63P,0.0,0.0
RPL7P55,0.0,0.0
CLCN4,1.705,1.569
ATF4P3,0.0,0.10800000000000001
FBXL19,11.377,10.796
AC244021.1,0.0,0.0
TRAV30,0.0,0.0
RPL7P19,0.0,0.09300000000000001
PRG3,0.0,0.0
MIF4GD,9.251,9.857000000000001
ABI3,0.0,0.0
CS,26.668000000000003,26.451999999999998
GPRIN3,0.9490000000000001,0.7490000000000001
RNLS,1.561,1.746
CALCR,0.0,0.013999999999999999
AC012574.1,0.0,0.0
AL034405.1,0.0,0.0
SSX8P,0.0,0.0
AL009050.1,0.0,0.0
STPG4,0.467,0.384
CACNB2,0.01,0.016
KRTAP4-6,0.0,0.0
RN7SL265P,0.0,0.0
AL133351.1,0.10300000000000001,0.425
EAF1,8.665,7.795
AFTPH,12.264000000000001,11.134
AC010457.1,0.0,0.0
PTP4A1P1,0.10800000000000001,0.0
AC019117.2,0.013999999999999999,0.0
AC010522.1,1.358,0.585
F8A3,0.0,0.0
LRRC45,10.652999999999999,11.001
MLXIPL,0.40299999999999997,0.40399999999999997
AC107072.2,0.0,0.0
LINC01250,0.0,0.0
PHF24,0.0,0.01
COMMD4,13.415999999999999,16.654
NECTIN4,9.931000000000001,8.2
AC025180.1,0.0,0.094
LINC00658,0.0,0.0
SLC26A5,0.016,0.0
RTP3,0.0,0.0
SLC17A4,0.12,0.099
ADIRF,0.61,0.402
ALKBH2,15.117,16.634
STXBP1,0.762,0.6659999999999999
SPECC1L-ADORA2A,2.718,2.156
LRRC28,1.2590000000000001,1.296
IGFL2,0.0,0.0
HOXD8,0.0,0.0
AC016629.3,1.396,1.508
SNORD11B,0.0,0.0
SLC28A2,0.0,0.0
AP000851.2,0.0,0.0
DIPK1A,2.688,2.6310000000000002
ARID4A,4.757,4.4430000000000005
OR52V1P,0.0,0.0
AC012640.4,0.63,0.517
SPHAR,1.325,1.37
CHCHD4,12.815,14.029000000000002
AC104066.2,0.0,0.0
REPS1,1.892,1.939
AC068228.1,0.0,0.07400000000000001
AC089998.3,0.0,0.0
LRP8,8.062999999999999,7.272
SMARCA1,15.526,15.243
AC007161.3,3.261,3.7769999999999997
AC011586.1,0.0,0.0
UBE2T,26.52,32.42
NANOGP1,0.0,0.0
AC141586.5,0.0,0.084
ZPR1,8.122,8.343
HAPLN2,0.0,0.0
APRT,92.12799999999999,115.26100000000001
DPM2,7.707999999999999,9.507
AL591212.1,0.0,0.0
MANCR,2.019,1.641
AC002553.2,0.335,0.519
FGF11,0.124,0.081
NEK4,4.176,3.96
C8orf37,0.696,0.72
GIGYF1,5.773,4.944
AC005332.3,1.614,0.514
SKA1,6.742000000000001,6.735
FAR2P1,0.0,0.023
HES4,23.483,25.31
PRXL2AP2,0.0,0.0
AC093107.1,0.0,0.282
AL451042.1,0.40700000000000003,0.79
AC006441.4,0.0,0.0
COMMD2,18.749000000000002,19.741
TFEB,0.775,0.963
AC018467.1,0.0,0.0
AC005524.1,0.0,0.0
WDFY2,0.684,0.767
FIS1,48.722,55.813
LINC02199,0.0,0.0
MARC1,2.546,2.654
MPPE1P1,0.0,0.0
CCDC113,0.22399999999999998,0.193
MIR4673,0.0,0.485
PIP4K2C,24.092,23.631
DLEU2L,0.10099999999999999,0.145
DIS3L2P1,0.0,0.0
CYP26A1,0.336,0.33799999999999997
OXCT2,0.061,0.094
AP003900.1,0.0,0.0
AC005906.1,0.2,0.0
Z84466.1,0.022000000000000002,0.061
DNAJC12,0.129,0.107
MEA1,50.596000000000004,55.818999999999996
WNT8B,0.28800000000000003,0.054000000000000006
SLC45A4,5.939,4.977
AC112518.1,0.0,0.27
AC009630.2,0.09300000000000001,0.0
PHYHIPL,0.0,0.0
AL109811.1,0.040999999999999995,0.064
AC087762.2,0.0,0.0
LINC00598,0.003,0.0
AC020899.1,0.184,0.0
ZBTB20-AS5,0.0,0.0
AL031056.2,0.0,0.0
AC068547.1,4.373,4.775
RBM22P2,0.0,0.032
TDRD10,0.0,0.0
AC121334.1,0.0,0.0
MRO,0.02,0.01
AL049830.1,0.782,1.348
AC091053.1,0.07400000000000001,0.0
SERPINF1,0.0,0.019
IGHM,0.03,0.0
NDUFS5P4,0.0,0.0
MSH3,4.061,3.758
MIR626,0.0,0.0
TBK1,8.93,8.248
CRISP1,0.0,0.0
MED23,7.257000000000001,5.7620000000000005
GLYATL1B,0.0,0.0
MIR320A,0.0,0.0
AL645929.2,0.028999999999999998,0.0
AL662899.2,50.355,50.919
AL035071.1,0.728,1.129
AC021231.1,0.0,0.0
SDK2,0.005,0.005
SNORA16A,2.224,0.698
BRMS1L,4.4,4.373
AC090651.1,0.0,0.0
AC091045.1,0.0,0.025
HNRNPA1P3,0.0,0.10400000000000001
ACP1,33.179,34.844
AL391117.1,0.0,0.0
XRRA1,1.5419999999999998,1.128
AC144521.1,0.0,0.0
KIAA1324L,0.055,0.05
MIR3614,31.236,33.303000000000004
AC078802.1,0.32899999999999996,0.34
AC090114.3,0.735,0.40299999999999997
SLITRK6,0.062,0.102
RN7SL380P,0.0,0.0
PSEN1,9.26,9.214
TTC29,0.033,0.0
LINC02455,0.0,0.0
USP35,1.964,1.682
PFN1P11,0.0,0.0
MIR6828,0.305,0.0
IL12RB1,0.013000000000000001,0.0
CA6,0.042,0.0
AC016999.2,0.0,0.10300000000000001
UGT1A5,7.067,7.379
LINC01400,0.0,0.0
COX4I2,0.0,0.0
AL161785.2,0.0,0.0
PTCHD4,0.011000000000000001,0.0
ELANE,0.0,0.0
CNN2P11,0.0,0.0
TYMSP2,0.0,0.0
AP003465.1,0.0,0.15
OR9N1P,0.0,0.079
AC115220.2,0.0,0.0
BSPH1,0.0,0.0
AP001122.1,0.0,0.0
AL157871.3,2.457,2.346
PGM2,10.047,9.97
AL139184.1,0.0,0.0
MTND2P40,0.0,0.0
CYP7A1,0.0,0.0
RN7SL769P,0.0,0.0
KLHL2,4.948,4.724
PCAT19,0.034,0.042
CXorf40A,2.734,3.073
HSPE1P24,0.0,0.0
AC026271.1,9.615,9.179
STAM2,5.166,5.233
LINC01847,0.0,0.0
SULT1A2,0.337,0.36200000000000004
AC091951.3,0.0,0.0
APBB1,1.743,1.595
GABRA4,0.0,0.0
ACTN4P1,3.397,3.395
AC024610.2,0.0,0.0
OR11H13P,0.0,0.0
MTND5P4,0.0,0.0
EIF1,89.693,93.803
SYT12,0.7170000000000001,0.716
SLC6A2,0.0,0.0
TMSB15B-AS1,0.76,1.092
AC005304.1,0.0,0.0
AC118282.1,0.0,0.0
MEGF9,2.541,2.1180000000000003
MIR4427,0.0,0.0
AC069542.1,0.0,0.0
AC090527.2,37.621,36.665
UBXN2A,2.819,3.032
CHCHD2P7,0.12300000000000001,0.0
TRIM56,5.6129999999999995,4.58
AC046168.1,0.0,0.0
DMD,0.483,0.46299999999999997
AL160411.1,0.0,0.0
CHI3L2,0.017,0.0
AL157895.1,0.0,0.0
SEMA3C,22.037,19.156
BX248415.1,0.0,0.0
HOOK1,10.276,9.535
KIF19,0.0,0.0
AC093726.1,0.518,0.41600000000000004
MIR455,0.0,0.0
MIR6796,3.573,4.157
AC008737.3,0.0,0.0
MIR4731,0.0,0.0
OTUD4,5.206,4.205
POLR2J4,3.094,3.08
ZNF3,4.605,4.435
SAPCD2P3,0.0,0.0
AC027290.1,0.8009999999999999,0.9470000000000001
SPEM3,0.0,0.0
SP100,7.397,7.132999999999999
AK9,0.8390000000000001,0.857
AL356417.1,0.0,0.07
AC092574.2,0.0,0.0
RF00019,0.0,0.0
RNA5SP82,0.602,0.623
PPIAP35,0.0,0.233
AC004584.1,0.0,0.0
CEBPB-AS1,0.46,0.281
AP001783.1,0.0,0.0
AC012314.22,0.0,0.0
ZMIZ1,2.84,2.396
CEBPB,36.16,36.342
NAALAD2,0.0,0.008
AP005264.7,0.0,0.017
CCL26,0.0,0.0
SDHAP1,2.395,1.999
AC002553.1,0.069,0.28600000000000003
ABCD1,2.862,2.906
AC067931.1,1.568,1.494
PRKAR2A,9.54,8.62
ELOF1,7.672000000000001,8.14
CCR3,0.031,0.0
ESYT3,0.13,0.134
RF00019,0.0,0.0
RNU6-1156P,0.0,0.0
LINC00449,0.191,0.0
AC115676.1,0.0,0.0
AC138749.3,0.0,0.0
SNORA40C,0.0,0.0
ZNF558,2.4130000000000003,2.089
MPPE1,1.568,1.584
CDH4,0.0,0.0
PCAT5,0.0,0.0
GLTP,11.09,11.198
FXYD7,0.278,0.14400000000000002
AL606970.1,0.022000000000000002,0.0
MIR1204,4.274,3.2739999999999996
RF00017,0.0,0.0
PGBD1,4.842,4.305
SNORD116-24,0.0,0.0
LINC00501,0.027000000000000003,0.027999999999999997
AC087392.4,0.0,0.0
LMNA,109.72,114.012
MEGF10,0.012,0.006
RN7SKP91,0.0,0.0
CATIP,0.028999999999999998,0.0
AL356432.3,0.596,0.493
TRIM64B,0.0,0.0
HEXB,28.903000000000002,29.891
AL355388.3,0.071,0.037000000000000005
RIC8A,22.730999999999998,21.82
RNU6-234P,0.0,0.0
AC090952.1,0.0,0.0
AC123905.1,0.0,0.0
RPL5P18,0.124,0.064
ARIH2OS,0.38,0.25
LINC01483,0.0,0.013999999999999999
AL356750.1,0.0,0.023
ECD,13.37,14.417
AC104561.2,0.0,0.0
CCNB1IP1,14.9,15.783
AC023538.1,0.075,0.156
GRB14,6.685,6.4479999999999995
ARHGAP39,7.728,6.7379999999999995
MYO3B-AS1,0.0,0.0
CCDC144CP,0.040999999999999995,0.013999999999999999
SLC22A14,0.575,0.344
AC010260.1,0.0,0.0
AC105185.1,0.0,0.0
AC009086.2,0.136,0.376
SEMA6A,2.5069999999999997,2.3209999999999997
EBP,49.545,59.84
NXPE4,0.0,0.0
ATCAY,0.0,0.0
ZNF863P,0.0,0.0
ZNF713,0.479,0.40700000000000003
BNIP3P8,0.0,0.0
AL359092.1,0.0,0.0
LINC02099,0.0,0.0
OR56A4,0.0,0.0
AC006445.2,0.0,0.243
RPL21P8,0.0,0.0
HEG1,0.017,0.034
UQCRFS1P3,0.0,0.0
AC021078.1,11.628,11.272
AC021086.1,0.09699999999999999,0.0
TRMT6,7.4079999999999995,6.965
TMEM215,0.0,0.0
AL358394.1,0.0,0.0
ERFE,0.17,0.22399999999999998
RF00019,0.0,0.0
MARK2P12,0.0,0.0
RPLP0P2,0.013999999999999999,0.044000000000000004
AC015660.3,0.0,0.092
AL591503.3,0.0,0.0
NUCKS1,54.923,56.286
CCDC27,0.0,0.0
NDUFA8,45.398,58.065
CD300LG,0.0,0.0
AC021146.11,0.0,0.11699999999999999
RPL7P15,0.078,0.08
AC048341.2,9.137,7.933
PPP1R8P1,0.0,0.11
EID2B,1.841,1.966
PHLPP2,0.998,0.7659999999999999
AL138830.2,0.0,0.0
RETN,0.0,0.0
TSC22D3,7.228,7.5
AC087257.2,0.0,0.0
ODF2-AS1,0.0,0.0
NWD2,1.001,0.9470000000000001
IKZF3,2.116,2.03
THYN1,15.474,17.057000000000002
AC018638.5,2.498,1.595
AP001085.1,0.0,0.0
MAP3K1,6.354,5.061
CPNE1,63.74100000000001,63.083999999999996
PCGF6,2.136,1.581
ODF2L,2.7289999999999996,2.334
GFOD1-AS1,0.33399999999999996,0.0
AC066613.1,0.0,0.0
EPHA7,1.409,1.258
RPS3AP34,0.0,0.0
ADCY10P1,0.544,0.424
RF02216,241.893,265.974
AC133065.3,0.012,0.024
AL356000.1,0.716,1.157
AL136309.3,0.0,0.0
AC010333.2,0.0,0.0
LINC02231,0.0,0.0
SHANK3,0.07400000000000001,0.046
RNA5SP236,0.0,0.0
AC008739.5,0.0,0.0
HIGD1AP10,0.0,0.0
SPON1,0.0,0.0
VRK3,3.975,3.8480000000000003
ACP7,1.48,1.899
NPM1,305.902,338.38800000000003
PCDHGC3,6.66,5.959
AC135782.2,0.0,0.0
RHOV,6.546,6.874
RNU6-674P,0.0,0.0
RNU6-1267P,0.0,0.0
CCDC169-SOHLH2,0.0,0.0
AL391056.1,0.042,0.21600000000000003
NAA25,4.855,4.4719999999999995
RPL8P2,0.221,0.228
ADCYAP1,0.0,0.0
AC098965.1,0.0,0.0
SLC35F6,6.501,6.7010000000000005
CCDC122,0.337,0.307
SRCIN1,1.273,1.061
SAR1AP3,0.094,0.0
BNIP3,3.193,2.765
GTF3A,21.769000000000002,23.864
AL445223.1,0.053,0.0
DGKI,0.0,0.0
AC011498.3,0.0,0.0
AC073349.1,0.0,0.0
TPPP,0.25,0.192
AL158835.2,0.5539999999999999,0.573
E2F8,5.118,5.653
CRX,0.0,0.0
LINC00634,1.238,1.13
LINC02504,0.0,0.0
RF01971,0.0,0.18600000000000003
SUMO4,0.26,0.0
SUOX,4.977,4.221
RNA5SP432,0.0,0.0
FAM201A,0.691,0.73
IL9RP2,0.0,0.0
HOXA-AS2,0.514,0.6940000000000001
ARMC2,0.625,0.512
AC025811.1,0.0,0.0
AC107463.1,0.0,0.0
NRDC,28.691,27.583000000000002
AL672207.1,0.6,0.401
KHDRBS2,0.0,0.0
AL035461.1,0.0,0.0
MIR562,0.0,0.0
LINC01808,0.0,0.0
RNU1-85P,0.0,0.0
AL356481.3,0.0,0.19899999999999998
RBM22,20.568,20.057000000000002
RNA5SP452,0.0,0.0
AC008753.3,0.0,0.0
PAQR3,1.317,1.45
AL133384.1,0.0,0.0
NRCAM,0.18899999999999997,0.22399999999999998
RPL21P120,0.0,0.114
MIR6841,0.769,0.39799999999999996
FP671120.5,0.0,0.0
SIX6,0.0,0.0
