genes,Calu3_polyA_series1-S2-4h-A,Calu3_polyA_series1-S2-4h-B,Calu3_polyA_series1-mock-4h-A,Calu3_polyA_series1-mock-4h-B,Calu3_polyA_series2-4h-S2-1,Calu3_polyA_series2-4h-S2-2,Calu3_polyA_series2-4h-mock-1,Calu3_polyA_series2-4h-mock-2
LEFTY1,0.048,0.061,0.059000000000000004,0.149,0.152,0.223,0.631,0.19
AL935212.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPRSS11A,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090559.2,0.0,0.36,0.0,0.21899999999999997,0.0,0.0,0.0,0.0
SMG8,6.176,6.773,5.691,5.227,5.63,5.122000000000001,3.3810000000000002,5.202999999999999
SORBS3,8.036,7.471,7.481,7.266,5.022,4.868,3.2310000000000003,5.056
MT1P3,2.066,1.3130000000000002,0.632,0.531,0.589,0.0,0.0,0.0
SLC9C2,0.018000000000000002,0.0,0.022000000000000002,0.0,0.01,0.0,0.29100000000000004,0.013000000000000001
SOGA1,3.266,3.6060000000000003,2.807,3.09,1.275,1.42,0.439,0.992
DNAJC19P9,6.771,8.387,7.007000000000001,5.896,13.374,14.387,35.716,16.898
SERPINA1,73.042,70.566,74.053,69.79,156.097,155.476,140.838,152.12
RNU6-653P,0.0,0.0,1.055,0.0,0.0,0.0,0.0,0.0
LGALS3BP,148.226,135.067,153.159,152.77700000000002,86.34899999999999,81.181,31.663,89.023
YRDC,22.209,23.057,18.573,18.477,19.588,17.489,25.843000000000004,18.375
CETN4P,0.071,0.1,0.057999999999999996,0.098,0.10800000000000001,0.057999999999999996,0.155,0.152
LNCAROD,0.091,0.077,0.111,0.32799999999999996,0.052000000000000005,0.027999999999999997,0.0,0.032
AC090589.3,0.955,1.2819999999999998,1.266,0.9009999999999999,0.9540000000000001,1.4169999999999998,0.52,1.476
NPM1P30,0.0,0.0,0.135,0.0,0.0,0.068,0.0,0.0
B4GALNT1,0.765,0.746,0.765,0.9420000000000001,0.899,0.726,0.265,0.835
AL360181.3,7.7170000000000005,7.449,7.372000000000001,7.414,9.452,8.6,14.32,10.179
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC098850.4,1.043,1.4409999999999998,1.207,1.16,0.718,0.7440000000000001,0.184,0.589
LINC02126,0.10300000000000001,0.0,0.0,0.106,0.0,0.0,0.0,0.073
AC090888.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC106772.1,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.11
LINC00862,0.0,0.073,0.0,0.03,0.0,0.018000000000000002,0.282,0.040999999999999995
AC009133.2,0.16699999999999998,0.0,0.204,0.344,0.095,0.10300000000000001,0.0,0.11900000000000001
FRMD4B,1.518,1.66,1.6569999999999998,1.419,1.8719999999999999,1.8430000000000002,0.746,1.367
AC022182.3,0.7170000000000001,0.358,0.722,0.564,0.385,0.518,0.0,0.511
AC004542.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247
FAM221B,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0,0.0
MTCO3P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPLOC4,19.077,19.969,19.418,19.039,16.085,15.421,7.3839999999999995,15.16
AC002386.1,0.0,0.0,0.0,0.23600000000000002,0.0,0.0,0.0,0.0
RPL23AP20,0.217,0.184,0.0,0.223,0.0,0.0,0.0,0.0
AL110504.1,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU1-2,0.0,0.47200000000000003,0.0,0.0,0.0,0.342,0.0,0.0
AC006195.1,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0
GRP,0.0,0.09,0.0,0.109,0.0,0.0,0.0,0.0
AC117569.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR17HG,0.55,0.42200000000000004,0.44799999999999995,0.45799999999999996,0.597,0.6990000000000001,0.513,0.485
FN3KRP,17.419,17.5,18.646,18.5,18.816,20.622,11.152999999999999,18.375
LINC00685,1.281,0.905,0.261,0.44,0.975,0.524,0.0,0.152
PLEKHG5,0.732,0.56,0.586,0.647,0.799,0.764,0.085,0.444
AC079742.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL161909.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP5,0.0,0.02,0.055999999999999994,0.0,0.0,0.0,0.301,0.0
RHNO1,10.787,10.373,12.050999999999998,10.815,17.143,16.298,15.014000000000001,15.850999999999999
KHDC1L,0.096,0.067,0.059000000000000004,0.049,0.0,0.028999999999999998,0.0,0.0
SLITRK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAPDHP72,0.0,0.071,0.0,0.087,0.048,0.052000000000000005,0.688,0.03
HAUS6P3,0.083,0.21,0.10099999999999999,0.085,0.23600000000000002,0.152,0.0,0.059000000000000004
AC007346.2,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0
AL163541.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA2,0.0,0.013000000000000001,0.0,0.0,0.009000000000000001,0.01,0.255,0.0
AC007038.2,1.359,1.466,1.058,0.6990000000000001,0.775,0.986,2.42,0.7929999999999999
RTEL1P1,0.0,0.016,0.07,0.039,0.0,0.012,0.0,0.013999999999999999
SLC3A1,1.195,1.214,1.3330000000000002,1.409,1.3880000000000001,1.6469999999999998,1.8940000000000001,1.131
AP2A1,15.489,15.515,13.62,14.422,14.005999999999998,13.61,6.587000000000001,12.850999999999999
AC134682.1,0.054000000000000006,0.069,0.0,0.055999999999999994,0.077,0.05,0.0,0.019
GRIPAP1,10.543,10.872,9.43,10.532,9.927,9.834,3.5780000000000003,8.946
RF01871,180.894,179.817,208.298,187.632,54.356,56.996,37.703,44.251999999999995
AC139713.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDDC3,5.048,4.708,4.978,5.015,5.223,5.619,9.811,6.265
RNF5,52.964,44.648,51.733000000000004,49.661,88.445,91.334,120.37299999999999,104.47399999999999
AC092535.1,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.276,0.0
RPL21P129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009113.1,0.524,0.698,1.0070000000000001,0.501,0.875,1.011,0.36700000000000005,0.8270000000000001
LINC01220,0.255,0.0,0.156,0.262,0.218,0.313,1.663,0.363
CR1L,0.011000000000000001,0.0,0.0,0.0,0.027999999999999997,0.006999999999999999,0.10800000000000001,0.0
AC004696.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133415.1,0.0,0.0,0.158,0.266,0.813,0.795,1.268,0.27699999999999997
PBRM1,8.579,9.357000000000001,8.28,8.808,6.024,6.114,3.865,4.699
RF00564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGLEC6,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.015
TVP23C,0.191,0.32799999999999996,0.281,0.213,0.21899999999999997,0.255,0.055,0.248
AC138965.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093616.1,0.10300000000000001,0.012,0.0,0.045,0.185,0.19,0.0,0.08900000000000001
AL589935.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,2.843,0.0
RFNG,9.318,9.461,8.012,8.323,7.827000000000001,7.447,6.101,7.572
ISCA2,5.136,4.885,5.625,5.501,7.957999999999999,8.725,13.652000000000001,11.157
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC019117.3,24.285999999999998,27.147,21.88,21.506999999999998,11.548,10.575,0.932,8.122
AC002487.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL10,27.346999999999998,25.581999999999997,26.305999999999997,24.135,31.642,32.965,32.638000000000005,31.213
AC008781.2,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
JSRP1,0.188,0.159,0.057,0.193,0.722,0.604,0.9179999999999999,0.9690000000000001
AC025211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF346,3.582,3.8930000000000002,4.147,3.813,2.6519999999999997,2.459,1.652,2.5540000000000003
AC107953.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007098.1,0.13699999999999998,0.087,0.251,0.141,0.156,0.0,1.4509999999999998,0.146
AC100771.1,0.0,0.0,0.0,0.0,0.187,0.0,1.07,0.0
IMMT,35.408,35.685,37.977,35.327,31.759,29.392,39.688,28.403000000000002
CD180,0.032,0.027000000000000003,0.079,0.017,0.055,0.03,0.527,0.034
AL031430.1,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0
RPL26P19,15.860999999999999,11.142999999999999,13.017999999999999,15.462,15.005,15.245,33.391999999999996,15.327
WDR34,24.362,24.901999999999997,27.263,24.888,28.424,26.978,33.126999999999995,33.214
AC092754.1,0.0,0.0,0.0,0.0,0.0,0.11699999999999999,0.0,0.0
SRRT,24.593000000000004,23.410999999999998,23.013,24.59,25.092,24.353,10.384,23.425
MIR4307HG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01251,0.0,0.0,0.0,0.19399999999999998,0.0,0.0,1.8419999999999999,0.134
MS4A4E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
SUPT4H1P2,0.259,0.21899999999999997,0.0,0.799,0.44299999999999995,0.318,0.846,1.1079999999999999
MIR4772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL22P22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022254.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPDYE2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC025279.2,0.046,0.139,0.0,0.0,0.026000000000000002,0.027999999999999997,0.0,0.083
HOXD-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF10D,12.257,12.645,11.322000000000001,9.712,19.448,20.666,11.568,18.604
SCN2A,0.008,0.026000000000000002,0.013999999999999999,0.016,0.011000000000000001,0.019,0.038,0.015
FAM228B,0.306,0.314,0.5329999999999999,0.267,0.32799999999999996,0.285,0.45399999999999996,0.44299999999999995
AC078923.1,2.937,2.349,2.6639999999999997,2.037,3.389,3.0989999999999998,0.431,2.447
LHPP,1.3459999999999999,1.217,1.756,1.4080000000000001,1.869,1.818,1.025,2.399
SMPD5,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.07
CCPG1,3.957,3.997,4.591,4.227,2.742,2.719,2.394,2.436
EXPH5,0.927,0.934,0.7659999999999999,1.143,0.491,0.523,0.436,0.39299999999999996
FCGR2A,0.0,0.0,0.0,0.0,0.01,0.011000000000000001,0.055999999999999994,0.0
VTRNA1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6579999999999999
Z96811.1,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0
CREB5,1.902,2.169,2.249,1.635,1.2819999999999998,1.215,1.124,1.01
KRT128P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETP17,0.11199999999999999,0.095,0.0,0.115,0.128,0.20600000000000002,0.0,0.08
VN1R13P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC098484.2,0.0,0.129,0.0,0.313,0.087,0.373,0.0,0.0
ZPLD1,0.517,0.529,0.6970000000000001,0.532,0.6809999999999999,0.623,0.815,0.902
AC091819.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NANOGP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010435.1,0.311,0.19699999999999998,0.047,0.2,0.244,0.191,0.0,0.055
AC113137.1,0.0,0.0,0.0,0.0,0.0,0.0,0.535,0.0
RF00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS21,374.54900000000004,350.494,403.704,370.44199999999995,775.554,824.373,3181.6040000000003,924.3689999999999
AC079250.1,0.861,0.292,0.0,0.531,0.982,0.74,2.8110000000000004,0.736
RNU6-703P,0.0,0.0,0.0,0.879,0.0,0.0,0.0,0.0
AC008737.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF127936.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP15,28.776999999999997,26.366999999999997,27.506999999999998,28.679000000000002,17.198,15.755,9.524,17.762
PCDHGA8,0.903,0.9179999999999999,0.956,1.0590000000000002,0.665,0.644,0.767,0.5579999999999999
AL441992.2,2.741,3.04,2.655,2.908,2.5860000000000003,2.6889999999999996,2.291,2.805
TJP3,9.316,9.85,10.492,9.634,7.685,9.087,6.702000000000001,8.451
MCFD2P1,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0
AC079793.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N6AMT1,3.983,3.694,4.09,3.016,3.345,3.483,2.515,3.175
AC068880.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU1-55P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AP006287.2,0.0,0.0,0.223,0.187,0.0,0.22399999999999998,0.0,0.13
AC093117.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PINCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF114,0.33399999999999996,0.129,0.037000000000000005,0.156,0.087,0.037000000000000005,0.0,0.086
AL358176.3,0.201,0.171,0.24600000000000002,0.0,0.0,0.0,0.0,0.0
ATP6V1C2,0.10400000000000001,0.066,0.064,0.188,0.16399999999999998,0.17600000000000002,0.938,0.11199999999999999
AC000120.2,8.229,8.51,8.886000000000001,8.609,16.081,16.000999999999998,15.592,14.919
CBLL1,5.244,5.082,5.003,4.263,3.701,3.52,2.34,3.3280000000000003
AC084116.1,0.36200000000000004,0.358,0.29600000000000004,0.435,0.517,0.297,0.0,0.38799999999999996
KRT25,0.027000000000000003,0.0,0.0,0.055999999999999994,0.031,0.0,0.0,0.0
PARP4P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC29A1,36.781,36.4,36.049,34.991,45.797,45.358999999999995,31.676,46.614
TMEM245,12.659,13.142000000000001,13.294,13.491,8.036,7.676,5.308,6.721
MXI1,1.78,1.757,1.874,1.768,2.508,3.135,1.9709999999999999,2.416
AC000089.1,11.412,10.639000000000001,11.305,10.334000000000001,5.796,6.865,4.4719999999999995,6.347
COG5,3.347,3.248,3.842,3.522,2.883,2.73,1.4809999999999999,2.594
AC092167.1,0.0,0.0,0.452,0.0,0.0,0.0,0.603,0.0
AL353147.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997
CENPS,5.595,4.713,5.564,4.942,4.322,4.649,6.574,4.649
SF3B6,76.053,76.233,92.023,81.10300000000001,127.87299999999999,128.928,386.833,137.596
MTRR,9.102,8.894,8.809,9.047,7.337000000000001,7.961,6.063,6.73
CHP1,15.770999999999999,16.035999999999998,16.287,17.111,12.501,12.339,17.166,12.55
RPS17P14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC064805.2,0.0,0.0,0.0,0.0,0.0,0.0,1.141,0.0
TUBB3P1,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCED1B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.09699999999999999,0.021
HMGN1P36,6.135,6.7589999999999995,7.127999999999999,6.313,5.426,5.084,1.002,5.905
AC093591.1,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.136
AL121852.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANGRF,6.051,5.456,5.747000000000001,5.564,7.604,7.824,14.504000000000001,7.665
AQP7P1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
AC008676.3,0.0,0.018000000000000002,0.0,0.099,0.073,0.026000000000000002,0.07,0.099
KCNK4,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0
GRIK2,0.42200000000000004,0.28600000000000003,0.457,0.42200000000000004,0.083,0.126,0.11800000000000001,0.069
AC007422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL32P33,0.23199999999999998,0.19699999999999998,0.0,0.0,0.53,0.285,0.0,0.0
TUSC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL031598.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGCT,1.088,0.976,0.626,1.0859999999999999,0.8759999999999999,0.8440000000000001,0.836,0.8440000000000001
AC012557.2,0.21899999999999997,0.0,0.267,0.45,0.125,0.40299999999999997,0.7140000000000001,0.0
MAP1LC3A,0.23800000000000002,0.26899999999999996,0.19399999999999998,0.327,0.18100000000000002,0.195,0.259,0.226
IFIT1B,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0
DPY19L2P2,1.147,1.041,1.122,1.163,0.542,0.5329999999999999,0.107,0.561
CNOT4,3.944,4.062,3.498,3.4539999999999997,3.197,3.303,1.2790000000000001,2.263
CALM1,48.458999999999996,48.468,54.601000000000006,51.056000000000004,54.324,55.437,58.871,55.434
KATNA1,5.026,5.05,5.7010000000000005,5.59,7.055,7.017,10.457,6.242999999999999
PNPLA6,7.265,7.497000000000001,6.952000000000001,6.656000000000001,5.909,6.0120000000000005,3.6,5.693
OR6E1P,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0
SUDS3P1,0.473,0.722,0.579,0.682,1.188,1.162,0.927,1.889
SCARNA14,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO4,12.18,12.633,11.652999999999999,12.265,8.415,7.739,3.6460000000000004,8.379
AC093775.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
AL049869.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3A,0.504,0.46,0.545,0.758,1.2819999999999998,1.475,2.3409999999999997,1.202
AL023284.2,0.474,0.535,0.579,0.325,0.27,0.38799999999999996,0.0,0.225
AL589666.1,36.783,37.05,40.1,37.4,37.73,37.059,18.052,36.804
AC092944.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC107373.2,0.746,0.632,1.369,0.768,0.319,0.115,0.0,0.266
RF00593,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0
AC124657.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTAGE10P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006994.2,0.02,0.017,0.05,0.021,0.035,0.038,0.067,0.028999999999999998
RFESDP1,0.0,0.0,0.485,0.0,0.0,0.0,0.0,0.141
CATSPERD,0.0,0.027999999999999997,0.0,0.0,0.019,0.0,0.429,0.0
AC007283.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPSAP26,0.493,0.784,0.528,0.317,0.493,0.303,0.40299999999999997,0.44
AC087190.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011472.2,0.2,0.226,0.326,0.41200000000000003,0.152,0.08199999999999999,0.654,0.23800000000000002
DBI,38.181,38.566,44.202,40.527,95.29799999999999,97.214,259.105,114.09200000000001
PTMAP9,5.87,5.449,4.7860000000000005,5.752999999999999,4.626,5.148,7.3020000000000005,6.577999999999999
DGCR8,8.71,8.812000000000001,9.117,8.847000000000001,7.355,6.685,2.815,5.765
LINC00474,0.0,0.10099999999999999,0.0,0.0,0.0,0.0,0.0,0.0
AC011337.1,0.193,0.14,0.135,0.113,0.165,0.11800000000000001,0.18,0.098
IL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5C,77.107,77.318,81.652,81.85,89.084,90.821,63.513000000000005,101.79
SSBP1,23.537,21.513,24.337,22.471,36.705999999999996,36.236999999999995,53.817,39.552
SERBP1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC004917.1,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.14300000000000002,0.125
RWDD2A,1.601,1.953,2.136,2.246,1.979,2.233,1.663,1.695
MIR656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093725.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKMT2,0.068,0.14300000000000002,0.040999999999999995,0.10400000000000001,0.09699999999999999,0.083,0.0,0.024
AL121839.2,0.474,0.48,0.40299999999999997,0.298,0.255,0.162,0.301,0.131
MBD2,16.864,16.296,17.342,17.023,14.549000000000001,14.870999999999999,15.118,14.993
FZD9,0.508,0.563,0.526,0.7240000000000001,0.35700000000000004,0.24,0.255,0.335
SLC38A7,4.6,4.69,4.013999999999999,4.606,3.173,2.9419999999999997,1.435,2.438
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM229A,0.643,0.953,0.589,0.595,0.55,0.5720000000000001,0.42,0.7559999999999999
UQCRFS1P1,4.348,2.362,3.818,2.18,4.898,5.474,4.368,5.643
NECTIN1,10.103,10.604000000000001,10.097000000000001,10.854000000000001,4.771,4.967,2.329,4.694
RPP21,8.708,8.562000000000001,8.945,7.848,12.439,12.071,22.116999999999997,15.341
KIAA1549,1.942,2.176,1.8530000000000002,1.983,1.2590000000000001,1.21,0.504,1.0959999999999999
AC026120.1,0.0,0.084,0.0,0.0,0.055999999999999994,0.0,0.0,0.0
CAPG,38.355,38.272,43.305,41.29600000000001,91.62,94.31299999999999,126.72200000000001,121.57
NPW,0.887,1.085,1.084,0.608,1.012,0.726,0.643,0.983
AL354893.1,0.0,0.0,0.0,0.27,0.3,0.0,0.0,0.0
AL591846.2,0.255,0.433,0.312,0.0,0.146,0.0,0.0,0.728
NR2E3,0.085,0.024,0.0,0.0,0.016,0.017,0.0,0.0
MIR1301,0.0,0.945,0.0,0.0,0.0,0.0,0.0,0.0
AC244090.1,5.656000000000001,5.571000000000001,6.917000000000001,6.135,8.112,9.571,22.96,9.482000000000001
NALT1,0.084,0.071,0.0,0.0,0.048,0.10300000000000001,0.0,0.06
ACOT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIA3,6.138999999999999,6.537999999999999,6.187,6.447,4.474,4.542,2.146,4.05
RBM28,3.9930000000000003,4.428999999999999,3.58,4.162,3.3930000000000002,3.4130000000000003,2.653,3.015
HCG27,1.058,0.747,0.69,0.581,0.805,1.212,0.115,1.031
AL138963.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALCAM,73.01,74.01899999999999,81.042,79.952,58.815,58.783,45.028,55.808
DAO,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0
AP000365.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDHCP1,0.0,0.151,0.0,0.0,0.0,0.0,0.0,0.0
AC069133.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTLP6,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0
AC010632.2,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.106
LINC01722,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
FO680682.1,0.0,0.0,0.324,0.0,0.151,0.163,0.0,0.0
CCDC84,3.72,4.6530000000000005,3.9810000000000003,4.288,2.7960000000000003,2.909,2.102,2.576
AC090360.1,0.7929999999999999,0.93,0.946,1.008,1.25,1.198,0.45899999999999996,1.175
AC009084.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIM2,4.269,4.614,5.006,4.312,4.637,4.484,3.4530000000000003,3.91
RF00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL049780.1,0.0,0.0,0.0,0.0,0.0,0.22899999999999998,0.0,0.0
FBXL17,3.443,3.7760000000000002,3.7430000000000003,3.346,1.355,1.588,1.359,1.2830000000000001
AC108734.4,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAV11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROKR1,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0
RNU7-19P,0.0,0.0,1.694,0.0,0.0,0.0,0.0,0.0
CEL,0.345,0.244,0.375,0.355,0.24100000000000002,0.188,0.0,0.191
AC009974.1,0.0,0.0,0.0,0.413,0.115,0.12300000000000001,0.0,0.0
AL355355.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC138819.1,0.212,0.18,0.0,0.0,0.0,0.0,0.0,0.0
AL354760.1,0.142,0.723,0.0,0.439,0.081,0.175,0.0,0.0
PCSK1N,15.508,14.244000000000002,14.455,14.623,9.668,10.484000000000002,22.085,12.616
HNRNPA1P1,0.0,0.0,0.11800000000000001,0.0,0.0,0.0,0.316,0.0
AC087164.1,0.0,0.068,0.0,0.165,0.0,0.025,0.0,0.0
TMEM51,25.568,23.02,24.228,23.453000000000003,20.58,21.862,20.006,19.833
RBM12B,4.596,4.525,4.359,4.9510000000000005,4.197,4.125,1.8419999999999999,3.3110000000000004
FDPSP3,0.09,0.0,0.0,0.0,0.051,0.0,0.0,0.0
RPS15AP27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3orf79,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.051
LINC00461,0.14800000000000002,0.138,0.217,0.198,0.313,0.345,0.58,0.14300000000000002
AL133216.2,0.532,0.902,0.511,0.561,0.405,0.19399999999999998,0.0,0.217
AC073611.2,0.141,0.0,0.518,0.5820000000000001,0.484,0.607,0.0,0.40299999999999997
AC004080.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TULP1,0.0,0.027000000000000003,0.0,0.0,0.018000000000000002,0.0,0.0,0.0
HNRNPUL1,72.43,72.72399999999999,70.09,72.183,71.293,73.57,20.848000000000003,64.12100000000001
MFSD13A,3.1889999999999996,2.637,2.6,3.3080000000000003,1.672,2.069,2.032,1.867
ACTG1P4,0.081,0.17300000000000001,0.0,0.168,0.023,0.0,0.0,0.057999999999999996
UGT2B11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL49P1,0.0,0.0,0.0,0.0,0.09699999999999999,0.0,0.0,0.122
MIR6728,51.354,58.321999999999996,58.412,59.714,98.75200000000001,98.665,75.459,104.723
ACADL,0.319,0.195,0.195,0.27399999999999997,0.213,0.163,0.11599999999999999,0.139
OR1F2P,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLF1,3.4360000000000004,4.165,4.056,3.659,3.0780000000000003,3.0,2.262,2.7260000000000004
TCTEX1D2,3.424,3.7310000000000003,4.098,4.039,4.877,6.019,27.35,7.254
AC015712.1,2.503,2.148,3.213,2.512,3.491,3.13,8.577,2.975
AL109917.1,0.20199999999999999,0.428,0.12300000000000001,0.519,0.8640000000000001,0.37200000000000005,0.0,0.43200000000000005
SPDYE5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS2L3,5.0969999999999995,5.191,5.27,5.048,4.587,4.886,4.181,3.884
AC144831.1,0.20600000000000002,0.204,0.042,0.106,0.02,0.063,0.11199999999999999,0.025
ETV3,6.024,5.972,5.184,4.712,3.888,4.242,2.181,3.2460000000000004
ANKRD42,1.489,1.636,1.796,1.609,1.3769999999999998,1.264,1.021,1.3330000000000002
