genes,Calu3_polyA_series1-S2-12h-A,Calu3_polyA_series1-S2-12h-B,Calu3_polyA_series2-12h-S2-1,Calu3_polyA_series2-12h-S2-2,Calu3_polyA_series2-12h-mock-1,Calu3_polyA_series2-12h-mock-2
AL391261.3,0.0,0.0,0.0,0.0,0.0,0.0
GMCL1,26.096,29.401,20.311,20.604,27.372,24.603
F10-AS1,0.0,0.0,0.0,0.0,0.0,0.0
NPM1P49,0.0,0.0,0.0,0.0,0.0,0.0
CLCN6,1.66,1.696,2.773,2.892,2.7460000000000004,2.306
ZNFX1,151.843,150.171,51.748000000000005,64.361,9.902000000000001,9.055
CILP,0.0,0.0,0.0,0.0,0.0,0.0
LINC02096,0.0,0.0,0.0,0.0,0.0,0.0
AL035461.2,1.022,0.47700000000000004,1.4069999999999998,0.866,1.008,2.687
SNORA59A,1.175,0.0,0.485,0.597,0.0,0.0
MIR103A2,0.0,3.201,0.945,0.0,0.0,0.0
SLC22A1,0.703,1.092,0.9670000000000001,0.9129999999999999,0.429,0.7609999999999999
RNU6-260P,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP229,0.0,0.0,0.0,0.0,0.0,0.27399999999999997
AC004263.2,0.0,0.106,0.031,0.154,0.032,0.282
MIR7974,0.0,0.0,0.0,0.0,0.0,0.0
FGF2,14.679,15.995999999999999,11.347999999999999,10.525,10.6,9.867
LINC02560,0.0,0.0,0.161,0.395,0.16399999999999998,0.18
TK1,73.548,75.25,81.383,69.874,97.805,91.994
UBE2V1,17.028,17.051,17.464000000000002,17.012999999999998,20.903000000000002,20.769000000000002
RN7SKP228,0.0,0.0,0.0,0.0,0.0,0.0
ARSJ,5.829,5.58,3.839,3.5439999999999996,3.577,3.38
FRMD6-AS1,0.6409999999999999,0.672,0.893,1.18,0.542,0.743
RN7SL754P,0.0,0.0,0.0,0.0,0.0,0.0
LAGE3,18.25,15.788,29.904,25.62,37.521,43.119
BCRP9,0.0,0.0,0.0,0.0,0.0,0.0
AC114956.1,0.0,0.488,0.14400000000000002,0.0,0.295,0.0
LINC01942,0.0,0.0,0.0,0.0,0.0,0.0
CLVS2,0.0,0.0,0.0,0.0,0.0,0.0
MRPS18B,39.124,42.352,52.945,52.978,53.756,55.915
APOB,0.012,0.0,0.0,0.0,0.0,0.0
AL022342.1,0.0,0.0,0.0,0.105,0.087,0.096
ZFP41,3.333,2.9989999999999997,1.835,2.245,2.003,1.804
LINC00396,0.0,0.0,0.0,0.0,0.0,0.0
ST6GAL2,0.0,0.0,0.0,0.0,0.0,0.011000000000000001
MIR6753,1.633,0.0,1.5730000000000002,1.936,1.15,2.525
AL669942.1,0.0,0.0,0.0,0.011000000000000001,0.01,0.0
FGR,0.0,0.0,0.0,0.0,0.0,0.0
AL356475.1,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC8,25.128,26.162,29.209,27.857,38.319,42.549
AC098828.1,0.0,0.0,0.0,0.0,0.0,0.188
TEX28,0.0,0.0,0.0,0.0,0.0,0.0
PSMD6,9.746,9.115,12.023,12.062999999999999,11.725999999999999,10.595999999999998
AC135050.6,5.667999999999999,6.936,4.583,4.68,5.4879999999999995,5.04
BBIP1P1,0.0,0.0,0.0,0.0,0.0,0.0
NPRL2,6.24,5.229,6.255,5.452999999999999,6.996,6.667999999999999
AC073581.1,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN16,10.051,8.981,14.35,13.761,10.558,11.982000000000001
AL138918.1,0.0,0.0,0.0,0.0,0.0,0.0
ACBD6,5.776,6.482,6.928,7.0889999999999995,6.678,6.936
RF00019,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R1,11.763,10.982999999999999,7.1579999999999995,8.201,5.827999999999999,5.132999999999999
HSPA12B,0.0,0.0,0.0,0.0,0.0,0.0
DUSP6,12.03,13.265,18.337,17.75,12.081,11.269
AL158801.2,0.0,0.0,0.0,0.121,0.0,0.0
HLA-DOB,1.406,1.713,0.337,0.34600000000000003,0.192,0.21
AC093770.1,0.0,0.0,0.0,0.0,0.0,0.0
AC025043.1,0.0,0.0,0.11800000000000001,0.29,0.0,0.0
NDUFB9P3,0.0,0.0,0.0,0.0,0.0,0.0
RPEP6,0.0,0.0,0.0,0.0,0.0,0.0
AC019181.1,0.0,0.0,0.35700000000000004,0.0,0.243,0.0
GPR18,0.0,0.0,0.0,0.0,0.0,0.0
AL121871.1,0.0,0.0,0.0,0.0,0.17300000000000001,0.19
AC112220.1,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL396P,0.0,0.0,0.0,0.0,0.0,0.0
AC025580.3,0.0,0.175,0.10400000000000001,0.0,0.0,0.0
PCNAP4,0.0,0.0,0.0,0.0,0.0,0.113
MED12,8.849,9.719,7.426,7.513999999999999,5.314,5.031000000000001
FAM219B,7.726,7.468999999999999,8.568999999999999,8.72,9.627,8.655
MTND5P2,0.0,0.0,0.0,0.0,0.0,0.0
IMPDH1P4,0.0,0.0,0.0,0.0,0.0,0.0
UQCRHP2,0.0,0.0,0.0,0.0,0.0,0.28800000000000003
RN7SKP265,0.0,0.0,0.0,0.0,0.33799999999999997,0.0
AKR1B1P1,0.0,0.0,0.154,0.0,0.395,0.087
LARP1,45.623999999999995,48.662,28.109,28.546999999999997,26.666999999999998,24.756
IPO9,15.209000000000001,15.24,9.425,9.008,11.138,10.068999999999999
AC007389.1,0.0,0.066,0.0,0.0,0.06,0.044000000000000004
AC092902.5,0.8190000000000001,1.145,1.86,1.04,1.038,1.584
C7orf33,0.0,0.0,0.0,0.0,0.0,0.0
SEMA3A,11.744000000000002,12.027999999999999,6.138,6.369,3.52,2.908
AC092117.2,0.10800000000000001,0.0,0.044000000000000004,0.0,0.0,0.0
KRT18P18,0.0,0.39,0.057999999999999996,0.0,0.059000000000000004,0.065
SAP25,0.182,0.425,0.552,0.711,0.28300000000000003,0.36700000000000005
LINC01820,0.0,0.0,0.0,0.0,0.0,0.0
AC023078.3,0.0,0.0,0.0,0.0,0.0,0.0
IFIT6P,0.0,0.0,0.031,0.0,0.0,0.0
PLA2G2A,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-281P,0.0,0.0,0.0,0.0,0.0,0.804
ATP5F1A,39.121,37.039,47.29600000000001,49.312,57.036,48.662
LINC01518,0.0,0.0,0.0,0.0,0.0,0.0
TMEM259,36.41,37.292,39.864000000000004,37.36,42.202,41.9
ABCF3,18.928,19.71,19.059,19.619,15.082,15.892000000000001
Z99943.2,0.0,0.0,0.0,0.0,0.0,0.0
DGCR11,0.927,1.128,0.6829999999999999,0.7170000000000001,0.664,0.748
KCNMB3P1,0.0,0.0,0.0,0.0,0.0,0.0
C5orf30,11.607999999999999,13.03,13.788,12.34,14.821,13.722999999999999
GAPDHP40,2.307,2.9789999999999996,1.8319999999999999,1.443,2.4,2.059
CNRIP1,0.0,0.0,0.0,0.0,0.0,0.0
TMEM174,0.0,0.0,0.0,0.0,0.0,0.0
ERLEC1P1,0.0,0.0,0.0,0.0,0.0,0.0
AUNIP,3.782,2.592,3.0610000000000004,1.903,2.271,2.528
AC110491.3,0.0,0.0,0.0,0.0,0.0,0.0
MKNK2P1,0.0,0.0,0.0,0.0,0.0,0.0
RPS12P21,0.226,0.0,0.09300000000000001,0.0,0.095,0.21
ISY1-RAB43,5.979,6.155,6.905,6.942,7.787000000000001,7.819
AL136038.4,0.425,0.594,0.526,0.504,0.6579999999999999,0.591
MIR1260B,0.0,0.0,0.0,0.0,0.0,0.0
AC027176.3,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB20-AS4,0.0,0.0,0.0,0.134,0.0,0.0
FANCA,7.079,8.336,4.505,3.858,4.13,3.897
RNA5SP304,0.0,0.0,0.0,0.0,0.0,0.0
THBS3,2.279,1.62,4.353,5.711,4.031000000000001,4.121
LZIC,5.789,7.227,5.226,4.869,5.569,6.54
AL137779.2,0.0,0.557,0.0,0.0,0.0,0.0
RF00275,2.48,3.468,1.024,2.52,4.191,0.0
RPL7P49,0.252,0.0,0.0,0.0,0.0,0.0
AC007529.1,0.0,0.0,0.0,0.0,0.0,0.0
CYP2G1P,0.046,0.0,0.019,0.0,0.0,0.0
AL353651.2,0.0,0.0,0.0,0.0,0.0,0.0
RPF2,18.62,19.482,14.491,14.55,15.484000000000002,14.277000000000001
SLBP,42.742,42.678000000000004,31.574,28.844,41.684,39.439
ITGA8,0.0,0.0,0.0,0.0,0.01,0.034
PODNL1,0.0,0.0,0.035,0.0,0.036000000000000004,0.0
AC069213.3,0.0,0.0,0.156,0.0,0.159,0.524
PELO,12.825999999999999,13.025,14.579,15.774000000000001,12.478,12.034
GGN,0.0,0.102,0.48200000000000004,0.297,0.462,0.44
AL138920.1,0.0,0.0,0.081,0.0,0.021,0.126
SNORA54,0.0,0.0,0.0,0.0,0.613,0.6729999999999999
RF00416,0.0,0.0,0.0,0.0,0.0,0.0
UBE2C,49.427,57.863,104.664,107.16,108.641,99.904
AC006236.1,0.0,0.0,0.0,0.0,0.0,0.0
KLK12,0.0,0.0,0.0,0.0,0.0,0.0
PDE4D,0.968,1.015,0.5720000000000001,0.76,0.321,0.38799999999999996
HMGN2P20,0.0,0.0,0.27,0.0,0.0,0.303
MTATP6P14,0.0,0.0,0.0,0.0,0.0,0.0
YY1AP1,11.3,11.884,11.629000000000001,12.335999999999999,8.508,8.439
LTA4H,18.928,18.985,20.914,22.678,24.145,23.311999999999998
AC093677.1,0.0,0.0,0.217,0.134,0.33399999999999996,0.244
AL136985.3,0.038,0.369,0.078,0.077,0.096,0.035
HS3ST3A1,0.0,0.0,0.0,0.0,0.0,0.039
SCARNA21B,0.0,0.0,0.0,0.0,0.0,0.0
AC108865.2,0.0,0.0,0.0,0.0,0.0,0.192
DDX39B-AS1,0.33899999999999997,0.0,0.14,0.344,0.28600000000000003,0.0
NOP56,39.804,39.524,39.73,39.102,32.721,30.866
CYP2F1,0.0,0.0,0.0,0.0,0.0,0.027999999999999997
CEBPE,0.0,0.0,0.0,0.0,0.0,0.0
AL109810.1,0.0,0.0,0.0,0.183,0.0,0.0
NEFHP1,0.0,0.0,0.0,0.0,0.0,0.0
AC133065.2,0.0,0.0,0.0,0.0,0.0,0.071
AC005358.2,0.0,0.0,0.0,0.0,0.0,0.0
AC005300.1,0.0,0.0,0.0,0.0,0.0,0.0
AC008033.1,0.461,0.215,0.634,0.23399999999999999,0.45399999999999996,0.428
CLECL1,0.0,0.0,0.0,0.0,0.0,0.048
UTP11,13.625,12.629000000000001,14.345999999999998,14.140999999999998,15.619000000000002,16.758
ATG10-IT1,0.0,0.0,0.0,0.0,0.0,0.0
RBKS,0.5660000000000001,0.792,0.982,1.41,1.148,1.077
AC105342.1,0.0,0.0,0.0,0.0,0.0,0.0
WNT16,0.0,0.077,0.09,0.0,0.092,0.025
ANKRD65,0.0,0.094,0.0,0.0,0.0,0.0
LSM3P4,0.0,0.0,0.0,0.0,0.0,0.0
AC015818.3,0.242,0.0,0.19899999999999998,0.12300000000000001,0.0,0.11199999999999999
PQLC2L,0.42700000000000005,0.598,1.2570000000000001,1.14,1.67,1.189
AC091304.1,0.0,0.0,0.0,0.0,0.0,0.0
PLCL2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
ACAD8,3.41,3.307,4.069,3.693,4.006,3.984
RPL6,57.335,56.713,101.095,100.10700000000001,98.883,90.34100000000001
SAMD11,0.0,0.0,0.071,0.109,0.10800000000000001,0.04
NSF,13.128,13.77,10.368,11.365,10.687000000000001,9.831
AL109613.1,0.27399999999999997,1.15,0.679,0.46399999999999997,0.502,0.551
PRPF4,14.084000000000001,13.408,9.324,9.868,7.912999999999999,8.139
AC091804.1,0.315,0.0,0.0,0.0,0.266,0.292
HS3ST6,0.0,0.0,0.057999999999999996,0.071,0.059000000000000004,0.0
AGPAT4,0.813,1.194,1.8219999999999998,2.046,1.804,1.811
RNU6-476P,0.0,0.0,0.0,0.0,0.0,0.0
AC092666.1,0.0,0.0,0.0,0.0,0.0,0.0
RF00322,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPU,31.043000000000003,34.153,23.601,24.127,28.129,26.979
RNY3P12,0.0,0.0,0.0,0.0,0.0,0.0
C12orf73,1.651,1.9140000000000001,2.792,2.884,3.1639999999999997,2.895
EFHC1,0.381,0.516,0.713,0.7659999999999999,0.841,0.687
AC025627.3,0.0,0.0,0.0,0.0,0.0,0.0
AC016251.1,0.149,0.149,0.053,0.032,0.063,0.14800000000000002
PRSS8,19.085,19.305,32.879,33.514,31.951,34.22
MTDHP4,0.0,0.0,0.0,0.0,0.0,0.0
AC012213.2,0.0,0.109,0.016,0.02,0.033,0.10800000000000001
CBX1,43.64,47.251000000000005,56.349,53.586999999999996,67.855,65.092
AC091390.2,0.0,0.0,0.19699999999999998,0.0,0.0,0.0
LINC02304,0.0,0.0,0.0,0.0,0.0,0.0
AC083906.1,0.0,0.0,0.0,0.0,0.0,0.0
TRAF6,4.327,3.932,3.4730000000000003,3.984,2.469,2.201
PTPN2P1,0.5,0.6990000000000001,0.619,0.5920000000000001,0.281,0.386
CCBE1,0.132,0.40700000000000003,0.033,0.107,0.11199999999999999,0.086
AC008687.5,0.0,0.0,0.727,0.488,0.608,0.742
YTHDF2,30.74,30.401,27.476,27.175,22.8,23.613000000000003
PABPC1P10,0.0,0.0,0.0,0.0,0.0,0.0
LTB,9.887,12.200999999999999,10.517000000000001,14.244000000000002,1.524,1.673
AL513043.1,0.0,0.0,0.0,0.0,0.0,0.0
AGXT2,0.0,0.0,0.0,0.0,0.0,0.0
MED10,18.965999999999998,20.898000000000003,26.139,27.888,25.416,27.908
BCAR1,18.74,19.68,12.107999999999999,12.254000000000001,9.082,8.595
RUSC2,3.51,3.8560000000000003,5.084,5.334,3.403,2.864
AC084337.1,0.26,0.0,0.215,0.264,0.11,0.121
CLCA2,0.0,0.0,0.0,0.021,0.017,0.019
CASP8AP2,8.304,7.151,3.7889999999999997,3.52,3.5269999999999997,2.839
AC120498.9,0.139,0.065,0.057,0.023,0.0,0.0
AC100850.1,0.0,0.0,0.0,0.0,0.0,0.128
PABPC1P7,0.0,0.0,0.0,0.0,0.0,0.0
AC079790.1,0.0,0.0,0.0,0.0,0.0,0.0
AC012066.1,0.257,1.439,0.637,0.392,0.87,0.836
AP001636.2,0.0,0.0,0.0,0.0,0.0,0.0
GABBR1,4.006,3.7739999999999996,3.347,3.7230000000000003,2.8510000000000004,2.5580000000000003
RRP15,6.347,7.101,5.961,6.127000000000001,4.856,4.68
HIST1H2AH,0.461,0.0,0.19,0.469,0.195,1.07
AC006978.2,9.651,11.248,9.74,11.374,8.552,9.266
AC051619.7,0.0,0.0,0.237,0.29100000000000004,0.182,0.465
AC104339.1,0.0,0.718,0.0,0.0,0.0,0.0
AC093422.2,0.0,0.0,0.0,0.0,0.0,0.0
AC055876.1,0.0,0.0,0.076,0.0,0.0,0.0
AC233701.1,0.0,0.0,0.0,0.0,0.0,0.02
TM4SF19-AS1,0.33399999999999996,0.11699999999999999,0.10400000000000001,0.17,0.247,0.19399999999999998
MIR29B2,0.0,1.541,0.0,1.68,0.466,0.511
AC092811.2,0.0,0.0,0.0,0.162,0.0,0.0
AC019127.1,0.0,0.0,0.0,0.0,0.0,0.0
ACSL6,0.0,0.0,0.009000000000000001,0.008,0.004,0.08
CBX3P8,0.0,0.0,0.0,0.0,0.0,0.0
APOBEC3F,5.447,5.522,1.814,2.85,0.868,1.35
AC069503.3,0.0,0.0,0.0,0.0,0.0,0.0
AL592148.3,0.067,0.18899999999999997,0.251,0.309,0.171,0.188
COPS7B,5.975,6.669,6.27,6.581,7.773,6.91
AC233981.1,0.0,0.0,0.16,0.19699999999999998,0.16399999999999998,0.0
TRAF2,13.738,14.649000000000001,14.823,15.818,10.436,11.007
AC007881.3,0.882,0.0,0.364,0.299,0.249,0.409
AC024361.3,0.0,0.0,0.0,0.0,0.0,0.0
TRPC3,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
AC027763.2,0.0,0.0,0.0,0.0,0.14,0.0
RRP9,42.032,42.751000000000005,39.533,35.713,40.361,47.971000000000004
RNA5SP19,0.0,0.0,0.0,0.0,0.0,0.0
AMBRA1,16.824,15.392999999999999,10.116,11.93,4.601,3.9939999999999998
ARL4D,2.716,1.7409999999999999,4.438,3.0469999999999997,2.6289999999999996,3.517
AC083806.3,0.0,0.0,0.0,0.0,0.0,0.0
AC005091.1,0.0,0.63,0.0,0.0,0.063,0.07
PDE1B,0.0,0.0,0.03,0.0,0.01,0.0
SMIM11A,0.0,0.0,0.0,0.0,0.0,0.0
PSMC5,21.197,21.592,28.871,28.283,29.548000000000002,33.548
FCF1P3,0.0,0.0,0.0,0.0,0.0,0.0
MIRLET7A1,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0
RPS4XP18,0.0,0.0,0.0,0.0,0.0,0.0
WNT6,0.0,0.0,0.0,0.0,0.0,0.0
AC010329.5,0.0,0.0,0.0,0.0,0.0,0.0
AL163195.2,0.0,0.0,0.0,0.0,0.0,0.031
NACAP2,0.0,0.0,0.0,0.0,0.0,0.0
AC022784.1,0.49200000000000005,0.344,0.905,0.9059999999999999,1.255,1.3969999999999998
RILP,3.2089999999999996,2.112,2.766,3.5,1.9140000000000001,2.102
PER2,2.312,2.0709999999999997,1.3519999999999999,1.228,0.9329999999999999,1.073
Z75741.2,0.0,0.0,0.0,0.0,0.0,0.0
AP004609.1,0.10800000000000001,0.0,0.0,0.055,0.0,0.0
MRPL45,60.983000000000004,57.736999999999995,74.015,76.081,80.309,79.092
PSMD10P3,0.0,0.0,0.165,0.0,0.168,0.0
AC107071.1,0.306,0.428,0.063,0.156,0.129,0.071
RNU6-912P,0.0,0.0,0.0,0.0,0.0,0.0
AC117503.4,0.0,0.455,0.0,0.165,0.0,0.0
IPO11,5.92,6.524,4.0280000000000005,4.4639999999999995,4.647,3.9330000000000003
ME2,5.436,5.4510000000000005,3.96,3.7039999999999997,4.204,3.715
NAMPT,31.575,31.174,17.653,20.33,15.100999999999999,13.57
AC023906.5,0.0,0.39299999999999996,0.11599999999999999,0.0,0.0,0.0
AC007536.1,0.0,0.0,0.0,0.0,0.0,0.0
AAGAB,24.269000000000002,22.085,26.173000000000002,24.45,25.094,25.544
SET,91.509,94.89399999999999,81.227,81.036,91.098,85.726
AC242988.1,0.0,0.0,0.0,0.0,0.0,0.0
RNA5SP219,0.0,0.0,0.0,0.0,0.0,0.0
PI4K2B,22.331,23.206,10.388,12.369000000000002,8.228,6.58
AL035458.1,5.494,5.5489999999999995,2.2680000000000002,2.326,4.3839999999999995,3.115
AL136419.2,0.0,0.0,0.091,0.0,0.0,0.0
AC016747.4,4.26,4.604,7.142,7.8389999999999995,9.791,11.889000000000001
IMMP2L,3.141,3.2939999999999996,3.285,3.8569999999999998,4.246,4.857
AC093904.4,0.109,0.0,0.023,0.055,0.092,0.152
OR4C10P,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-732P,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC2,14.833,16.116,12.956,12.785,17.507,15.384
HMX1,0.0,0.0,0.0,0.0,0.0,0.0
HAUS6P1,0.691,0.805,0.57,0.585,0.486,0.855
ELOBP2,0.0,0.0,0.623,0.0,0.213,0.233
POLD4,9.062000000000001,7.727,33.368,29.261,33.199,37.778
RANBP1,30.087,30.916,33.402,29.965999999999998,36.299,35.59
AL732292.2,0.415,0.0,0.0,0.42200000000000004,0.175,0.0
AC016229.1,0.0,0.0,0.0,0.0,0.0,0.0
AL138729.1,0.0,0.0,0.0,0.0,0.0,0.0
AC024580.2,0.0,0.0,0.0,0.39299999999999996,0.0,0.0
AC104985.3,0.0,0.0,0.0,0.152,0.0,0.555
ABL2,8.285,8.232999999999999,4.199,4.723,2.373,2.062
ROR1-AS1,0.0,0.0,0.021,0.077,0.064,0.28
LINC01150,0.0,0.0,0.0,0.0,0.0,0.0
LINC00426,0.0,0.0,0.037000000000000005,0.0,0.0,0.0
AC078899.4,0.0,0.0,0.0,0.0,0.0,0.0
LRTM1,0.0,0.0,0.0,0.0,0.0,0.0
UQCRFS1,24.184,26.621,36.88,36.924,37.499,35.244
RAPGEF5,14.448,12.747,6.216,7.261,4.624,4.285
AL357054.2,0.0,0.0,0.0,0.0,0.0,0.0
BOLA2B,0.131,0.0,0.21600000000000003,0.266,0.111,0.6679999999999999
AC010746.1,0.0,0.0,0.0,0.0,0.0,0.0
RPL17P43,0.0,0.0,0.126,0.0,0.0,0.0
SNORD121B,0.0,0.0,0.0,0.0,0.9309999999999999,0.0
RN7SL870P,0.0,0.0,0.0,0.0,0.0,0.0
PCID2,3.117,3.16,2.8689999999999998,2.877,3.565,2.932
EFCAB7,1.3459999999999999,1.0070000000000001,1.053,1.113,1.574,1.496
CALM2P3,8.748,8.342,17.402,11.719000000000001,18.65,20.294
ERP27,0.095,0.266,0.11800000000000001,0.435,0.6829999999999999,0.618
AL355482.2,0.0,0.0,0.0,0.0,0.0,0.0
SEL1L3,19.375,21.357,15.722000000000001,15.264000000000001,18.439,16.627
KRTAP4-1,0.0,0.0,0.0,0.0,0.0,0.0
AP000936.2,0.262,0.0,0.0,0.0,0.0,0.0
ABCB9,1.531,1.033,1.564,1.311,1.652,1.3840000000000001
ING2,3.975,2.872,5.881,4.814,6.297999999999999,6.055
RPL4P5,7.136,4.11,14.5,14.007,11.232999999999999,11.036
AL512594.1,0.0,0.0,0.073,0.0,0.0,0.0
LINC02649,0.26,0.162,0.299,0.10300000000000001,0.293,0.295
AC106865.1,0.0,0.0,0.0,0.0,0.0,0.0
AL034397.1,0.787,0.275,0.325,0.5,0.5820000000000001,0.456
AC008269.1,0.276,0.0,0.0,0.0,0.11699999999999999,0.0
TRNT1,5.632000000000001,5.5089999999999995,3.951,4.237,5.695,4.569
DNASE1,1.591,1.954,1.453,1.466,1.476,1.4769999999999999
AC018653.1,0.0,0.0,0.0,0.0,0.0,0.0
WSB1,6.974,7.547000000000001,6.95,7.689,7.06,6.905
PTOV1-AS2,5.061,3.905,4.251,3.37,2.728,3.725
AC108210.1,0.0,0.0,0.0,0.0,0.0,0.0
AC118754.1,23.877,22.035999999999998,25.06,25.134,30.153000000000002,31.623
MBNL1,25.256999999999998,24.423000000000002,17.533,17.102,17.4,16.585
SALL1,0.0,0.0,0.0,0.0,0.0,0.0
MIR1224,0.0,0.0,0.0,0.0,0.0,0.0
HMGN2P35,0.0,0.0,0.0,0.0,0.0,0.0
AC004069.2,0.0,0.0,0.0,0.0,0.0,0.0
EIF5B,33.621,34.733000000000004,22.820999999999998,23.750999999999998,23.605,25.572
MIR4751,42.224,37.118,23.408,21.455,28.544,36.94
KRTAP2-5P,0.0,0.0,0.0,0.0,0.0,0.0
AC055860.1,2.206,1.815,4.446000000000001,3.428,3.07,3.431
RNU4-52P,1.294,0.0,0.0,0.0,0.0,1.2009999999999998
AL136979.1,0.0,0.0,0.0,0.0,0.0,0.13699999999999998
TOB2P1,1.08,1.51,1.56,1.3719999999999999,0.532,0.919
AL078644.2,0.237,0.332,0.49,0.24100000000000002,0.401,0.22
AL353691.1,0.0,0.0,0.0,0.0,0.0,0.0
AL356275.2,0.0,0.0,0.0,0.0,0.0,0.0
AC104819.3,0.0,0.462,0.13699999999999998,0.0,0.27899999999999997,0.153
HCST,0.29100000000000004,0.0,0.12,0.444,0.12300000000000001,0.135
RF02108,0.0,0.0,0.0,0.0,0.0,0.0
LINC00174,0.5479999999999999,0.374,0.506,0.451,0.545,0.5579999999999999
AL136141.1,0.0,0.0,0.0,0.0,0.0,0.0
GNG7,0.079,0.165,0.259,0.27899999999999997,0.149,0.32799999999999996
RF00019,0.0,0.0,0.0,0.0,0.0,0.74
RSF1-IT2,0.0,0.0,0.0,0.48100000000000004,0.133,0.439
GFRA2,0.0,0.0,0.0,0.0,0.0,0.0
NKX1-2,0.0,0.0,0.0,0.0,0.047,0.0
PMS2P4,1.058,1.479,0.524,1.182,1.073,1.472
SRRM5,0.993,0.509,1.079,0.857,1.035,1.4580000000000002
RPS29P31,0.0,0.0,0.0,0.0,0.0,0.0
AC016687.1,0.0,0.0,0.0,0.0,0.0,0.235
OR3A1,0.0,0.0,0.0,0.0,0.0,0.0
UBE2SP1,9.607999999999999,4.852,7.603,7.865,9.698,11.267999999999999
LINC01339,0.0,0.0,0.0,0.0,0.0,0.0
AC140479.7,0.0,0.0,0.0,0.0,0.0,0.0
MYL6B,16.518,14.251,41.085,41.381,35.034,42.153999999999996
PPA2,10.698,9.633,16.267,15.133,21.916,18.995
AC073968.1,0.0,0.0,0.0,0.0,0.0,0.0
NIFKP4,0.0,0.0,0.0,0.0,0.0,0.069
AC013553.1,0.0,0.0,0.0,0.0,0.0,0.0
MYL6BP1,0.0,0.0,0.0,0.0,0.0,0.0
EIF2S2P2,0.182,0.254,0.075,0.185,0.077,0.0
AL163195.3,0.0,0.0,0.0,0.0,0.0,0.0
AL162293.1,0.0,0.0,0.035,0.043,0.036000000000000004,0.431
PSD2-AS1,0.0,0.0,0.0,0.0,0.0,0.0
AC093323.2,0.0,0.0,0.0,0.0,0.0,0.0
SPIN2B,1.9340000000000002,0.6759999999999999,2.62,1.6580000000000001,1.9409999999999998,2.804
TEKT5,0.0,0.0,0.042,0.0,0.0,0.0
MIR6782,0.0,0.0,0.0,0.0,0.0,0.0
RBP1,0.823,0.5760000000000001,2.9819999999999998,3.0669999999999997,3.535,3.6060000000000003
STOX1,1.3230000000000002,1.276,0.81,0.556,0.9640000000000001,0.847
OR7H1P,0.0,0.0,0.0,0.0,0.0,0.0
A4GALT,0.851,1.339,1.844,1.7830000000000001,1.3030000000000002,1.381
AL592166.1,0.0,0.0,0.0,0.11900000000000001,0.19699999999999998,0.325
AC023906.3,0.0,0.28600000000000003,0.0,0.10400000000000001,0.0,0.284
GBAP1,0.391,0.6829999999999999,0.565,0.633,0.7020000000000001,0.532
BRWD1,2.832,3.028,2.219,2.241,1.8219999999999998,1.41
ANP32D,0.37200000000000005,0.0,0.307,0.095,0.079,0.431
STK33P1,0.0,0.0,0.0,0.0,0.0,0.068
AC009407.1,0.0,0.0,0.0,0.0,0.0,0.0
AL162431.4,0.0,0.0,0.0,0.0,0.0,0.0
AC073934.1,0.0,0.0,0.149,0.0,0.0,0.0
LINC00500,0.0,0.0,0.0,0.0,0.14,0.0
SERPINE2,4.226,4.265,6.4270000000000005,5.824,8.355,7.7589999999999995
AL162311.3,0.062,0.087,0.077,0.032,0.079,0.057999999999999996
STARD10,12.368,13.562000000000001,21.18,19.135,19.419,21.099
KRT71,0.0,0.0,0.0,0.0,0.0,0.0
DECR1,7.002999999999999,5.985,9.287,10.37,11.119000000000002,11.109000000000002
TMEM127,12.058,11.765999999999998,9.632,8.72,10.402999999999999,10.265
CLEC12A-AS1,0.0,0.0,0.0,0.0,0.0,0.021
MYBPHL,0.0,0.0,0.021,0.0,0.0,0.0
AC114812.2,0.0,0.0,0.0,0.41100000000000003,0.6829999999999999,0.5
FIGNL1,16.28,16.32,10.177,10.579,12.603,11.14
AC009119.1,0.111,0.156,0.046,0.0,0.047,0.465
SPINK5,0.408,0.456,0.353,0.745,0.465,0.473
SNAP47,5.671,5.806,6.397,6.825,6.18,5.375
AC013470.2,0.048,0.0,0.059000000000000004,0.024,0.0,0.044000000000000004
YTHDF3,15.267999999999999,16.570999999999998,11.243,12.38,9.854,8.857000000000001
TOMM70,20.715,21.276,16.954,17.195,17.799,17.191
RPEP1,0.0,0.0,0.0,0.0,0.0,0.0
PRR31,0.0,0.0,0.0,0.0,0.0,0.0
MTND1P8,0.0,0.0,0.0,0.095,0.0,0.0
UBL7-AS1,1.253,1.022,1.724,1.6980000000000002,2.779,2.519
MIR186,6.228,8.711,0.857,2.11,1.754,0.0
