genes,Calu3_polyA_series1-S2-24h-A,Calu3_polyA_series1-S2-24h-B,Calu3_polyA_series1-mock-24h-A,Calu3_polyA_series1-mock-24h-B
PKNOX2-AS1,0.0,0.0,0.0,0.0
AL358937.1,0.6679999999999999,0.0,0.0,0.0
AC007998.4,0.08900000000000001,0.0,0.026000000000000002,0.021
AL513534.3,0.0,0.0,0.0,0.0
AC091607.1,0.212,0.611,0.556,0.512
RNA5SP117,0.0,0.0,0.0,0.0
AC022559.1,0.0,0.0,0.0,0.0
CXCL10,796.49,761.1569999999999,1.672,2.17
SAMD10,5.952999999999999,6.216,7.483,7.6610000000000005
AC015688.6,0.0,0.0,0.1,0.0
PRDX3P4,0.0,0.0,0.0,0.0
C3orf49,0.0,0.0,0.0,0.0
FRMD5,2.884,3.147,2.6710000000000003,2.5780000000000003
RNU6-403P,0.0,1.558,1.2590000000000001,0.522
HMGA1P5,0.0,0.0,0.0,0.0
AC021483.1,0.41600000000000004,0.301,0.121,0.151
RPLP2,238.83700000000002,238.678,276.438,273.399
CLEC3B,1.4809999999999999,1.8090000000000002,1.895,2.175
GPC6,0.0,0.0,0.0,0.0
TBL1XR1,11.545,11.716,16.766,16.116
LAMA3,22.823,24.825,21.096,21.758000000000003
TEKT2,0.0,0.165,0.134,0.111
RPL21P89,0.0,0.0,0.0,0.11599999999999999
CNR2,0.043,0.062,0.0,0.0
DZIP3,4.815,5.414,5.479,5.274
CD8B,0.0,0.0,0.0,0.0
AL645927.1,0.0,0.0,0.0,0.0
AC004988.1,0.253,0.27399999999999997,0.0,0.031
RNU6-1038P,0.0,0.0,0.0,0.0
AC011487.2,0.0,0.0,0.0,0.0
CASTOR2,0.494,0.11900000000000001,1.0090000000000001,0.836
HMGB3P17,0.34600000000000003,0.0,0.0,0.0
AC021491.2,0.0,0.0,0.0,0.0
HMGN2P25,0.0,0.0,0.0,0.0
AC078955.1,0.0,0.0,0.0,0.0
DNAJA1P3,5.45,2.443,2.6319999999999997,3.0439999999999996
SELENOT,45.255,47.998999999999995,58.924,61.123000000000005
MIR6831,0.0,0.0,0.267,0.449
TPT1P6,0.0,0.63,0.382,0.106
PEX11A,1.557,1.7369999999999999,2.5610000000000004,2.292
AL139082.2,0.201,0.44,0.475,0.196
RF00015,0.0,0.0,0.0,0.0
AL121929.1,0.0,0.0,0.0,0.0
CCL16,0.0,0.0,0.0,0.0
ASPM,9.995,10.565,20.904,18.597
FCF1P1,0.0,0.284,0.22899999999999998,0.19
NOTO,0.0,0.0,0.0,0.0
MTCYBP24,0.0,0.0,0.0,0.0
AXIN2,0.107,0.031,0.038,0.01
COL11A2,2.53,1.7790000000000001,0.243,0.16899999999999998
AP000808.1,9.867,10.164,0.081,0.083
ETF1,77.199,77.779,74.298,74.994
AC073072.1,0.8220000000000001,0.594,0.0,0.04
MORF4L2P1,0.0,0.0,0.0,0.0
CSPG5,0.976,0.853,1.859,1.839
DUSP16,20.384,16.729,7.813,7.705
AC148477.7,0.0,0.0,0.0,0.0
AC116348.1,0.0,0.0,0.0,0.0
LINC02595,1.197,1.08,1.5719999999999998,1.591
CRACR2A,0.162,0.273,0.252,0.226
AC090398.1,0.0,0.0,0.0,0.0
RPL12P1,0.0,0.0,0.0,0.0
AC091887.1,0.0,0.369,0.597,0.0
RABGGTA,8.102,7.952999999999999,5.744,6.06
ANP32C,0.318,0.6890000000000001,1.486,1.0
HMGB1P35,0.0,0.0,0.0,0.045
TMC2,0.0,0.0,0.0,0.0
AC025431.1,0.0,0.371,0.225,0.0
AC063947.1,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
AC009093.2,0.0,0.0,0.0,0.0
AC022809.1,0.524,0.379,0.153,0.127
NIPSNAP1,27.544,28.289,48.144,45.599
AL513122.1,0.0,0.0,0.0,0.0
AP000787.1,0.16899999999999998,0.03,0.135,0.092
ANXA2P2,117.24799999999999,129.61700000000002,223.78599999999997,220.187
STMN1P1,0.0,0.0,0.298,0.616
MAD2L2,4.455,3.802,4.708,4.912
RN7SL454P,0.9229999999999999,0.0,0.0,0.0
DEUP1,0.0,0.0,0.0,0.0
WASHC1,1.6469999999999998,1.749,1.555,1.265
AL139125.1,0.0,0.0,0.0,0.0
AC008906.2,0.39399999999999996,0.0,0.115,0.0
AL355482.1,0.0,0.132,0.0,0.022000000000000002
RNU6-396P,0.0,0.0,0.0,0.0
AC074344.2,0.0,0.0,0.0,0.0
AC008267.4,0.0,0.0,0.126,0.20800000000000002
ULK1,3.592,4.167,3.884,3.303
LOXL2,0.157,0.369,1.159,0.955
AC010336.4,0.0,0.0,0.0,0.0
RF00432,0.0,0.0,0.524,0.0
RN7SL558P,0.0,0.0,0.21899999999999997,0.0
AC118344.1,1.228,0.44299999999999995,1.254,1.0390000000000001
AL354892.2,0.0,0.0,0.0,0.0
AC092070.2,3.8760000000000003,4.119,3.8139999999999996,3.695
SRBD1,3.3360000000000003,3.918,3.738,3.968
LRRC37A9P,0.209,0.151,0.317,0.20199999999999999
CD93,0.0,0.0,0.0,0.0
AP001206.1,0.312,0.675,0.455,0.151
UGCG,44.782,41.49,30.18,30.081999999999997
AL161431.1,0.353,0.414,0.451,0.512
AL118556.1,0.0,0.0,0.0,0.0
AL157871.5,0.0,0.304,0.12300000000000001,0.9159999999999999
INTS9,3.98,4.459,4.005,4.313
ELOBP1,0.0,0.0,0.183,0.0
AC245505.2,0.0,0.0,0.0,0.0
AC003958.2,0.0,0.04,0.0,0.0
AL135999.1,2.8369999999999997,2.748,2.201,2.18
AL512310.6,0.0,0.0,0.055999999999999994,0.0
GZMM,0.0,0.171,0.069,0.0
LINC01593,0.0,0.0,0.0,0.0
PRDM2,4.766,4.405,3.3989999999999996,3.094
MARK2P4,0.0,0.0,0.0,0.0
CEP95,2.945,3.253,2.309,2.318
EIF4BP6,1.841,1.7730000000000001,2.5789999999999997,2.344
USO1,20.589000000000002,21.4,21.721999999999998,22.229
AP001412.1,0.314,0.45399999999999996,0.092,0.228
ITGAD,0.051,0.0,0.0,0.0
UNC93B7,0.0,0.0,0.0,0.0
RNU6-1254P,0.0,0.0,0.0,0.0
POGLUT1,2.9819999999999998,2.612,1.805,2.209
MIR27B,0.0,0.0,0.0,1.119
AL021879.1,0.0,0.0,0.0,0.0
AL772363.1,0.0,0.0,0.0,0.0
RNA5SP243,0.0,0.0,0.0,0.0
AC073548.1,30.461,31.337,14.856,14.6
FAM193A,4.74,4.098,2.987,2.9930000000000003
RNVU1-3,0.0,0.0,0.0,0.337
LINC00448,0.0,0.0,0.0,0.0
MCM7,48.037,50.646,50.431000000000004,51.497
RF00285,0.0,0.0,0.0,0.0
TM2D2,45.229,49.246,48.382,51.448
BCAR1P1,0.0,0.0,0.0,0.0
RBBP7,28.199,30.467,39.853,39.828
AP002956.1,6.379,6.156000000000001,6.529,6.209
JDP2,2.187,2.33,1.297,1.031
AC018880.2,0.0,0.0,0.0,0.0
MTREX,19.549,19.043,20.613000000000003,20.026
TMPO,44.233000000000004,44.705,53.684,52.607
RPL23AP75,0.0,0.0,0.0,0.0
DPH7,4.6930000000000005,3.9810000000000003,3.178,3.6460000000000004
DUSP8P4,0.0,0.0,0.0,0.0
LINC01936,0.076,0.0,0.0,0.018000000000000002
AC105233.6,0.515,0.37200000000000005,0.15,0.124
STARD5,0.8320000000000001,0.665,0.248,0.19699999999999998
AC087190.2,0.0,0.0,0.0,0.0
LINC02427,0.0,0.0,0.0,0.0
Z69733.1,1.065,0.0,0.725,0.34299999999999997
OR1L8,0.111,0.0,0.0,0.027000000000000003
AC010880.1,0.0,0.0,0.0,0.0
RPL17P37,0.0,0.0,0.0,0.0
C20orf96,2.594,2.154,3.0660000000000003,3.073
TERF1P2,0.0,0.0,0.054000000000000006,0.045
HMGN2P15,0.0,0.0,0.485,0.804
AC095052.1,0.0,0.0,0.0,0.0
PLEKHM3,0.983,0.7659999999999999,1.047,0.778
Z97832.2,1.2109999999999999,0.951,0.292,0.267
CYFIP1,7.11,6.861000000000001,9.097999999999999,9.96
EPS8L3,1.871,2.609,3.54,3.6039999999999996
AC003005.2,0.0,0.0,0.0,0.0
LINC01587,0.0,0.0,0.0,0.0
AC068472.1,0.0,0.0,0.0,0.0
AC008268.1,0.0,0.0,0.059000000000000004,0.0
DUSP21,0.0,0.0,0.0,0.0
IL3RA,0.787,0.474,0.0,0.0
AL591368.1,0.0,0.0,0.035,0.028999999999999998
HNRNPA3P2,0.0,0.0,0.198,0.08199999999999999
AL357075.1,0.0,0.0,0.0,0.0
LINC02473,0.102,0.07400000000000001,0.0,0.049
AC100849.1,0.0,0.0,0.0,0.0
CACYBPP2,11.914000000000001,11.470999999999998,15.065999999999999,14.642000000000001
AP002001.1,0.0,0.0,0.0,0.0
C1orf174,3.528,3.655,4.492,4.537
LINC00265,2.449,1.716,1.072,1.062
AC027544.2,0.0,0.0,0.0,0.086
UBE2J1,11.315999999999999,10.835999999999999,11.228,10.944
LINC01297,0.0,0.0,0.0,0.012
CXCR5,0.051,0.0,0.015,0.012
IARS,18.584,20.097,24.339000000000002,26.197
LINC01531,0.0,0.079,0.0,0.013000000000000001
AL512380.1,0.0,0.0,0.031,0.0
RPL26P35,0.0,0.0,0.142,0.0
RNU6-218P,0.0,0.0,0.0,0.0
RN7SKP92,0.0,0.0,0.268,0.0
AC068506.1,0.0,0.0,0.0,0.0
GJB3,11.019,10.015,11.311,10.519
AC091152.2,0.43700000000000006,0.252,0.408,0.275
AC023078.5,0.0,0.0,0.0,0.0
TMEM129,8.866,8.191,13.905999999999999,13.633
AC073370.1,0.42700000000000005,0.0,0.0,0.0
AC090425.1,1.6030000000000002,1.157,0.46799999999999997,2.325
AC069304.2,0.0,0.0,0.0,0.0
CNPPD1,10.232999999999999,11.440999999999999,14.112,14.904000000000002
AC090983.1,0.0,0.0,0.0,0.0
SSX3,0.0,0.0,0.0,0.0
UBL4A,19.519000000000002,18.75,25.886999999999997,24.038
P2RY10BP,0.0,0.0,0.0,0.0
ANKFY1,9.654,9.796,6.316,6.301
RPL35P6,0.0,0.0,0.0,0.0
MICOS10P4,0.0,0.0,0.0,0.0
AC016601.1,0.0,0.0,0.0,0.0
DMRTC2,0.0,0.0,0.0,0.0
TBL2,5.483,6.289,5.144,5.537000000000001
HOXB3,13.300999999999998,11.311,15.594000000000001,14.815
AC007563.2,0.0,0.0,0.0,0.0
AC007998.1,0.0,0.0,0.0,0.0
AC131902.2,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
AC007923.2,0.0,0.0,0.0,0.0
CEACAM21,0.113,0.0,0.0,0.0
GJA5,0.0,0.0,0.0,0.0
AC104117.4,0.0,0.0,0.0,0.0
CAPZA3,0.0,0.149,0.12,0.05
AP000648.2,0.0,0.0,0.0,0.0
ACER2,3.803,4.09,3.967,3.932
LINC01088,0.0,0.0,0.04,0.033
AC027117.1,0.652,0.392,0.095,0.23600000000000002
AC104365.1,0.0,0.0,0.0,0.0
MYOM1,2.048,2.563,4.632,3.944
ZNF680,2.1790000000000003,2.6510000000000002,2.178,2.127
NPTN-IT1,1.867,1.561,1.004,1.117
SRGAP3-AS2,0.0,0.0,0.0,0.0
AP000753.2,0.0,0.38299999999999995,0.0,0.0
SERINC1,59.953,63.668,75.432,73.883
MTND5P12,0.0,0.0,0.0,0.0
DUT,23.39,22.05,30.833000000000002,30.772
SRM,29.498,27.374000000000002,21.261999999999997,25.090999999999998
ARMC6,9.081,8.157,7.886,8.876
AC005277.2,0.0,0.0,0.0,0.0
MMP20,0.0,0.063,0.0,0.0
AC090510.2,0.0,0.0,0.0,0.0
AC100802.1,0.0,0.0,0.0,0.0
TBCAP3,1.079,0.779,0.42,1.13
AC073592.8,0.0,0.0,0.0,0.0
AC010203.2,0.0,0.0,0.313,0.26
UBXN2B,3.8989999999999996,4.039,5.107,5.061
DRD4,0.152,0.32899999999999996,0.532,0.698
AC005519.1,0.657,0.889,1.054,0.9329999999999999
RN7SL774P,0.0,0.0,0.0,0.0
MEGF6,2.612,2.55,5.749,5.96
MFGE8,2.274,2.0709999999999997,3.636,3.2439999999999998
GAPDH,690.314,722.132,953.087,982.6389999999999
FRMPD3,0.196,0.142,0.23600000000000002,0.326
ABCA10,0.2,0.039,0.016,0.006
FTLP12,0.0,0.361,0.292,0.121
MSX2P1,0.145,0.0,0.0,0.0
AL359458.1,0.0,0.0,0.0,0.0
MFF,9.668,10.300999999999998,12.883,12.499
SPECC1,3.675,3.4,4.707,4.328
MRS2,19.54,18.434,18.089000000000002,19.625999999999998
AC006254.1,0.1,0.158,0.2,0.138
WDR45P1,0.622,0.15,0.363,0.201
C1orf167,0.0,0.0,0.0,0.0
SNORD116-1,0.0,0.0,0.0,0.0
ERICH1,2.033,1.902,1.767,2.033
HCAR2,0.0,0.0,0.0,0.053
RF00416,0.0,0.0,0.0,0.387
MRVI1-AS1,0.0,0.115,0.14,0.0
ZNF148,9.613,9.776,11.388,10.307
AL365271.1,0.0,0.0,0.0,0.0
CBLN3,0.7879999999999999,0.632,0.307,0.381
COL6A4P2,0.0,0.0,0.0,0.0
AC104653.1,0.33399999999999996,0.0,0.0,0.0
MIR663A,0.0,0.0,0.0,0.0
PDE6C,0.0,0.0,0.0,0.0
AL450263.1,0.0,0.0,0.0,0.0
SPHK2,2.875,2.5610000000000004,2.9530000000000003,3.051
RNU6-495P,0.0,0.0,0.0,0.0
AC009302.1,5.178,1.246,3.19,2.9210000000000003
SKIV2L,34.688,33.818000000000005,24.004,24.954
HNRNPA1P65,0.0,0.0,0.0,0.0
AC061709.3,0.0,0.0,0.073,0.0
ARHGAP40,0.632,0.7609999999999999,1.168,1.104
FOXJ3,12.755,11.700999999999999,10.378,9.747
OR2V2,0.047,0.0,0.0,0.0
AC064807.1,0.546,0.39399999999999996,0.86,0.396
FAT4,0.764,0.5720000000000001,0.856,0.809
AC122713.1,0.0,0.0,0.0,0.0
FO393415.1,0.0,0.0,0.0,0.0
PRSS27,0.076,0.109,0.077,0.10099999999999999
LINC02145,0.0,0.0,0.0,0.0
SCGB3A1,0.0,0.0,0.163,0.068
S100A11P1,0.7190000000000001,0.519,0.63,0.174
AC106820.1,0.534,0.0,0.46799999999999997,1.033
AC109460.1,0.0,0.0,0.133,0.037000000000000005
AC090515.4,3.989,7.2010000000000005,6.693,9.162
AC096719.1,0.12,0.086,0.0,0.0
AC026464.1,1.703,2.314,2.645,2.5780000000000003
MIR4671,0.0,0.0,0.0,0.0
RN7SL143P,0.0,0.0,0.0,0.0
LTK,0.0,0.046,0.019,0.031
CRIP3,0.0,0.099,0.16,0.133
AC009070.1,2.265,2.716,2.657,2.439
AJ271736.1,0.0,0.0,0.042,0.035
CSRNP2,5.3629999999999995,5.483,3.343,3.122
SGCA,0.0,0.0,0.0,0.0
RNA5SP268,0.0,0.0,0.0,0.43700000000000006
CCND3,22.585,19.715,12.402999999999999,12.987
AL591926.6,0.0,0.0,0.0,0.0
MYLK3,0.021,0.03,0.012,0.01
CERNA3,0.0,0.0,0.235,0.0
GNA13,10.362,9.649,6.669,6.327000000000001
WDFY1,20.515,20.677,12.195,13.184000000000001
AC087623.1,0.0,0.0,0.0,0.0
AL590723.1,0.0,0.0,0.0,0.086
CYP19A1,0.027000000000000003,0.0,0.0,0.0
MSH5-SAPCD1,3.198,3.7960000000000003,5.425,5.003
PHF23,13.3,12.687000000000001,11.668,11.751
SNORD14B,4.986000000000001,1.8,2.1830000000000003,2.11
ZSCAN5C,0.0,0.0,0.0,0.0
AC074019.1,0.0,0.0,0.06,0.0
AL157709.1,0.0,0.0,0.0,0.0
KRT8P46,0.47200000000000003,0.795,0.45899999999999996,0.418
RXRG,0.083,0.0,0.0,0.0
PPIAL4G,0.0,0.0,0.0,0.0
RNY3P15,9.253,10.857000000000001,7.087999999999999,7.27
THSD7A,2.301,1.899,1.229,1.237
SNORA79,0.0,0.0,0.0,0.0
MIR4768,3.032,2.189,0.0,0.733
BTRC,2.104,1.715,2.149,1.952
AC004980.3,0.0,0.0,0.0,0.297
ANKRD18CP,0.075,0.0,0.154,0.1
AC004552.1,0.0,0.0,0.0,0.156
MAP2K4P1,0.08800000000000001,0.064,0.026000000000000002,0.064
RPL23AP7,0.633,0.685,0.9540000000000001,1.0959999999999999
RF00019,0.0,1.588,0.0,0.0
AL354976.1,0.0,0.0,0.0,0.0
MIR550A1,0.0,0.0,0.0,0.5589999999999999
FAM242C,0.0,0.0,0.087,0.0
AL139300.2,0.0,0.0,0.0,0.0
DACT2,0.0,0.038,0.0,0.0
CTSLP1,0.0,0.0,0.0,0.0
OR51H2P,0.07400000000000001,0.0,0.0,0.0
AL157713.1,1.6119999999999999,2.117,1.9669999999999999,1.8780000000000001
WASF2,12.955,14.915999999999999,18.903,19.71
C4orf3,16.222,13.902999999999999,17.587,19.134
HIST1H2BF,3.1889999999999996,1.8969999999999998,0.27399999999999997,0.318
ADAM28,7.606,8.958,5.4270000000000005,5.024
RF00561,0.0,0.0,0.0,0.0
RN7SL541P,0.7929999999999999,0.0,0.6940000000000001,0.958
CNKSR2,0.027999999999999997,0.031,0.0,0.0
SCARB1,5.42,5.526,5.27,5.459
AC008537.3,0.11900000000000001,0.345,0.38299999999999995,0.5770000000000001
AL591848.2,0.0,0.0,0.0,0.0
AC013476.1,0.0,0.0,0.0,0.0
NKX6-3,0.0,0.0,0.0,0.0
PEA15,41.661,40.534,45.901,46.321999999999996
UNC93B2,2.459,3.1069999999999998,1.166,0.743
AC004801.4,0.0,0.0,0.021,0.0
LINC01494,0.0,0.0,0.0,0.0
AC025257.1,0.598,0.0,0.524,0.723
CCER2,0.212,0.153,0.124,0.051
C22orf34,0.0,0.0,0.0,0.0
H2AFX,60.195,52.501000000000005,68.766,69.91199999999999
ZBTB5,2.679,2.004,2.499,2.082
AC008805.2,0.0,0.0,0.0,0.0
PATE1,0.0,0.0,0.0,0.0
PEX11B,10.709000000000001,9.667,10.995999999999999,11.715
AL583804.1,0.27699999999999997,0.0,0.0,0.067
PRDM1,0.665,0.43200000000000005,0.028999999999999998,0.016
AL391863.2,0.0,0.0,0.0,0.0
AL354726.1,0.0,0.0,0.0,0.0
DSCR9,0.0,0.0,0.0,0.013999999999999999
AC007998.3,0.081,0.0,0.20199999999999999,0.11800000000000001
LZTR1,2.813,2.983,2.884,2.971
CYBA,88.978,88.05799999999999,123.229,127.943
GRK6P1,0.131,0.284,0.306,0.159
AC011979.2,0.0,0.0,0.0,0.0
ANKRD53,0.08900000000000001,0.128,0.0,0.0
MAGED2,21.651999999999997,24.664,33.552,33.364000000000004
ETFBKMT,0.196,0.142,0.23800000000000002,0.26899999999999996
NID1,5.792000000000001,4.684,3.8089999999999997,3.8
RPL37P6,0.0,0.0,0.325,0.0
AC131971.1,0.0,0.0,0.0,0.037000000000000005
PLIN5,0.18600000000000003,0.43700000000000006,0.564,0.53
CAMK2N2,0.773,0.893,1.127,1.681
FICD,3.278,3.57,2.2430000000000003,2.573
SFMBT2,0.113,0.26,0.151,0.174
AL136376.1,0.0,0.0,0.0,0.0
HMGB3P24,0.0,0.26,0.316,0.523
AQP1,0.0,0.28300000000000003,0.524,0.8370000000000001
Z69666.1,0.0,0.0,0.0,0.0
PDSS1P2,0.0,0.0,0.0,0.0
AC117482.1,0.0,0.0,0.0,0.0
CD5,0.0,0.0,0.0,0.0
MFSD2A,2.408,2.467,0.752,0.542
COQ7,3.717,3.8289999999999997,4.865,4.876
AC020763.1,0.0,0.294,0.0,0.0
LAMP3,162.251,167.58599999999998,6.3839999999999995,5.575
SYP,0.473,0.8079999999999999,0.741,0.551
CNTNAP3P2,0.057999999999999996,0.042,0.051,0.126
AC084816.1,0.376,0.21,0.01,0.008
FBP1,0.516,0.09300000000000001,1.77,1.8090000000000002
ACSF2,4.761,5.143,11.927999999999999,10.65
SON,26.869,26.320999999999998,22.035999999999998,21.263
AL157400.4,0.6729999999999999,0.486,0.39299999999999996,0.244
LINC01358,0.2,0.096,0.019,0.016
ZFAND3,33.056,33.357,32.086,31.625999999999998
MIR5195,0.0,0.0,1.139,0.47200000000000003
MKRN3,0.0,0.0,0.0,0.0
AC010619.1,5.096,7.64,6.143,7.581
RTL8B,0.8859999999999999,0.96,2.198,2.517
TRIM33,7.428999999999999,8.047,7.343,7.185
ARPC3P2,0.0,0.0,0.491,0.0
GABRG3,0.0,0.0,0.0,0.0
AC026464.2,0.649,0.636,1.149,1.12
AL354890.1,0.0,0.0,0.18899999999999997,0.157
PBK,22.459,27.758000000000003,40.909,40.459
CAPN9,0.0,0.125,0.0,0.0
OR1C1,0.0,0.0,0.0,0.0
AC002472.1,0.0,0.0,0.0,0.0
SNORD113-6,0.0,0.0,0.0,0.0
S100A14,37.074,41.869,36.714,36.830999999999996
DSCC1,9.472999999999999,8.533999999999999,7.056,7.722
UQCRC1,49.861999999999995,45.967,64.846,66.89699999999999
AC009948.3,0.332,0.12,0.19399999999999998,0.804
LINC02611,0.0,0.0,0.0,0.0
EPC1,7.197,5.642,2.419,2.447
RNU7-194P,0.0,0.0,0.0,0.0
MIR6811,0.0,0.0,0.0,0.0
AC080078.2,0.485,0.0,0.0,0.0
RF00045,0.0,0.0,0.0,0.0
SNORD14A,4.931,7.122000000000001,3.5980000000000003,2.9810000000000003
OPHN1,4.2989999999999995,4.407,2.129,2.18
PYCARD-AS1,0.205,0.29600000000000004,0.06,0.149
ALG9-IT1,0.0,0.0,0.0,0.0
PJVK,0.355,0.128,0.467,0.215
NOC2L,21.304000000000002,22.285,24.465999999999998,24.774
AC087672.2,0.0,0.0,0.0,0.0
AC091060.1,0.381,0.22899999999999998,0.35200000000000004,0.43
FBXO28,18.3,18.49,17.305,15.932
SYCE3,0.0,0.331,0.0,0.111
CCNJP1,0.0,0.0,0.0,0.0
AL020997.1,3.8569999999999998,3.714,5.816,5.13
GTF2IP22,0.0,0.0,0.0,0.0
ITGB8,20.993000000000002,19.189,19.921,19.629
ZNF91,1.567,1.4769999999999999,1.48,1.16
HNRNPA1P29,0.0,0.0,0.0,0.0
AC104335.1,0.0,0.0,0.0,0.0
RNF13,28.456,29.418000000000003,31.758000000000003,30.535
C16orf90,0.233,0.0,0.0,0.0
AC067805.1,0.0,0.0,0.0,0.0
AC073062.1,0.0,1.068,0.28800000000000003,0.41700000000000004
AC025578.1,0.0,0.0,0.0,0.0
KIAA0513,0.812,0.733,0.6890000000000001,0.6809999999999999
HNRNPA1P12,0.233,0.16899999999999998,0.204,0.16899999999999998
RPL7P45,0.0,0.0,0.0,0.0
TEX10,5.436,5.309,4.543,4.877
IFNA13,0.0,0.0,0.0,0.0
AL133335.1,0.0,0.0,0.0,0.0
SNORD105,0.0,0.0,0.0,0.0
MRPL9P1,0.0,0.0,0.107,0.0
RPL23AP87,0.099,0.0,0.0,0.0
POTEM,0.0,0.0,0.0,0.0
AC089983.1,0.0,0.0,0.0,0.0
PSG8,0.0,0.0,0.0,0.0
PIR,20.365,23.736,24.138,25.483
GCC2-AS1,0.281,1.217,0.32799999999999996,0.611
PAPPA2,0.021,0.0,0.006,0.01
AC106037.1,2.003,0.9640000000000001,0.585,0.9690000000000001
FAHD1,8.934,7.357,13.122,14.067
CHCHD4P4,0.0,0.495,0.2,0.664
LINC00967,0.0,0.0,0.0,0.0
MRTFA,8.236,8.696,6.821000000000001,6.9670000000000005
ERBB4,0.379,0.386,0.589,0.5920000000000001
TLK2,4.324,4.295,1.889,2.015
FBF1,2.084,2.191,1.7690000000000001,1.858
PSAPL1,0.048,0.035,0.013999999999999999,0.0
C1orf112,7.442,7.49,8.84,8.36
MAP1LC3C,0.0,0.13699999999999998,0.0,0.0
KRT8P4,0.0,0.0,0.0,0.0
AC092701.1,0.0,0.0,0.0,0.0
FAM81A,2.135,2.472,3.773,3.8369999999999997
FXYD6P2,0.0,0.0,0.0,0.0
AC133644.3,0.379,0.526,0.5329999999999999,0.653
MTND6P12,0.0,0.0,0.0,0.0
AC010487.3,0.305,0.233,0.314,0.41600000000000004
TMIGD3,0.0,0.0,0.0,0.0
AC037486.1,0.0,0.0,0.0,0.0
TRADD,14.869000000000002,15.882,11.21,12.532
TMSB4XP2,4.274,4.629,8.107000000000001,7.75
AC106782.1,0.0,0.0,0.073,0.1
DMRT1,0.069,0.05,0.0,0.0
PPTC7,17.09,16.815,9.79,8.865
YES1P1,0.0,0.1,0.08,0.1
RF00019,0.0,0.0,0.0,0.0
SAMSN1,0.0,0.062,0.063,0.084
L3HYPDH,3.694,3.386,2.7460000000000004,2.8110000000000004
INSYN2B,0.0,0.0,0.0,0.0
ARHGAP18,35.766999999999996,36.624,35.777,34.319
STARD13,1.953,1.9509999999999998,1.374,1.339
MPL,0.0,0.0,0.08900000000000001,0.049
SNORD37,0.0,0.0,0.992,0.41100000000000003
MED15P8,0.0,0.0,0.0,0.0
B3GALT2,0.0,0.14800000000000002,0.0,0.0
ZC2HC1B,0.0,0.0,0.0,0.0
SMIM8,1.564,1.092,1.2309999999999999,1.4140000000000001
AP005264.6,0.0,0.0,0.0,0.0
RNU6-534P,0.0,0.0,0.0,0.0
AC009237.3,2.344,2.376,3.617,3.2689999999999997
RNU6-833P,0.0,0.0,0.0,0.0
RPL7P41,0.0,0.0,0.0,0.0
AP005264.3,0.0,0.0,0.0,0.0
GCAT,6.185,6.315,11.140999999999998,11.113
TBCCD1,8.65,7.247999999999999,8.546,8.581
PRKCZ,2.2159999999999997,2.5269999999999997,3.2,2.94
AL161668.3,0.11599999999999999,0.0,0.034,0.0
CHN1,0.05,0.055,0.096,0.128
RNA5SP474,0.0,0.0,0.0,0.0
TTI1,20.069000000000003,23.151,20.689,19.834
HMGB1P28,0.0,0.0,0.0,0.0
TAF9,24.997,26.861,31.486,31.92
AC055822.1,0.504,0.0,0.0,0.122
AC010768.1,0.0,0.0,0.0,0.0
GUCY1A1,4.047,5.648,5.735,5.824
KDM5B,5.3660000000000005,4.917,3.6289999999999996,3.523
RNU6-342P,0.0,0.0,0.0,0.0
CNN2,34.889,34.719,34.449,37.259
MME,0.09300000000000001,0.10099999999999999,0.613,0.57
MMAA,0.48,0.584,0.6409999999999999,0.568
ARFRP1,7.649,8.816,6.379,6.85
SMIM4,1.6280000000000001,1.6980000000000002,2.56,1.859
YTHDC1,18.250999999999998,18.294,13.055,13.323
LANCL3,0.327,0.28300000000000003,0.223,0.253
MEI4,0.0,0.031,0.05,0.021
NTRK3-AS1,0.0,0.0,0.0,0.0
MYO1D,6.207000000000001,5.857,10.452,10.581
NODAL,0.0,0.0,0.0,0.0
AC067942.2,0.354,0.256,0.6709999999999999,0.9840000000000001
HNRNPA1P73,0.242,0.175,0.071,0.0
AC092803.2,1.89,1.7919999999999998,0.414,0.6
AC023813.4,0.0,0.0,0.0,0.0
AC007787.2,0.0,0.27,0.109,0.0
DPRXP3,0.7829999999999999,0.0,0.0,0.0
STAMBPL1,1.774,1.794,1.357,1.21
GPT,0.244,0.294,0.33299999999999996,0.217
TMED10P2,0.0,0.265,0.0,0.0
KIFC1,58.093999999999994,55.718,75.139,72.421
Z98884.1,0.0,0.0,0.0,0.0
AC010255.2,0.262,0.0,0.0,0.0
TNFAIP6,5.976,5.547999999999999,3.612,3.99
ABHD17B,10.389000000000001,9.254,7.834,6.472
BRI3P1,0.0,0.0,0.17300000000000001,0.0
AC009137.2,0.0,0.0,0.0,0.085
FAM118B,8.381,6.739,6.428999999999999,5.941
LINC01213,0.0,0.266,0.215,0.17800000000000002
AC011726.2,0.0,0.0,0.0,0.0
CT45A1,0.0,0.0,0.0,0.0
COL27A1,1.858,2.151,3.0660000000000003,2.795
SCYL3,2.803,2.613,2.4730000000000003,2.79
SREBF2,19.688,20.349,41.631,39.524
AC092447.9,0.0,0.0,0.0,0.0
MIR6731,0.0,0.0,0.0,0.0
