genes,H1299_polyA_S2-4h-A,H1299_polyA_S2-4h-B,H1299_polyA_mock-4h-A,H1299_polyA_mock-4h-B
LUZP4P1,0.0,0.0,0.0,0.0
CNOT11,25.17,25.305,25.1,25.022
SNX12,38.917,38.879,38.568000000000005,40.768
SIAH1,2.32,2.153,2.198,2.471
CCDC39,0.005,0.0,0.006999999999999999,0.02
ENOPH1,35.085,35.711,37.296,34.291
ASAH1,1.815,1.81,1.588,1.614
AC020907.3,0.0,0.0,0.0,0.0
RNU6ATAC,0.0,0.0,0.0,0.0
ALG5,7.829,7.154,7.247000000000001,8.144
AC025755.1,0.0,0.0,0.0,0.0
DDX21,127.569,128.07,124.34200000000001,130.421
C6orf99,2.358,2.208,1.6480000000000001,2.855
AC009299.2,4.296,4.94,4.246,3.736
AC138150.2,0.02,0.0,0.0,0.027999999999999997
IGF1R,2.66,2.5989999999999998,2.8569999999999998,2.819
SLC10A5P1,0.0,0.0,0.0,0.0
ADPRHL1,0.523,0.53,0.564,0.6509999999999999
NUP35,7.697,8.89,8.086,8.456
AP005265.1,0.0,0.0,0.0,0.0
TREX2,5.247000000000001,5.468999999999999,6.148,5.08
SNX18P5,0.0,0.0,0.0,0.0
PRDM12,0.23600000000000002,0.15,0.17,0.266
AC137630.3,0.125,0.19,0.358,0.505
ZDHHC17,3.7030000000000003,3.813,4.016,4.1
RAI1,11.734000000000002,11.470999999999998,11.636,11.325
RF00019,0.0,0.0,0.0,0.0
FAM129C,0.006999999999999999,0.0,0.01,0.01
SLC35F3,1.203,1.0979999999999999,1.218,1.203
IFT46,1.318,1.382,1.413,0.932
ACTG1P10,0.0,0.0,0.0,0.0
AL121992.3,0.0,0.0,0.0,0.0
RNU5A-1,0.0,0.0,0.603,0.0
WDR93,0.0,0.0,0.0,0.0
LINC01357,12.300999999999998,9.991,11.685,11.215
OCEL1,1.838,2.3569999999999998,1.431,1.7719999999999998
AURKAP2,0.0,0.0,0.0,0.0
SFR1,5.492999999999999,5.9,6.257000000000001,5.886
PDIA4,77.278,78.043,80.62100000000001,80.92399999999999
LAPTM4BP1,0.141,0.0,0.0,0.0
AC114401.1,0.0,0.0,0.0,0.0
TEDC2,7.742999999999999,7.39,8.712,8.148
PIFO,0.0,0.019,0.018000000000000002,0.05
RNU4-62P,0.0,0.0,0.0,0.0
PPP1CB,21.441999999999997,21.24,20.249000000000002,21.116
INCA1,0.785,1.004,0.496,1.0170000000000001
PITX3,0.034,0.10400000000000001,0.049,0.0
AC092933.1,0.0,0.079,0.0,0.0
AC010904.1,0.0,0.0,0.0,0.0
RPS15AP1,11.729000000000001,12.341,9.845,10.270999999999999
SMIM36,0.0,0.0,0.0,0.0
RNU4ATAC11P,0.0,0.0,0.0,0.0
AL033527.3,0.040999999999999995,0.124,0.11699999999999999,0.11
NCAPH,14.684000000000001,14.450999999999999,14.597000000000001,14.333
HOXC9,6.565,7.718,5.91,6.303
INSL3,0.0,0.08,0.076,0.0
DDN,3.8360000000000003,4.067,3.7430000000000003,3.779
AC106876.1,0.0,0.0,0.0,0.0
CLCA4-AS1,0.0,0.0,0.0,0.0
LINC02266,0.0,0.0,0.0,0.0
AC073359.2,0.0,0.0,0.0,0.0
PCF11,6.388,6.55,6.2170000000000005,6.47
FAM182B,0.0,0.0,0.018000000000000002,0.017
EPGN,0.0,0.0,0.0,0.0
HMGN2P31,0.0,0.0,0.256,0.0
TAS1R1,0.018000000000000002,0.027000000000000003,0.0,0.0
AL390961.1,0.0,0.0,0.0,0.0
AC103705.1,0.0,0.0,0.0,0.0
PARD3-AS1,0.0,0.24600000000000002,0.23199999999999998,0.218
MYOG,0.0,0.0,0.0,0.0
AL133330.1,0.97,1.476,1.4909999999999999,1.122
GRAMD4P3,0.0,0.0,0.0,0.0
CMTM5,0.0,0.0,0.0,0.0
AC087633.1,0.0,0.0,0.0,0.0
AC100849.2,0.0,0.0,0.0,0.0
UBE2U,0.0,0.04,0.0,0.0
AC236430.1,0.0,0.0,0.0,0.0
RHOXF1P2,0.0,0.0,0.0,0.131
RNU11,0.182,0.0,0.0,0.162
RPL3P7,11.754000000000001,11.638,9.47,9.506
RALA,12.95,13.089,12.085,12.674000000000001
AC022211.4,0.361,0.309,0.324,0.244
RN7SL128P,0.0,0.0,0.0,0.0
TLR5,0.038,0.057999999999999996,0.018000000000000002,0.017
AC136475.5,0.0,0.0,0.0,0.0
OR6S1,0.0,0.0,0.0,0.0
TRIM16,2.496,2.2569999999999997,2.401,2.381
AC005609.3,0.0,0.0,0.0,0.0
SERPINE1,264.442,271.959,250.424,252.24900000000002
MTND1P10,0.0,0.0,0.0,0.0
AC004836.1,0.0,0.0,0.0,0.0
AL031600.3,0.043,0.066,0.0,0.0
AL442071.1,0.087,0.0,0.0,0.0
LAMTOR3,5.261,5.545,5.126,5.186
KCNMA1,2.2569999999999997,2.231,2.238,2.1630000000000003
GRAMD2A,0.36200000000000004,0.298,0.266,0.251
LINC01993,0.0,0.0,0.0,0.0
LINC00550,0.0,0.0,0.0,0.0
AC111194.1,0.0,0.0,0.0,0.0
SLFN11,0.024,0.037000000000000005,0.0,0.0
USP43,2.092,2.278,2.533,2.02
RPL30,234.707,228.171,222.483,224.71
MIR3691,0.0,0.0,0.0,0.0
RSF1,5.61,5.782,5.767,5.531000000000001
AC010320.1,0.084,0.0,0.0,0.0
MTND4LP14,0.0,0.0,0.0,0.0
PRCD,0.0,0.0,0.013000000000000001,0.012
LSMEM1,0.348,0.387,0.5670000000000001,0.508
MIR640,0.0,0.0,0.0,0.0
OSTF1,17.458,17.054000000000002,16.184,16.471
MTCH2,37.626999999999995,38.086,36.683,38.024
ARL2BPP6,0.0,0.0,0.0,0.0
AC069499.1,4.026,3.063,3.575,3.7510000000000003
TNPO1P3,0.147,0.139,0.158,0.07400000000000001
HNF4G,0.48700000000000004,0.433,0.27699999999999997,0.32899999999999996
SNRPD3,24.499000000000002,25.634,23.613000000000003,24.17
IQUB,0.28800000000000003,0.402,0.24100000000000002,0.35600000000000004
AC008443.1,2.386,2.331,1.5530000000000002,2.415
HNRNPMP1,0.0,0.0,0.0,0.0
UVRAG,3.427,3.103,3.678,3.28
JPH1,7.9079999999999995,7.537000000000001,8.325,8.247
RPL12P35,0.0,0.0,0.0,0.133
MIR4669,0.0,0.0,0.0,0.0
AL591846.1,42.364,49.891999999999996,42.349,44.547
LINC02056,0.0,0.0,0.0,0.0
AC023310.4,0.075,0.0,0.0,0.0
AL441943.1,0.0,0.0,0.0,0.0
ENTPD1,0.017,0.021,0.015,0.018000000000000002
AP003071.4,0.0,0.0,0.0,0.0
LRRC37BP1,1.785,1.591,1.547,1.66
AL357673.2,0.0,0.0,0.0,0.0
PUS3,12.062999999999999,12.669,9.367,11.431
LINC01176,0.179,0.272,0.299,0.161
RF00019,0.0,0.0,0.0,0.0
PFN1P12,0.0,0.0,0.0,0.0
AL132875.1,0.0,0.0,0.0,0.0
LPGAT1,4.546,4.375,4.308,4.388999999999999
AC011405.1,0.0,0.0,0.0,0.0
UNC13C,0.0,0.0,0.0,0.0
AC107983.1,0.23199999999999998,0.0,0.33299999999999996,0.313
BOLA3P1,0.0,0.0,0.0,0.0
RNU6-317P,0.0,0.0,0.0,0.0
PSAT1P3,1.493,1.27,1.575,1.422
KRT13,0.0,0.0,0.0,0.0
AC092164.1,0.034,0.10300000000000001,0.0,0.046
ABLIM2,0.0,0.012,0.012,0.0
TRBV7-3,0.0,0.0,0.0,0.0
MND1,10.558,10.613,11.07,10.544
AL158196.1,0.0,0.0,0.0,0.0
RN7SL803P,0.0,0.0,0.0,0.0
KCNQ2,0.031,0.076,0.022000000000000002,0.040999999999999995
RNU7-193P,0.0,0.0,0.0,0.0
AC023301.1,0.807,0.909,0.825,0.851
PIGPP3,0.0,0.0,0.0,0.0
LINC00622,0.0,0.0,0.0,0.0
ABHD12,15.209000000000001,15.857000000000001,14.867,14.91
DVL3,12.595,12.392999999999999,13.716,12.695
LRP11,8.589,8.573,8.994,8.89
MIR181A1HG,0.015,0.046,0.022000000000000002,0.02
HEPACAM,0.0,0.0,0.0,0.0
AP001469.2,1.126,1.1420000000000001,1.256,1.013
AL607028.1,0.0,0.0,0.0,0.0
DIAPH2,0.46,0.48200000000000004,0.535,0.648
IL36G,0.0,0.0,0.0,0.0
MIR6809,0.0,0.0,0.0,0.0
NMT2,4.553999999999999,5.072,4.868,5.0569999999999995
LINC02341,0.026000000000000002,0.0,0.0,0.0
RN7SL116P,0.0,0.0,0.0,0.0
AL136379.1,0.0,0.055999999999999994,0.0,0.0
RNU6ATAC10P,0.0,0.0,0.0,0.593
ARF4P3,0.0,0.0,0.0,0.0
AC008635.1,0.0,0.132,0.0,0.11699999999999999
GIP,0.068,0.0,0.098,0.092
STEAP3-AS1,0.106,0.161,0.065,0.061
AL162726.3,0.0,0.0,0.0,0.0
TMEM191B,0.071,0.036000000000000004,0.034,0.159
AL121782.1,0.0,0.0,0.0,0.0
AC027796.1,0.0,0.145,0.13699999999999998,0.257
MTND6P3,0.0,0.0,0.0,0.0
AC139365.1,0.0,0.0,0.0,0.0
AL365181.3,1.12,0.991,1.021,1.103
AC093579.1,0.0,0.0,0.0,0.0
TMEM131L,2.1519999999999997,2.369,2.343,2.616
THG1L,6.086,6.735,6.186,6.983
RHBDL3,0.025,0.0,0.0,0.023
SLC10A4,12.192,13.212,13.415999999999999,11.536
YWHAZP4,0.138,0.315,0.099,0.18600000000000003
DACH2,0.0,0.0,0.0,0.0
AC068616.1,0.0,0.0,0.0,0.0
DUXAP1,0.0,0.0,0.0,0.0
STAC,5.337999999999999,5.489,5.62,5.766
RNA5SP273,0.0,0.0,0.0,0.0
MIR6738,1.525,4.06,3.281,1.5430000000000001
RXRA,0.9179999999999999,1.0,1.087,0.963
PPIAP79,0.0,0.0,0.0,0.0
MKNK1,2.343,2.516,2.589,2.537
MROH2A,0.0,0.013000000000000001,0.0,0.0
STK4-AS1,0.26,0.18,0.16899999999999998,0.159
SLC4A4,0.235,0.13,0.2,0.209
UTY,0.005,0.0,0.0,0.0
AC108667.1,0.0,0.0,0.0,0.0
LRP1-AS,0.0,0.0,0.0,0.0
ZNF773,0.71,0.607,0.611,0.701
GGA3,7.289,7.513,8.548,7.981
PPP1R32,0.152,0.031,0.175,0.17800000000000002
ADH5P3,0.0,0.0,0.0,0.0
FAM21FP,0.187,0.142,0.134,0.252
AC133065.1,0.0,0.0,0.0,0.0
WRN,2.134,2.162,2.4930000000000003,2.378
AC118755.2,0.9209999999999999,1.051,0.66,0.621
AC020907.5,0.0,0.038,0.0,0.0
STX17-AS1,0.35600000000000004,0.406,0.255,0.24
AC021860.1,0.0,0.0,0.0,0.0
AC007785.3,0.0,0.0,0.0,0.085
AC022137.2,0.0,0.0,0.0,0.0
CYP4F25P,0.0,0.0,0.0,0.0
AP000317.1,0.111,0.231,0.0,0.027000000000000003
AC090735.1,0.0,0.0,0.14300000000000002,0.135
AC008264.1,0.0,0.0,0.0,0.0
AC013394.1,3.1430000000000002,2.885,3.216,3.08
MIR1295A,0.0,0.0,0.0,0.0
TRMT112P3,0.0,0.0,0.0,0.0
MPC2,15.794,16.547,16.078,15.398
AC009226.1,0.589,0.46299999999999997,0.327,0.308
MIR3181,0.0,0.0,0.0,0.902
NAT8B,0.0,0.0,0.0,0.0
AC078778.1,0.0,0.0,0.0,0.0
RNU2-68P,0.0,0.0,0.0,0.0
ADAM21,0.092,0.027999999999999997,0.026000000000000002,0.07400000000000001
AVEN,13.499,13.0,13.914000000000001,14.235
BCKDHA,14.745,13.324000000000002,14.52,15.252
MYL3,0.0,0.0,0.0,0.0
CCDC38,0.03,0.06,0.013999999999999999,0.09300000000000001
SLA2,0.053,0.027000000000000003,0.0,0.0
ASB18,0.0,0.0,0.0,0.012
PQLC2,11.915,11.581,11.96,11.912
AC069061.2,0.0,0.0,0.0,0.0
FAM85B,0.0,0.0,0.0,0.0
RF00017,0.0,0.0,0.0,0.0
AC013565.3,0.0,0.0,0.0,0.0
ADAT3,6.252000000000001,6.867999999999999,5.843,6.075
AC012493.1,0.0,0.0,0.0,0.087
OR7E106P,0.0,0.0,0.0,0.0
RNF185-AS1,0.0,0.0,0.0,0.0
SEC23A,9.583,8.83,9.027000000000001,9.267000000000001
PCAT7,0.777,0.943,0.818,0.892
NUS1,24.638,24.705,23.656,25.160999999999998
CICP27,0.0,0.0,0.0,0.0
AC084365.2,0.0,0.0,0.0,0.0
PLIN4,0.0,0.011000000000000001,0.022000000000000002,0.040999999999999995
CX3CR1,0.0,0.0,0.0,0.0
UGT2B28,0.0,0.0,0.0,0.0
RBM25,33.957,37.126,34.352,34.388000000000005
HTR3C2P,0.0,0.0,0.0,0.0
AL121827.2,0.0,0.0,0.0,0.0
INSL6,0.0,0.0,0.0,0.0
MLLT6,5.056,4.734,5.022,5.063
PRR9,0.0,0.0,0.0,0.0
AF129075.1,0.43,0.374,0.353,0.083
LCP2,0.0,0.0,0.0,0.0
CNOT7P2,0.059000000000000004,0.0,0.0,0.0
DAPK1,0.022000000000000002,0.008,0.055,0.015
HSPA8P19,0.0,0.0,0.0,0.0
TEX26-AS1,0.0,0.0,0.0,0.0
RPL7L1P3,0.071,0.0,0.102,0.0
AL590302.1,0.0,0.0,0.0,0.0
P2RX1,0.0,0.0,0.0,0.0
DOLPP1,18.072,17.680999999999997,17.637999999999998,18.090999999999998
C11orf45,0.28600000000000003,0.297,0.205,0.263
HIST1H2BL,0.1,0.152,0.574,0.27
CDNF,0.172,0.174,0.08199999999999999,0.155
AL451069.1,0.154,0.35100000000000003,0.0,0.312
TIMM9P1,0.0,0.0,0.0,0.0
AC091198.1,0.0,0.0,0.0,0.0
AP000432.1,0.0,0.0,0.0,0.0
REV3L,7.92,7.9110000000000005,7.999,8.392999999999999
AL358852.1,0.423,0.41,0.166,0.363
LINC00894,0.015,0.047,0.044000000000000004,0.042
SLC10A7,0.562,0.555,0.544,0.601
SLC47A1,1.399,1.298,1.138,1.278
CCDC160,0.0,0.083,0.0,0.0
FAM174B,0.18600000000000003,0.19899999999999998,0.204,0.28
AL583722.4,0.0,0.0,0.0,0.0
AC098862.1,0.0,0.0,0.0,0.0
AC009309.1,2.121,2.582,2.434,2.147
IMMP1LP2,0.0,0.0,0.0,0.0
AC008149.1,0.37200000000000005,0.99,0.267,0.376
OR11H12,0.0,0.0,0.0,0.0
RBM6,13.328,14.036,13.860999999999999,13.43
MYD88,2.336,2.3819999999999997,2.351,2.3930000000000002
MAGEB6,0.0,0.0,0.0,0.0
CSE1L-AS1,0.175,0.134,0.252,0.11800000000000001
CA2,4.011,4.402,4.15,4.592
ISG20,0.483,0.48700000000000004,0.547,0.395
ZNF34,2.657,2.7060000000000004,2.6460000000000004,2.755
PSMC1P4,0.037000000000000005,0.0,0.0,0.0
VPS26A,14.552,14.220999999999998,13.544,13.602
MAN1B1-DT,1.85,1.943,2.281,2.005
AC133540.1,0.0,0.0,0.0,0.129
UNC93B3,0.0,0.0,0.0,0.0
OR2W4P,0.0,0.0,0.0,0.0
AL162595.2,0.0,0.0,0.0,0.0
KRT17P6,0.0,0.0,0.0,0.0
AC016405.3,0.057,0.0,0.0,0.0
AC026412.3,0.028999999999999998,0.0,0.0,0.0
AC019080.1,0.35,0.331,0.35100000000000003,0.436
AL117336.2,0.518,0.736,0.446,0.18600000000000003
YWHAB,70.487,75.036,73.68,74.908
AC008760.2,0.0,0.0,0.0,0.0
AC020910.4,2.0780000000000003,0.825,1.037,1.7069999999999999
GPC2,3.535,3.367,3.6660000000000004,3.7569999999999997
AC008626.1,0.0,0.0,0.0,0.0
VBP1,41.81399999999999,43.254,40.887,42.121
FNBP4,8.854,9.583,8.979,9.377
HCLS1,0.01,0.015,0.0,0.0
FDPSP4,0.0,0.071,0.0,0.0
SNX21,8.135,7.191,7.327999999999999,6.957999999999999
AP1B1,22.011999999999997,22.163,21.493000000000002,21.853
RNU6-60P,0.0,0.0,0.68,0.0
ENOSF1,6.296,6.505,6.894,6.462000000000001
TAS2R16,0.0,0.0,0.0,0.0
HYAL6P,0.0,0.0,0.0,0.0
AC017037.4,0.0,0.0,0.0,0.0
LDHAP1,0.0,0.0,0.0,0.0
SLCO1B7,0.0,0.026000000000000002,0.0,0.012
TPCN1,3.818,3.19,4.053999999999999,3.8169999999999997
MRPL58,25.23,22.311999999999998,24.066999999999997,23.766
MYO10,6.999,6.865,7.308,7.044
KANK3,0.136,0.392,0.078,0.23800000000000002
AC023632.2,0.191,0.207,0.039,0.221
NUP188,44.479,44.371,45.50899999999999,44.6
AL139327.1,0.0,0.0,0.0,0.0
HELB,1.238,1.178,1.263,1.3980000000000001
FO681491.1,0.0,0.0,0.0,0.0
ITM2C,26.549,27.596999999999998,27.107,24.755
ZNF672,10.759,10.498,10.308,9.995
ATP5F1D,49.568000000000005,48.59,51.379,48.562
E2F7,8.693,9.11,9.634,9.575
AC091925.2,0.191,0.0,0.0,0.0
SMIM31,0.0,0.0,0.022000000000000002,0.0
AL023973.1,0.0,0.0,0.0,0.0
HSPB7,0.0,0.0,0.0,0.017
MIR595,0.0,0.0,0.0,0.0
HMGB3P22,0.11800000000000001,0.18,0.0,0.39899999999999997
AC015802.3,0.0,0.0,0.0,0.0
AC026401.1,0.0,0.0,0.0,0.0
KIF7,1.381,1.347,1.521,1.5619999999999998
AC023050.2,0.0,0.0,0.0,0.0
NR0B1,2.591,2.426,2.542,2.6
ZNF229,9.799,10.434000000000001,9.113999999999999,9.312000000000001
AC022400.7,2.18,2.195,2.388,2.2119999999999997
AL024498.1,0.265,0.10099999999999999,0.19,0.26899999999999996
ARMC12,0.344,0.366,0.395,0.18600000000000003
RNF148,0.078,0.29600000000000004,0.055999999999999994,0.105
AL512283.1,0.247,0.054000000000000006,0.10099999999999999,0.19
ANKRD30BP1,0.0,0.0,0.0,0.0
AC244517.2,0.184,0.14,0.132,0.062
IGHE,0.0,0.0,0.0,0.0
ATG13,12.181,12.248,11.815999999999999,12.779000000000002
LINC01751,0.0,0.0,0.0,0.0
AC068831.2,0.0,0.0,0.0,0.0
LINC00375,0.0,0.0,0.0,0.0
AL136380.1,0.301,0.917,0.43200000000000005,0.406
EBAG9P1,0.09,0.13699999999999998,0.129,0.121
AC006254.2,0.0,0.0,0.0,0.0
SCLY,1.555,1.443,1.4669999999999999,1.5319999999999998
LEXM,0.0,0.0,0.0,0.0
SPDYA,4.769,4.497,4.4910000000000005,4.602
AC079089.2,0.0,0.0,0.0,0.0
GIMAP5,0.0,0.0,0.0,0.011000000000000001
AL662884.4,0.877,0.621,0.772,0.575
MRPL40P1,0.081,0.24600000000000002,0.11599999999999999,0.109
RNU6-501P,0.0,0.0,0.0,0.0
MIR210HG,0.042,0.064,0.0,0.113
FAM110A,10.808,10.418,11.956,11.875
TMEM155,0.0,0.0,0.0,0.0
PCDHA9,0.046,0.031,0.04,0.044000000000000004
AL121904.1,0.036000000000000004,0.0,0.052000000000000005,0.0
PPIAP71,0.099,0.0,0.142,0.0
MCM8-AS1,0.05,0.0,0.0,0.0
RAB43P1,0.9940000000000001,1.639,1.188,1.341
OR8B1P,0.0,0.0,0.0,0.0
RF01684,1.284,3.907,3.6839999999999997,3.465
AL033539.1,0.0,0.0,0.0,0.0
LINC01963,3.301,3.0660000000000003,3.2460000000000004,3.409
TCL6,0.0,0.0,0.0,0.0
AC007382.1,0.494,0.539,0.48100000000000004,0.541
IGLL5,0.0,0.0,0.0,0.0
LTV1,78.314,77.283,74.71,76.811
GVQW3,0.156,0.17600000000000002,0.153,0.156
MYL12BP1,0.48100000000000004,0.732,1.242,1.169
AL450304.2,0.0,0.0,0.0,0.0
ISLR,0.0,0.0,0.0,0.0
RF00588,0.0,0.0,0.0,0.0
LINC02666,0.049,0.07400000000000001,0.0,0.0
SMG5,82.87899999999999,82.74799999999999,80.558,81.472
RNU6-212P,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
PRR22,5.882999999999999,5.4079999999999995,6.037999999999999,6.085
TMEM186,4.75,4.518,5.146,4.273
CCNL2,14.742,15.005999999999998,17.923,15.937000000000001
SMIM1,0.348,0.9840000000000001,0.285,0.40299999999999997
IGHV3-62,0.0,0.0,0.0,0.0
AC092115.1,28.881999999999998,28.17,28.904,30.381
FDPSP5,0.0,0.07,0.066,0.0
HOXC-AS3,0.282,0.31,0.45,0.48700000000000004
AC008591.1,0.055,0.084,0.0,0.0
RUFY2,2.818,2.682,2.6839999999999997,2.67
AC106886.3,0.08900000000000001,0.271,0.0,0.0
MIR1257,0.20800000000000002,0.0,0.0,0.0
RPL7P1,55.57899999999999,46.71,52.562,50.851000000000006
PRL,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
MRPL14,65.916,63.145,61.505,60.33
TRAPPC4,9.158999999999999,8.211,8.51,8.998
AP001893.1,1.482,2.153,1.837,1.455
TNPO1P1,0.257,0.326,0.308,0.231
NR2F1-AS1,0.348,0.317,0.22699999999999998,0.273
AC078909.2,0.0,0.0,0.17600000000000002,0.0
SPDYE1,0.0,0.0,0.0,0.0
BICD1P1,0.0,0.0,0.0,0.0
AC099684.1,0.0,0.0,0.0,0.0
IPMKP1,0.0,0.0,0.08199999999999999,0.154
AC005779.2,1.286,1.2819999999999998,2.227,1.197
FBXL18,8.234,8.068999999999999,8.238,7.945
NMRK2,0.0,0.0,0.0,0.0
AC108136.1,0.0,0.0,0.0,0.0
KRT18P48,0.0,0.0,0.08199999999999999,0.0
AL021155.2,0.0,0.0,0.0,0.0
GOLPH3,21.866999999999997,21.93,19.552,20.192
PMS2P9,0.253,0.36,0.408,0.5329999999999999
KIAA0895LP1,0.0,0.0,0.0,0.0
SPAG1,17.131,16.889,16.504,17.048
TMEM208,20.039,18.861,20.523000000000003,18.936
RNU6-951P,0.0,0.0,0.0,0.0
MIR449C,0.0,0.0,0.0,0.0
AC112229.3,0.0,0.0,0.0,0.0
AC093298.1,0.019,0.0,0.0,0.026000000000000002
AP002360.3,0.406,0.46299999999999997,0.0,0.0
ZNF623,7.0729999999999995,7.2620000000000005,6.523,6.67
OR6D1P,0.0,0.0,0.012,0.011000000000000001
AC022107.1,1.3559999999999999,1.7280000000000002,1.6059999999999999,1.766
CREBBP,5.797999999999999,5.712000000000001,5.891,5.975
LINC00315,0.0,0.0,0.0,0.0
AC007663.2,0.0,0.0,0.0,0.0
SPSB4,0.0,0.0,0.0,0.0
HIP1R,7.692,8.325,8.561,8.164
CROCCP2,4.434,4.681,4.619,4.95
P2RY8,0.0,0.0,0.015,0.015
AC011476.2,2.7439999999999998,3.68,3.0010000000000003,3.2110000000000003
MTATP6P2,0.0,0.0,0.0,0.0
AC006115.2,0.053,0.055999999999999994,0.051,0.048
AC011379.2,0.008,0.0,0.0,0.011000000000000001
AL162730.1,0.0,0.0,0.0,0.0
AP001816.1,1.6669999999999998,1.3159999999999998,1.86,2.583
AC104164.1,0.0,0.0,0.0,0.0
HLA-DMA,0.11599999999999999,0.059000000000000004,0.069,0.235
P2RX6P,0.0,0.0,0.0,0.0
CBR1,21.964000000000002,22.484,24.739,22.41
AP003108.3,0.098,0.05,0.078,0.059000000000000004
AL590714.1,0.9009999999999999,1.7630000000000001,0.9229999999999999,1.5630000000000002
RAB6A,16.153,15.284,15.539000000000001,15.194
NAA60,4.468999999999999,4.574,4.593999999999999,5.088
HIST1H2AK,0.49700000000000005,0.945,0.35600000000000004,1.508
SRPK2P,0.08900000000000001,0.135,0.0,0.359
HYPK,7.479,7.821000000000001,7.817,7.537999999999999
LRRC3-DT,0.0,0.0,0.0,0.0
AL590627.1,0.0,0.0,0.0,0.0
FAM227B,0.259,0.555,0.326,0.23
RN7SL446P,0.0,0.0,0.0,0.0
AC055811.3,0.142,0.0,0.102,0.096
JAGN1,18.271,18.590999999999998,20.16,18.149
ANKRD33,0.0,0.0,0.0,0.0
ZNF286B,0.41,0.45399999999999996,0.517,0.408
AC115989.1,0.0,0.0,0.0,0.0
AC022816.1,0.0,0.0,0.0,0.0
AC136475.1,0.10300000000000001,0.0,0.07400000000000001,0.07
LIG3,3.165,3.115,3.4019999999999997,3.389
SERPINA7,0.0,0.0,0.0,0.0
UBR5-AS1,0.953,0.82,1.159,0.8390000000000001
SLC25A38,18.195999999999998,16.75,16.825,17.09
NGFR,0.047,0.036000000000000004,0.034,0.032
ADGRF5,0.0,0.0,0.0,0.0
PIP,0.0,0.0,0.0,0.0
FAM206BP,0.0,0.13699999999999998,0.0,0.0
AC106858.1,0.0,0.0,0.0,0.0
AC018638.7,0.044000000000000004,0.2,0.063,0.0
AC126471.1,0.0,0.0,0.0,0.0
LINC00982,0.0,0.0,0.0,0.0
AC135279.3,0.149,0.057,0.053,0.0
AC087369.1,0.0,0.0,0.0,0.0
HSFX4,0.0,0.0,0.0,0.0
HNRNPCL4,0.0,0.0,0.0,0.0
MASP2,0.046,0.07,0.040999999999999995,0.015
ZNF462,3.4739999999999998,3.697,3.623,3.824
NBPF5P,0.106,0.092,0.087,0.16399999999999998
MIR6802,7.13,6.853,7.537000000000001,6.077000000000001
FUT8-AS1,0.706,0.635,0.552,0.866
AC007216.3,0.522,0.596,0.094,0.5720000000000001
OR6C5P,0.0,0.0,0.0,0.0
HNRNPCP10,0.0,0.084,0.0,0.0
RAVER1,21.079,20.791999999999998,22.273000000000003,21.314
SPINK2,0.0,0.0,0.0,0.0
GABRA5,0.013999999999999999,0.0,0.0,0.0
AC143336.1,0.0,0.0,0.0,0.0
SCML2P2,0.271,0.275,0.13,0.488
AC079781.5,17.656,17.011,17.689,18.273
LINC01521,1.281,1.1840000000000002,1.4409999999999998,1.22
ADCY8,0.0,0.0,0.0,0.0
HNRNPA1P19,0.0,0.0,0.0,0.0
RPS3AP41,0.0,0.0,0.0,0.0
AC005831.1,0.201,0.087,0.124,0.349
AF201337.1,12.849,11.414000000000001,13.474,12.41
AC012181.2,0.162,0.247,0.29100000000000004,0.21899999999999997
THOC7,19.861,19.398,20.689,19.498
LYVE1,0.0,0.0,0.0,0.0
LINC02627,0.0,0.0,0.0,0.0
AC092301.1,0.0,0.0,0.0,0.0
GTF3AP1,0.0,0.0,0.0,0.0
HMGB1P8,0.72,1.0170000000000001,0.44299999999999995,0.6940000000000001
RNU6-905P,0.0,0.0,0.0,0.0
EPB41L4B,1.554,1.5830000000000002,1.5190000000000001,1.571
CU633906.1,0.0,0.0,0.0,0.023
AC067960.1,0.0,0.0,0.0,0.0
AL391497.1,0.0,0.136,0.0,0.0
PI4KAP2,0.581,0.5760000000000001,0.59,0.449
ZEB1,3.931,4.12,3.997,4.018
DOCK9,1.248,1.167,1.3130000000000002,1.382
ADAM17,8.328,8.259,8.412,8.096
LMX1B,0.05,0.076,0.096,0.068
RAB3IL1,0.512,0.46299999999999997,0.7120000000000001,0.54
RNU6-1112P,0.0,0.0,0.0,0.0
ZDHHC20P1,0.0,0.0,0.0,0.0
DESI2,18.839000000000002,19.492,19.17,19.486
NUDT21,30.745,32.049,30.686999999999998,31.506999999999998
TRAIP,6.9270000000000005,6.124,7.34,6.723
TRPM6,1.061,1.236,1.028,1.167
ZMAT5,4.467,4.269,4.899,4.382
AC007308.1,0.0,0.0,0.0,0.0
ASGR2,0.02,0.0,0.0,0.0
RF00019,0.0,0.773,0.0,0.0
BLID,0.424,0.431,0.447,0.191
MIF,163.424,155.189,161.31,151.28
RN7SL7P,0.0,0.0,0.0,0.0
RF00017,0.34600000000000003,0.263,0.0,0.0
NSMCE1-DT,0.134,0.045,0.086,0.081
AC005281.1,0.0,0.0,0.0,0.0
AC009779.4,0.0,0.122,0.0,0.32299999999999995
RNA5SP465,0.0,0.0,0.0,0.0
TEX12,0.0,0.064,0.273,0.085
UGT2B17,0.0,0.0,0.0,0.0
