"","SYMBOL","GENEID","len"
"19659","DHX16","ENSG00000233418",4008
"19660","DHX16","ENSG00000233561",4008
"19661","PPP1R18","ENSG00000146112",4599
"19662","PPP1R18","ENSG00000206485",4599
"19663","PPP1R18","ENSG00000225060",4599
"19664","PPP1R18","ENSG00000229998",4599
"19665","PPP1R18","ENSG00000230341",4599
"19666","PPP1R18","ENSG00000231247",4599
"19667","PPP1R18","ENSG00000234000",4599
"19668","PPP1R18","ENSG00000236428",1111
"19669","NRM","ENSG00000137404",2045
"19670","NRM","ENSG00000206484",2045
"19671","NRM","ENSG00000228854",2045
"19672","NRM","ENSG00000228867",2045
"19673","NRM","ENSG00000234809",2045
"19674","NRM","ENSG00000235773",2045
"19675","NRM","ENSG00000236843",2045
"19676","MDC1","ENSG00000137337",7622
"19677","MDC1","ENSG00000206481",7981
"19678","MDC1","ENSG00000224587",8064
"19679","MDC1","ENSG00000225589",8064
"19680","MDC1","ENSG00000228575",8064
"19681","MDC1","ENSG00000231135",8064
"19682","MDC1","ENSG00000234012",8064
"19683","MDC1","ENSG00000237095",8064
"19684","TUBB","ENSG00000183311",3360
"19685","TUBB","ENSG00000196230",3208
"19686","TUBB","ENSG00000224156",3359
"19687","TUBB","ENSG00000227739",3359
"19688","TUBB","ENSG00000229684",3359
"19689","TUBB","ENSG00000232421",3359
"19690","TUBB","ENSG00000232575",3359
"19691","TUBB","ENSG00000235067",3359
"19692","FLOT1","ENSG00000137312",3185
"19693","FLOT1","ENSG00000206379",3186
"19694","FLOT1","ENSG00000206480",3186
"19695","FLOT1","ENSG00000223654",678
"19696","FLOT1","ENSG00000224740",2020
"19697","FLOT1","ENSG00000230143",3187
"19698","FLOT1","ENSG00000232280",3186
"19699","FLOT1","ENSG00000236271",3093
"19700","IER3","ENSG00000137331",1350
"19701","IER3","ENSG00000206478",1356
"19702","IER3","ENSG00000227231",1356
"19703","IER3","ENSG00000230128",1356
"19704","IER3","ENSG00000235030",1356
"19705","IER3","ENSG00000237155",1356
"19706","DDR1","ENSG00000137332",5689
"19707","DDR1","ENSG00000204580",9122
"19708","DDR1","ENSG00000215522",5689
"19709","DDR1","ENSG00000223680",2450
"19710","DDR1","ENSG00000229767",945
"19711","DDR1","ENSG00000230456",5651
"19712","DDR1","ENSG00000234078",5689
"19719","GTF2H4","ENSG00000213780",2330
"19720","GTF2H4","ENSG00000221974",2353
"19721","GTF2H4","ENSG00000226384",2353
"19722","GTF2H4","ENSG00000233149",2353
"19723","GTF2H4","ENSG00000234370",2353
"19724","GTF2H4","ENSG00000236895",2353
"19725","VARS2","ENSG00000137411",6467
"19726","VARS2","ENSG00000206476",6477
"19727","VARS2","ENSG00000223494",6473
"19728","VARS2","ENSG00000234032",6475
"19729","SFTA2","ENSG00000196260",1199
"19730","SFTA2","ENSG00000206465",691
"19731","SFTA2","ENSG00000224246",691
"19732","SFTA2","ENSG00000225454",691
"19733","SFTA2","ENSG00000230072",691
"19734","SFTA2","ENSG00000237814",691
"19735","DPCR1","ENSG00000168631",5681
"19736","DPCR1","ENSG00000229284",3573
"19737","DPCR1","ENSG00000232251",3573
"19738","DPCR1","ENSG00000232308",3573
"19739","DPCR1","ENSG00000257232",2695
"19740","MUC21","ENSG00000204544",3793
"19741","MUC22","ENSG00000261272",6019
"19742","HCG22","ENSG00000225629",2183
"19743","HCG22","ENSG00000227974",1671
"19744","HCG22","ENSG00000228147",2212
"19745","HCG22","ENSG00000228789",2211
"19746","HCG22","ENSG00000229501",2184
"19747","HCG22","ENSG00000237093",2180
"19748","HCG22","ENSG00000237894",2183
"19749","HCG22","ENSG00000238234",2184
"19750","C6orf15","ENSG00000204542",1156
"19751","C6orf15","ENSG00000206461",1140
"19752","C6orf15","ENSG00000224105",1140
"19753","C6orf15","ENSG00000225543",1140
"19754","C6orf15","ENSG00000229432",1140
"19755","C6orf15","ENSG00000231624",1140
"19756","PSORS1C1","ENSG00000204540",5781
"19757","PSORS1C1","ENSG00000206458",4683
"19758","PSORS1C1","ENSG00000231094",4688
"19759","PSORS1C1","ENSG00000233439",4688
"19760","PSORS1C1","ENSG00000233734",4688
"19761","PSORS1C1","ENSG00000235487",4627
"19762","CDSN","ENSG00000137197",2549
"19763","CDSN","ENSG00000204539",2555
"19764","CDSN","ENSG00000206460",2549
"19765","CDSN","ENSG00000237114",2503
"19766","CDSN","ENSG00000237123",2536
"19767","CDSN","ENSG00000237165",2549
"19768","PSORS1C2","ENSG00000204538",868
"19769","PSORS1C2","ENSG00000206459",1151
"19770","PSORS1C2","ENSG00000224544",1152
"19771","PSORS1C2","ENSG00000227246",1152
"19772","PSORS1C2","ENSG00000232127",1152
"19773","PSORS1C2","ENSG00000234605",1152
"19774","CCHCR1","ENSG00000204536",5182
"19775","CCHCR1","ENSG00000206355",4556
"19776","CCHCR1","ENSG00000206457",4556
"19777","CCHCR1","ENSG00000223533",4556
"19778","CCHCR1","ENSG00000224180",4556
"19779","CCHCR1","ENSG00000234114",4556
"19780","TCF19","ENSG00000137310",3533
"19781","TCF19","ENSG00000206455",3291
"19782","TCF19","ENSG00000224379",3291
"19783","TCF19","ENSG00000224472",3281
"19784","TCF19","ENSG00000224941",3281
"19785","TCF19","ENSG00000233890",3291
"19786","TCF19","ENSG00000234674",3291
"19787","POU5F1","ENSG00000204531",2885
"19788","POU5F1","ENSG00000206454",1895
"19789","POU5F1","ENSG00000229094",1880
"19790","POU5F1","ENSG00000230336",1880
"19791","POU5F1","ENSG00000233911",1880
"19792","POU5F1","ENSG00000235068",1880
"19793","POU5F1","ENSG00000237582",1895
"19794","PSORS1C3","ENSG00000204528",593
"19795","PSORS1C3","ENSG00000223364",593
"19796","PSORS1C3","ENSG00000224056",593
"19797","PSORS1C3","ENSG00000224744",593
"19798","PSORS1C3","ENSG00000226422",593
"19799","PSORS1C3","ENSG00000230983",593
"19800","PSORS1C3","ENSG00000231450",593
"19801","HCG27","ENSG00000206344",2592
"19802","HCG27","ENSG00000220890",1804
"19803","HCG27","ENSG00000223577",1805
"19804","HCG27","ENSG00000231281",1804
"19805","HCG27","ENSG00000232758",1804
"19806","HCG27","ENSG00000234079",1805
"19807","HCG27","ENSG00000238148",167
"19808","HLA-C","ENSG00000204525",2507
"19809","HLA-C","ENSG00000206435",2590
"19810","HLA-C","ENSG00000206452",2569
"19811","HLA-C","ENSG00000225691",2569
"19812","HLA-C","ENSG00000228299",2569
"19813","HLA-C","ENSG00000233841",2576
"19814","HLA-C","ENSG00000237022",2569
"19815","HLA-B","ENSG00000206450",2704
"19816","HLA-B","ENSG00000223532",2743
"19817","HLA-B","ENSG00000224608",2743
"19818","HLA-B","ENSG00000228964",2704
"19819","HLA-B","ENSG00000232126",2745
"19820","HLA-B","ENSG00000234745",3051
"19821","MICA","ENSG00000183214",3831
"19822","MICA","ENSG00000204520",3851
"19823","MICA","ENSG00000231225",3853
"19824","MICA","ENSG00000233051",3853
"19825","MICA","ENSG00000235233",3835
"19826","HCP5","ENSG00000206337",11058
"19827","HCP5","ENSG00000227429",1464
"19828","HCP5","ENSG00000230389",2544
"19829","HCP5","ENSG00000237105",2544
"19830","MICB","ENSG00000204516",2798
"19831","MICB","ENSG00000206449",2675
"19832","MICB","ENSG00000224378",2683
"19833","MICB","ENSG00000227772",2687
"19834","MICB","ENSG00000231179",2798
"19835","MICB","ENSG00000231372",2503
"19836","MICB","ENSG00000234218",2681
"19837","MICB","ENSG00000238289",2681
"19838","MCCD1","ENSG00000204511",710
"19839","MCCD1","ENSG00000206447",955
"19840","MCCD1","ENSG00000225228",955
"19841","MCCD1","ENSG00000226841",955
"19842","MCCD1","ENSG00000226923",955
"19843","MCCD1","ENSG00000228662",955
"19844","MCCD1","ENSG00000231975",955
"19845","MCCD1","ENSG00000238238",955
"19846","DDX39B","ENSG00000198563",7007
"19847","DDX39B","ENSG00000215425",6913
"19848","DDX39B","ENSG00000225073",6891
"19849","DDX39B","ENSG00000225859",7195
"19850","DDX39B","ENSG00000229496",7211
"19851","DDX39B","ENSG00000230624",7212
"19852","DDX39B","ENSG00000235439",7007
"19853","DDX39B","ENSG00000237889",4790
"19854","ATP6V1G2-DDX39B","ENSG00000254870",2372
"19855","SNORD117","ENSG00000201785",76
"19856","SNORD117","ENSG00000263358",76
"19857","SNORD117","ENSG00000263359",76
"19858","SNORD117","ENSG00000263625",76
"19859","SNORD117","ENSG00000265116",76
"19860","SNORD117","ENSG00000265849",76
"19861","SNORD117","ENSG00000266295",76
"19862","SNORD117","ENSG00000266419",76
"19863","SNORD84","ENSG00000263442",78
"19864","SNORD84","ENSG00000264591",78
"19865","SNORD84","ENSG00000265236",78
"19866","SNORD84","ENSG00000265325",78
"19867","SNORD84","ENSG00000265607",78
"19868","SNORD84","ENSG00000266646",78
"19869","SNORD84","ENSG00000266755",78
"19870","ATP6V1G2","ENSG00000206445",1652
"19871","ATP6V1G2","ENSG00000213760",2147
"19872","ATP6V1G2","ENSG00000226850",1652
"19873","ATP6V1G2","ENSG00000227587",1652
"19874","ATP6V1G2","ENSG00000230900",1652
"19875","ATP6V1G2","ENSG00000234668",1652
"19876","ATP6V1G2","ENSG00000234920",1652
"19877","NFKBIL1","ENSG00000204498",1752
"19878","NFKBIL1","ENSG00000206440",1779
"19879","NFKBIL1","ENSG00000227565",1779
"19880","NFKBIL1","ENSG00000234530",1779
"19881","NFKBIL1","ENSG00000235125",1779
"19882","NFKBIL1","ENSG00000236196",1779
"19883","NFKBIL1","ENSG00000236346",1779
"19884","LTA","ENSG00000173503",1737
"19885","LTA","ENSG00000223919",1737
"19886","LTA","ENSG00000226275",1737
"19887","LTA","ENSG00000226979",1737
"19888","LTA","ENSG00000230279",1737
"19889","LTA","ENSG00000231408",1737
"19890","LTA","ENSG00000238130",1737
"19891","TNF","ENSG00000204490",1676
"19892","TNF","ENSG00000206439",1676
"19893","TNF","ENSG00000223952",1676
"19894","TNF","ENSG00000228321",1676
"19895","TNF","ENSG00000228849",1676
"19896","TNF","ENSG00000228978",1315
"19897","TNF","ENSG00000230108",1676
"19898","TNF","ENSG00000232810",1678
"19899","LTB","ENSG00000204487",926
"19900","LTB","ENSG00000206437",926
"19901","LTB","ENSG00000223448",926
"19902","LTB","ENSG00000227507",1535
"19903","LTB","ENSG00000231314",926
"19904","LTB","ENSG00000236237",926
"19905","LTB","ENSG00000236925",926
"19906","LTB","ENSG00000238114",926
"19907","LST1","ENSG00000204482",2281
"19908","LST1","ENSG00000206433",2296
"19909","LST1","ENSG00000223465",2296
"19910","LST1","ENSG00000226182",2290
"19911","LST1","ENSG00000230791",2294
"19912","LST1","ENSG00000231048",2294
"19913","LST1","ENSG00000234514",2292
"19914","LST1","ENSG00000235915",2294
"19915","NCR3","ENSG00000204475",1233
"19916","NCR3","ENSG00000206430",1212
"19917","NCR3","ENSG00000223833",1211
"19918","NCR3","ENSG00000225211",1212
"19919","NCR3","ENSG00000236315",1212
"19920","NCR3","ENSG00000236979",1212
"19921","NCR3","ENSG00000237103",1212
"19922","NCR3","ENSG00000237808",1211
"19923","AIF1","ENSG00000204472",1243
"19924","AIF1","ENSG00000206428",1320
"19925","AIF1","ENSG00000234836",1320
"19926","AIF1","ENSG00000235588",1320
"19927","AIF1","ENSG00000235985",1320
"19928","AIF1","ENSG00000237727",1320
"19929","PRRC2A","ENSG00000204469",9120
"19930","PRRC2A","ENSG00000206427",9115
"19931","PRRC2A","ENSG00000225164",9115
"19932","PRRC2A","ENSG00000225748",9115
"19933","PRRC2A","ENSG00000226618",9115
"19934","PRRC2A","ENSG00000231370",9115
"19935","PRRC2A","ENSG00000231825",9115
"19936","SNORA38","ENSG00000200816",132
"19937","SNORA38","ENSG00000201042",131
"19938","SNORA38","ENSG00000263879",132
"19939","SNORA38","ENSG00000263994",132
"19940","SNORA38","ENSG00000264153",132
"19941","SNORA38","ENSG00000265754",132
"19942","SNORA38","ENSG00000266004",132
"19943","SNORA38","ENSG00000266847",132
"19944","BAG6","ENSG00000096155",5344
"19945","BAG6","ENSG00000204463",5310
"19946","BAG6","ENSG00000227761",5336
"19947","BAG6","ENSG00000228760",5332
"19948","BAG6","ENSG00000229524",5336
"19949","BAG6","ENSG00000233348",5340
"19950","BAG6","ENSG00000234651",5323
"19951","APOM","ENSG00000204444",1237
"19952","APOM","ENSG00000206409",1237
"19953","APOM","ENSG00000224290",1237
"19954","APOM","ENSG00000226215",1237
"19955","APOM","ENSG00000227567",1237
"19956","APOM","ENSG00000231974",1237
"19957","APOM","ENSG00000235754",1237
"19958","C6orf47","ENSG00000203623",2475
"19959","C6orf47","ENSG00000204439",2481
"19960","C6orf47","ENSG00000226103",2475
"19961","C6orf47","ENSG00000226531",2475
"19962","C6orf47","ENSG00000228177",2476
"19963","C6orf47","ENSG00000228435",2475
"19964","C6orf47","ENSG00000235360",2473
"19965","GPANK1","ENSG00000204438",3243
"19966","GPANK1","ENSG00000206408",3533
"19967","GPANK1","ENSG00000223932",3528
"19968","GPANK1","ENSG00000228605",3533
"19969","GPANK1","ENSG00000232312",3528
"19970","GPANK1","ENSG00000233210",3529
"19971","GPANK1","ENSG00000236011",3528
"19972","CSNK2B","ENSG00000204435",2933
"19973","CSNK2B","ENSG00000206406",4549
"19974","CSNK2B","ENSG00000224398",4549
"19975","CSNK2B","ENSG00000224774",4276
"19976","CSNK2B","ENSG00000228875",4549
"19977","CSNK2B","ENSG00000230700",4277
"19978","CSNK2B","ENSG00000232960",3349
"19979","LY6G5B","ENSG00000239285",2644
"19980","LY6G5B","ENSG00000239497",2644
"19981","LY6G5B","ENSG00000240053",3031
"19982","LY6G5B","ENSG00000240433",2589
"19983","LY6G5B","ENSG00000241132",2644
"19984","LY6G5B","ENSG00000241713",2644
"19985","LY6G5B","ENSG00000244672",2819
"19986","LY6G5C","ENSG00000111971",2828
"19987","LY6G5C","ENSG00000204428",2621
"19988","LY6G5C","ENSG00000206404",2828
"19989","LY6G5C","ENSG00000226404",2828
"19990","LY6G5C","ENSG00000228883",2828
"19991","LY6G5C","ENSG00000231325",2828
"19992","LY6G5C","ENSG00000237495",2828
"19993","ABHD16A","ENSG00000204427",4059
"19994","ABHD16A","ENSG00000206403",3850
"19995","ABHD16A","ENSG00000224552",3850
"19996","ABHD16A","ENSG00000230475",3854
"19997","ABHD16A","ENSG00000231488",3850
"19998","ABHD16A","ENSG00000235676",3850
"19999","ABHD16A","ENSG00000236063",3850
"20006","MIR4646","ENSG00000266776",63
"20007","LY6G6F","ENSG00000204424",920
"20008","LY6G6F","ENSG00000239741",920
"20009","LY6G6F","ENSG00000240008",920
"20010","LY6G6F","ENSG00000240957",920
"20011","LY6G6F","ENSG00000241822",920
"20012","LY6G6F","ENSG00000243003",920
"20013","LY6G6F","ENSG00000243804",920
"20014","LY6G6E","ENSG00000206401",506
"20015","LY6G6E","ENSG00000224708",506
"20016","LY6G6E","ENSG00000226187",506
"20017","LY6G6E","ENSG00000235769",506
"20018","LY6G6E","ENSG00000236210",506
"20019","LY6G6E","ENSG00000237482",506
"20020","LY6G6E","ENSG00000255552",1104
"20021","LY6G6D","ENSG00000206402",1533
"20022","LY6G6D","ENSG00000225993",614
"20023","LY6G6D","ENSG00000226603",1533
"20024","LY6G6D","ENSG00000234443",614
"20025","LY6G6D","ENSG00000235302",614
"20026","LY6G6D","ENSG00000236902",1533
"20027","LY6G6D","ENSG00000244355",614
"20028","LY6G6C","ENSG00000204421",1004
"20029","LY6G6C","ENSG00000206398",1103
"20030","LY6G6C","ENSG00000228250",1103
"20031","LY6G6C","ENSG00000228859",1103
"20032","LY6G6C","ENSG00000235452",1103
"20033","LY6G6C","ENSG00000235925",1103
"20034","LY6G6C","ENSG00000236183",1103
"20035","C6orf25","ENSG00000204420",2937
"20036","C6orf25","ENSG00000206396",2860
"20037","C6orf25","ENSG00000224393",2860
"20038","C6orf25","ENSG00000228090",2861
"20039","C6orf25","ENSG00000230060",2860
"20040","C6orf25","ENSG00000231003",2860
"20041","C6orf25","ENSG00000237459",2860
"20042","DDAH2","ENSG00000206395",2538
"20043","DDAH2","ENSG00000213722",2363
"20044","DDAH2","ENSG00000225635",2538
"20045","DDAH2","ENSG00000226634",2538
"20046","DDAH2","ENSG00000227317",2538
"20047","DDAH2","ENSG00000228128",2538
"20048","DDAH2","ENSG00000233076",2538
"20049","CLIC1","ENSG00000206394",1942
"20050","CLIC1","ENSG00000213719",1942
"20051","CLIC1","ENSG00000223639",1942
"20052","CLIC1","ENSG00000226248",1942
"20053","CLIC1","ENSG00000226417",1942
"20054","CLIC1","ENSG00000226651",1942
"20055","CLIC1","ENSG00000230685",1942
"20056","MSH5","ENSG00000204410",6284
"20057","MSH5","ENSG00000227314",5441
"20058","MSH5","ENSG00000230293",5343
"20059","MSH5","ENSG00000230961",1416
"20060","MSH5","ENSG00000233345",3250
"20061","MSH5","ENSG00000235222",5344
"20062","MSH5","ENSG00000235569",4696
"20063","MSH5","ENSG00000237333",4602
"20064","MSH5-SAPCD1","ENSG00000254405",4141
"20065","MSH5-SAPCD1","ENSG00000255152",4140
"20066","MSH5-SAPCD1","ENSG00000255419",3019
"20067","MSH5-SAPCD1","ENSG00000264619",3019
"20068","MSH5-SAPCD1","ENSG00000266027",4140
"20069","MSH5-SAPCD1","ENSG00000266442",4140
"20070","SAPCD1","ENSG00000227074",1557
"20071","SAPCD1","ENSG00000227861",1557
"20072","SAPCD1","ENSG00000228727",1360
"20073","SAPCD1","ENSG00000229176",1558
"20074","SAPCD1","ENSG00000234951",1557
"20075","SAPCD1","ENSG00000237918",1557
"20076","VWA7","ENSG00000204396",3672
"20077","VWA7","ENSG00000223757",3638
"20078","VWA7","ENSG00000227144",3638
"20079","VWA7","ENSG00000230048",3638
"20080","VWA7","ENSG00000234433",3638
"20081","VWA7","ENSG00000238203",3638
"20082","VARS","ENSG00000096171",6081
"20083","VARS","ENSG00000204394",5880
"20084","VARS","ENSG00000224264",6081
"20085","VARS","ENSG00000226589",6081
"20086","VARS","ENSG00000227686",1975
"20087","VARS","ENSG00000231116",6081
"20088","VARS","ENSG00000231945",4723
"20089","LSM2","ENSG00000172850",1119
"20090","LSM2","ENSG00000204392",1059
"20091","LSM2","ENSG00000224979",1119
"20092","LSM2","ENSG00000225998",1119
"20093","LSM2","ENSG00000231502",1119
"20094","LSM2","ENSG00000236826",1119
"20095","HSPA1L","ENSG00000204390",2762
"20096","HSPA1L","ENSG00000206383",2544
"20097","HSPA1L","ENSG00000226704",2544
"20098","HSPA1L","ENSG00000234258",2544
"20099","HSPA1L","ENSG00000236251",2544
"20100","HSPA1A","ENSG00000204389",2404
"20101","HSPA1A","ENSG00000215328",2483
"20102","HSPA1A","ENSG00000234475",2483
"20103","HSPA1A","ENSG00000235941",2483
"20104","HSPA1A","ENSG00000237724",2483
"20105","HSPA1B","ENSG00000204388",2517
"20106","HSPA1B","ENSG00000212866",2525
"20107","HSPA1B","ENSG00000224501",2524
"20108","HSPA1B","ENSG00000231555",2521
"20109","HSPA1B","ENSG00000232804",2515
"20110","C6orf48","ENSG00000204387",1801
"20111","C6orf48","ENSG00000206380",1803
"20112","C6orf48","ENSG00000226710",1803
"20113","C6orf48","ENSG00000229300",1803
"20114","C6orf48","ENSG00000234728",1803
"20115","SNORD48","ENSG00000201823",64
"20116","SNORD48","ENSG00000263864",63
"20117","SNORD48","ENSG00000264086",63
"20118","SNORD48","ENSG00000264202",63
"20119","SNORD48","ENSG00000265732",63
"20120","SNORD52","ENSG00000201754",67
"20121","SNORD52","ENSG00000263362",67
"20122","SNORD52","ENSG00000265156",67
"20123","SNORD52","ENSG00000265707",67
"20124","SNORD52","ENSG00000266300",67
"20125","NEU1","ENSG00000184494",4822
"20126","NEU1","ENSG00000204386",4738
"20127","NEU1","ENSG00000223957",4822
"20128","NEU1","ENSG00000227129",4822
"20129","NEU1","ENSG00000227315",4823
"20130","NEU1","ENSG00000228691",4822
"20131","NEU1","ENSG00000234343",4822
"20132","NEU1","ENSG00000234846",4848
"20133","SLC44A4","ENSG00000203463",244
"20134","SLC44A4","ENSG00000204385",3372
"20135","SLC44A4","ENSG00000206378",3178
"20136","SLC44A4","ENSG00000228263",3369
"20137","SLC44A4","ENSG00000229077",3369
"20138","SLC44A4","ENSG00000231479",3369
"20139","SLC44A4","ENSG00000232180",3369
"20140","SLC44A4","ENSG00000235336",3369
"20141","EHMT2","ENSG00000204371",7289
"20142","EHMT2","ENSG00000206376",7301
"20143","EHMT2","ENSG00000224143",4743
"20144","EHMT2","ENSG00000227333",7289
"20145","EHMT2","ENSG00000232045",7289
"20146","EHMT2","ENSG00000236759",7268
"20147","EHMT2","ENSG00000238134",7289
"20148","C2","ENSG00000166278",5517
"20149","C2","ENSG00000204364",5241
"20150","C2","ENSG00000206372",5542
"20151","C2","ENSG00000226560",5541
"20152","C2","ENSG00000231543",5543
"20153","C2","ENSG00000235017",5542
"20154","C2","ENSG00000235696",5242
"20156","ZBTB12","ENSG00000204366",1963
"20157","ZBTB12","ENSG00000206366",1877
"20158","ZBTB12","ENSG00000234196",1875
"20159","ZBTB12","ENSG00000234852",1875
"20160","ZBTB12","ENSG00000237900",1875
"20161","CFB","ENSG00000204359",3490
"20162","CFB","ENSG00000239754",4538
"20163","CFB","ENSG00000241253",4538
"20164","CFB","ENSG00000241534",4538
"20165","CFB","ENSG00000242335",4538
"20166","CFB","ENSG00000243570",4538
"20167","CFB","ENSG00000243649",4731
"20169","NELFE","ENSG00000204356",2647
"20170","NELFE","ENSG00000206268",2701
"20171","NELFE","ENSG00000206357",2701
"20172","NELFE","ENSG00000229363",2701
"20173","NELFE","ENSG00000231044",2701
"20174","NELFE","ENSG00000233801",2701
"20181","SKIV2L","ENSG00000204351",5524
"20182","SKIV2L","ENSG00000206353",5561
"20183","SKIV2L","ENSG00000223493",5561
"20184","SKIV2L","ENSG00000225737",5561
"20185","SKIV2L","ENSG00000228896",5561
"20186","SKIV2L","ENSG00000232616",5561
